"Target","Common name","Uniprot ID","ChEMBL ID","Target Class","Probability*","Known actives (3D/2D)"
"Dipeptidyl peptidase IV","DPP4","P27487","CHEMBL284","Protease","0.0","0 /  137     "
"Beta-secretase 1","BACE1","P56817","CHEMBL4822","Protease","0.0","0 /  17     "
"Ceramide glucosyltransferase","UGCG","Q16739","CHEMBL2063","Transferase","0.0","0 /  30     "
"Beta-glucosidase","GBA2","Q9HCG7","CHEMBL3761","Enzyme","0.0","0 /  48     "
"Carbonic anhydrase II","CA2","P00918","CHEMBL205","Lyase","0.0","2 /  4     "
"Carbonic anhydrase I","CA1","P00915","CHEMBL261","Lyase","0.0","2 /  4     "
"Carbonic anhydrase XII","CA12","O43570","CHEMBL3242","Lyase","0.0","2 /  4     "
"Carbonic anhydrase IX","CA9","Q16790","CHEMBL3594","Lyase","0.0","2 /  4     "
"Methionine aminopeptidase 2","METAP2","P50579","CHEMBL3922","Protease","0.0","0 /  7     "
"Glucocorticoid receptor","NR3C1","P04150","CHEMBL2034","Nuclear receptor","0.0","0 /  1     "
"Prostanoid EP4 receptor","PTGER4","P35408","CHEMBL1836","Family A G protein-coupled receptor","0.0","0 /  4     "
"Prostanoid EP2 receptor","PTGER2","P43116","CHEMBL1881","Family A G protein-coupled receptor","0.0","0 /  6     "
"Neuronal acetylcholine receptor; alpha3/beta4","CHRNA3 CHRNB4","P32297 P30926","CHEMBL1907594","Ligand-gated ion channel","0.0","0 /  7     "
"Cannabinoid receptor 2","CNR2","P34972","CHEMBL253","Family A G protein-coupled receptor","0.0","0 /  12     "
"Prostanoid EP3 receptor","PTGER3","P43115","CHEMBL3710","Family A G protein-coupled receptor","0.0","0 /  3     "
"Lipoxin A4 receptor   (by homology)","FPR2","P25090","CHEMBL4227","Family A G protein-coupled receptor","0.0","0 /  1     "
"Pepsinogen C   (by homology)","PGC","P20142","CHEMBL2136","Protease","0.0","0 /  3     "
"Thrombin","F2","P00734","CHEMBL204","Protease","0.0","0 /  14     "
"High-affinity choline transporter   (by homology)","SLC5A7","Q9GZV3","CHEMBL4507","Electrochemical transporter","0.0","0 /  2     "
"GABA-B receptor   (by homology)","GABBR1","Q9UBS5","CHEMBL2064","Family C G protein-coupled receptor","0.0","3 /  0     "
"Angiotensin-converting enzyme 2","ACE2","Q9BYF1","CHEMBL3736","Protease","0.0","0 /  2     "
"Carboxypeptidase B2 isoform A","CPB2","Q96IY4","CHEMBL3419","Protease","0.0","6 /  29     "
"Inhibitor of apoptosis protein 3","XIAP","P98170","CHEMBL4198","Other cytosolic protein","0.0","0 /  4     "
"Carboxypeptidase N, catalytic subunit","CPN1","P15169","CHEMBL4713","Protease","0.0","4 /  6     "
"Dopamine transporter   (by homology)","SLC6A3","Q01959","CHEMBL238","Electrochemical transporter","0.0","1 /  2     "
"Dynamin-1","DNM1","Q05193","CHEMBL4958","Enzyme","0.0","0 /  3     "
"GABA transporter 1","SLC6A1","P30531","CHEMBL1903","Electrochemical transporter","0.0","4 /  3     "
"Cyclooxygenase-2","PTGS2","P35354","CHEMBL230","Oxidoreductase","0.0","0 /  2     "
"11-beta-hydroxysteroid dehydrogenase 2","HSD11B2","P80365","CHEMBL3746","Enzyme","0.0","0 /  8     "
"Neutral alpha-glucosidase C","GANC","Q8TET4","CHEMBL2520","Enzyme","0.0","0 /  1     "
"NAD-dependent deacetylase sirtuin 1","SIRT1","Q96EB6","CHEMBL4506","Eraser","0.0","0 /  13     "
"GABA receptor rho-1 subunit","GABRR1","P24046","CHEMBL3561","Ligand-gated ion channel","0.0","3 /  0     "
"Peptide deformylase mitochondrial","PDF","Q9HBH1","CHEMBL4647","Enzyme","0.0","0 /  2     "
"Acetylcholinesterase","ACHE","P22303","CHEMBL220","Hydrolase","0.0","0 /  1     "
"Sigma opioid receptor","SIGMAR1","Q99720","CHEMBL287","Membrane receptor","0.0","0 /  6     "
"Anti-estrogen binding site (AEBS)","EBP","Q15125","CHEMBL4931","Enzyme","0.0","0 /  3     "
"Pepsin A","PGA5","P0DJD9","CHEMBL3295","Protease","0.0","0 /  6     "
"Aminopeptidase N","ANPEP","P15144","CHEMBL1907","Protease","0.0","3 /  4     "
"Aminopeptidase A","ENPEP","Q07075","CHEMBL3439","Protease","0.0","10 /  6     "
"Xaa-Pro aminopeptidase 1","XPNPEP1","Q9NQW7","CHEMBL3782","Protease","0.0","0 /  2     "
"Xaa-Pro aminopeptidase 2","XPNPEP2","O43895","CHEMBL4610","Protease","0.0","0 /  2     "
"Beta-glucocerebrosidase","GBA","P04062","CHEMBL2179","Enzyme","0.0","11 /  54     "
"Cathepsin E","CTSE","P14091","CHEMBL3092","Protease","0.0","0 /  1     "
"Cathepsin L","CTSL","P07711","CHEMBL3837","Protease","0.0","0 /  3     "
"ADAM9","ADAM9","Q13443","CHEMBL5982","Protease","0.0","0 /  1     "
"Protein kinase C delta","PRKCD","Q05655","CHEMBL2996","Kinase","0.0","0 /  3     "
"Dipeptidyl peptidase II","DPP7","Q9UHL4","CHEMBL3976","Protease","0.0","0 /  14     "
"Fibroblast activation protein alpha","FAP","Q12884","CHEMBL4683","Protease","0.0","0 /  5     "
"Disks large homolog 4","DLG4","P78352","CHEMBL5666","Unclassified protein","0.0","0 /  14     "
