"Target","Common name","Uniprot ID","ChEMBL ID","Target Class","Probability*","Known actives (3D/2D)"
"Receptor-type tyrosine-protein phosphatase alpha","PTPRA","P18433","CHEMBL3918","Phosphatase","0.0","1 /  0     "
"RNase L","RNASEL","Q05823","CHEMBL3575","Hydrolase","0.0","1 /  0     "
"Cyclin-dependent kinase 1","CDK1","P06493","CHEMBL308","Kinase","0.0","0 /  1     "
"Integrin alpha-V/beta-6","ITGAV ITGB6","P06756 P18564","CHEMBL2111416","Membrane receptor","0.0","1 /  0     "
"Adenosine A3 receptor","ADORA3","P0DMS8","CHEMBL256","Family A G protein-coupled receptor","0.0","1 /  0     "
"Caspase-6","CASP6","P55212","CHEMBL3308","Protease","0.0","1 /  0     "
"Caspase-7","CASP7","P55210","CHEMBL3468","Protease","0.0","1 /  0     "
"Caspase-8","CASP8","Q14790","CHEMBL3776","Protease","0.0","1 /  0     "
"Caspase-1","CASP1","P29466","CHEMBL4801","Protease","0.0","1 /  0     "
"Glucocorticoid receptor","NR3C1","P04150","CHEMBL2034","Nuclear receptor","0.0","0 /  3     "
"Carnitine palmitoyltransferase 2","CPT2","P23786","CHEMBL3238","Enzyme","0.0","0 /  1     "
"Carnitine O-palmitoyltransferase 1, muscle isoform   (by homology)","CPT1B","Q92523","CHEMBL2216739","Group translocator","0.0","0 /  1     "
"Carnitine O-palmitoyltransferase 1, liver isoform   (by homology)","CPT1A","P50416","CHEMBL1293194","Enzyme","0.0","0 /  1     "
"Angiotensin-converting enzyme   (by homology)","ACE","P12821","CHEMBL1808","Protease","0.0","0 /  1     "
"Kappa Opioid receptor","OPRK1","P41145","CHEMBL237","Family A G protein-coupled receptor","0.0","0 /  1     "
"Carbonic anhydrase VB","CA5B","Q9Y2D0","CHEMBL3969","Lyase","0.0","0 /  1     "
"Carbonic anhydrase VA","CA5A","P35218","CHEMBL4789","Lyase","0.0","0 /  3     "
"Carbonic anhydrase XIII   (by homology)","CA13","Q8N1Q1","CHEMBL3912","Lyase","0.0","0 /  1     "
"Epoxide hydratase","EPHX2","P34913","CHEMBL2409","Protease","0.0","0 /  7     "
"FK506-binding protein 1A","FKBP1A","P62942","CHEMBL1902","Isomerase","0.0","0 /  42     "
"Alpha-1a adrenergic receptor   (by homology)","ADRA1A","P35348","CHEMBL229","Family A G protein-coupled receptor","0.0","0 /  3     "
"Butyrylcholinesterase","BCHE","P06276","CHEMBL1914","Hydrolase","0.0","0 /  3     "
"Sialidase 3","NEU3","Q9UQ49","CHEMBL3046","Enzyme","0.0","0 /  2     "
"Proteasome Macropain subunit MB1","PSMB5","P28074","CHEMBL4662","Protease","0.0","0 /  5     "
"FK506 binding protein 4","FKBP4","Q02790","CHEMBL4050","Enzyme","0.0","0 /  1     "
"Carbonic anhydrase II","CA2","P00918","CHEMBL205","Lyase","0.0","24 /  8     "
"Bifunctional protein NCOAT","OGA","O60502","CHEMBL5921","Enzyme","0.0","0 /  1     "
"Serotonin 1a (5-HT1a) receptor","HTR1A","P08908","CHEMBL214","Family A G protein-coupled receptor","0.0","0 /  2     "
"Acetyl-CoA carboxylase 1","ACACA","Q13085","CHEMBL3351","Enzyme","0.0","0 /  1     "
"Acetyl-CoA carboxylase 2","ACACB","O00763","CHEMBL4829","Ligase","0.0","0 /  1     "
"Cannabinoid receptor 1","CNR1","P21554","CHEMBL218","Family A G protein-coupled receptor","0.0","0 /  6     "
"Cannabinoid receptor 2","CNR2","P34972","CHEMBL253","Family A G protein-coupled receptor","0.0","0 /  1     "
"Sn1-specific diacylglycerol lipase alpha","DAGLA","Q9Y4D2","CHEMBL5545","Enzyme","0.0","0 /  7     "
"Serotonin 2b (5-HT2b) receptor","HTR2B","P41595","CHEMBL1833","Family A G protein-coupled receptor","0.0","0 /  1     "
"Alpha-2a adrenergic receptor","ADRA2A","P08913","CHEMBL1867","Family A G protein-coupled receptor","0.0","0 /  1     "
"Adrenergic receptor alpha-2","ADRA2C","P18825","CHEMBL1916","Family A G protein-coupled receptor","0.0","0 /  1     "
"Alpha-2b adrenergic receptor","ADRA2B","P18089","CHEMBL1942","Family A G protein-coupled receptor","0.0","0 /  1     "
"Dopamine D1 receptor","DRD1","P21728","CHEMBL2056","Family A G protein-coupled receptor","0.0","0 /  1     "
"Dopamine D2 receptor","DRD2","P14416","CHEMBL217","Family A G protein-coupled receptor","0.0","0 /  1     "
"Alpha-1d adrenergic receptor","ADRA1D","P25100","CHEMBL223","Family A G protein-coupled receptor","0.0","0 /  2     "
"Serotonin 2a (5-HT2a) receptor","HTR2A","P28223","CHEMBL224","Family A G protein-coupled receptor","0.0","0 /  1     "
"Serotonin 2c (5-HT2c) receptor","HTR2C","P28335","CHEMBL225","Family A G protein-coupled receptor","0.0","0 /  1     "
"Dopamine D3 receptor","DRD3","P35462","CHEMBL234","Family A G protein-coupled receptor","0.0","0 /  1     "
"Cytochrome P450 2D6","CYP2D6","P10635","CHEMBL289","Cytochrome P450","0.0","0 /  1     "
