"Target","Common name","Uniprot ID","ChEMBL ID","Target Class","Probability*","Known actives (3D/2D)"
"NAD-dependent deacetylase sirtuin 2","SIRT2","Q8IXJ6","CHEMBL4462","Eraser","0.0","0 /  1     "
"Protein kinase C gamma","PRKCG","P05129","CHEMBL2938","Kinase","0.0","0 /  6     "
"Protein kinase C beta","PRKCB","P05771","CHEMBL3045","Kinase","0.0","0 /  5     "
"Protein kinase C epsilon","PRKCE","Q02156","CHEMBL3582","Kinase","0.0","0 /  6     "
"Protein kinase C eta","PRKCH","P24723","CHEMBL3616","Kinase","0.0","0 /  6     "
"Protein kinase C theta","PRKCQ","Q04759","CHEMBL3920","Kinase","0.0","0 /  6     "
"Carnitine O-palmitoyltransferase 1, liver isoform   (by homology)","CPT1A","P50416","CHEMBL1293194","Enzyme","0.0","0 /  4     "
"Beta-glucocerebrosidase","GBA","P04062","CHEMBL2179","Enzyme","0.0","0 /  3     "
"Protein phosphatase 2C beta","PPM1B","O75688","CHEMBL2845","Phosphatase","0.0","0 /  6     "
"Serine/threonine protein phosphatase PP1-gamma catalytic subunit","PPP1CC","P36873","CHEMBL4438","Phosphatase","0.0","0 /  7     "
"Methionine aminopeptidase 2","METAP2","P50579","CHEMBL3922","Protease","0.0","0 /  1     "
"Vascular endothelial growth factor receptor 2","KDR","P35968","CHEMBL279","Kinase","0.0","0 /  1     "
"Glucose transporter","SLC2A1","P11166","CHEMBL2535","Electrochemical transporter","0.0","0 /  1     "
"Brain adenylate cyclase 1","ADCY1","Q08828","CHEMBL2899","Enzyme","0.0","0 /  1     "
"Bile salt export pump","ABCB11","O95342","CHEMBL6020","Primary active transporter","0.0","0 /  1     "
"Neuronal acetylcholine receptor protein alpha-7 subunit   (by homology)","CHRNA7","P36544","CHEMBL2492","Ligand-gated ion channel","0.0","0 /  2     "
"Niemann-Pick C1-like protein 1","NPC1L1","Q9UHC9","CHEMBL2027","Other membrane protein","0.0","0 /  1     "
"UDP-glucuronosyltransferase 2B7","UGT2B7","P16662","CHEMBL4370","Enzyme","0.0","0 /  2     "
"Dual specificity phosphatase Cdc25B","CDC25B","P30305","CHEMBL4804","Phosphatase","0.0","0 /  1     "
"Zinc finger protein GLI1","GLI1","P08151","CHEMBL5461","Transcription factor","0.0","0 /  2     "
"Myelin-associated glycoprotein","MAG","P20916","CHEMBL5807","Unclassified protein","0.0","0 /  2     "
"Protein phosphatase 2A regulatory subunit B'","PTPA","Q15257","CHEMBL2505","Phosphatase","0.0","0 /  1     "
"Serine/threonine-protein phosphatase","PPP5C","Q9BPW0","CHEMBL1293265","Phosphatase","0.0","0 /  3     "
"Serine/threonine protein phosphatase PP1-alpha catalytic subunit","PPP1CA","P62136","CHEMBL2164","Phosphatase","0.0","0 /  3     "
"Thrombin","F2","P00734","CHEMBL204","Protease","0.0","0 /  1     "
"Metabotropic glutamate receptor 3","GRM3","Q14832","CHEMBL2888","Family C G protein-coupled receptor","0.0","0 /  1     "
"Metabotropic glutamate receptor 2","GRM2","Q14416","CHEMBL5137","Family C G protein-coupled receptor","0.0","0 /  1     "
"Serine/threonine protein phosphatase 2A, catalytic subunit, alpha isoform","PPP2CA","P67775","CHEMBL4703","Phosphatase","0.0","0 /  2     "
"Serine/threonine protein phosphatase 2A, 56 kDa regulatory subunit, alpha isoform","PPP2R5A","Q15172","CHEMBL4763","Phosphatase","0.0","0 /  1     "
"Carbonic anhydrase II","CA2","P00918","CHEMBL205","Lyase","0.0","1 /  6     "
"Carbonic anhydrase I","CA1","P00915","CHEMBL261","Lyase","0.0","1 /  3     "
"Carbonic anhydrase XII","CA12","O43570","CHEMBL3242","Lyase","0.0","1 /  3     "
"Carbonic anhydrase IX","CA9","Q16790","CHEMBL3594","Lyase","0.0","1 /  3     "
