"Target","Common name","Uniprot ID","ChEMBL ID","Target Class","Probability*","Known actives (3D/2D)"
"Mu opioid receptor","OPRM1","P35372","CHEMBL233","Family A G protein-coupled receptor","0.0439186325197","6 /  263     "
"Adrenergic receptor beta","ADRB2","P07550","CHEMBL210","Family A G protein-coupled receptor","0.0439186325197","1 /  54     "
"Alpha-1b adrenergic receptor","ADRA1B","P35368","CHEMBL232","Family A G protein-coupled receptor","0.0439186325197","0 /  3     "
"Kynurenine/alpha-aminoadipate aminotransferase, mitochondrial","AADAT","Q8N5Z0","CHEMBL2046259","Enzyme","0.0439186325197","17 /  0     "
"Kynurenine--oxoglutarate transaminase 3","KYAT3","Q6YP21","CHEMBL2046260","Enzyme","0.0439186325197","2 /  0     "
"Alpha-2b adrenergic receptor","ADRA2B","P18089","CHEMBL1942","Family A G protein-coupled receptor","0.0439186325197","1 /  10     "
"Beta-1 adrenergic receptor","ADRB1","P08588","CHEMBL213","Family A G protein-coupled receptor","0.0439186325197","2 /  26     "
"Serotonin 3a (5-HT3a) receptor","HTR3A","P46098","CHEMBL1899","Ligand-gated ion channel","0.0439186325197","1 /  1     "
"Tyrosine-protein kinase FYN","FYN","P06241","CHEMBL1841","Kinase","0.0439186325197","0 /  5     "
"Epidermal growth factor receptor erbB1","EGFR","P00533","CHEMBL203","Kinase","0.0439186325197","0 /  4     "
"Cyclooxygenase-1","PTGS1","P23219","CHEMBL221","Oxidoreductase","0.0439186325197","0 /  5     "
"Tyrosine-protein kinase LCK","LCK","P06239","CHEMBL258","Kinase","0.0439186325197","0 /  3     "
"Serotonin 6 (5-HT6) receptor","HTR6","P50406","CHEMBL3371","Family A G protein-coupled receptor","0.0439186325197","4 /  4     "
"Carbonic anhydrase III","CA3","P07451","CHEMBL2885","Lyase","0.0439186325197","0 /  1     "
"Carbonic anhydrase VB","CA5B","Q9Y2D0","CHEMBL3969","Lyase","0.0439186325197","0 /  1     "
"Carbonic anhydrase VA","CA5A","P35218","CHEMBL4789","Lyase","0.0439186325197","0 /  3     "
"Delta opioid receptor","OPRD1","P41143","CHEMBL236","Family A G protein-coupled receptor","0.0439186325197","1 /  123     "
"Neuromedin-U receptor 2","NMUR2","Q9GZQ4","CHEMBL1075144","Family A G protein-coupled receptor","0.0","0 /  1     "
"Serotonin 5a (5-HT5a) receptor","HTR5A","P47898","CHEMBL3426","Family A G protein-coupled receptor","0.0","3 /  7     "
"Neurokinin 1 receptor   (by homology)","TACR1","P25103","CHEMBL249","Family A G protein-coupled receptor","0.0","1 /  0     "
"Adenylate cyclase type V","ADCY5","O95622","CHEMBL3189","Enzyme","0.0","0 /  2     "
"Insulin-like growth factor I receptor","IGF1R","P08069","CHEMBL1957","Kinase","0.0","0 /  11     "
"Cytochrome P450 19A1","CYP19A1","P11511","CHEMBL1978","Cytochrome P450","0.0","0 /  12     "
"Arachidonate 5-lipoxygenase","ALOX5","P09917","CHEMBL215","Oxidoreductase","0.0","0 /  7     "
"Arachidonate 15-lipoxygenase","ALOX15","P16050","CHEMBL2903","Enzyme","0.0","0 /  14     "
"Transthyretin","TTR","P02766","CHEMBL3194","Secreted protein","0.0","0 /  2     "
"Arachidonate 12-lipoxygenase","ALOX12","P18054","CHEMBL3687","Enzyme","0.0","0 /  7     "
"Leukotriene B4 receptor 1","LTB4R","Q15722","CHEMBL3911","Family A G protein-coupled receptor","0.0","0 /  2     "
"Kappa Opioid receptor","OPRK1","P41145","CHEMBL237","Family A G protein-coupled receptor","0.0","1 /  128     "
"Androgen Receptor","AR","P10275","CHEMBL1871","Nuclear receptor","0.0","0 /  7     "
"Estrogen receptor alpha","ESR1","P03372","CHEMBL206","Nuclear receptor","0.0","0 /  48     "
"Estrogen receptor beta","ESR2","Q92731","CHEMBL242","Nuclear receptor","0.0","0 /  50     "
"Estrogen-related receptor gamma","ESRRG","P62508","CHEMBL4245","Nuclear receptor","0.0","0 /  1     "
"Neuronal acetylcholine receptor protein alpha-7 subunit","CHRNA7","P36544","CHEMBL2492","Ligand-gated ion channel","0.0","5 /  0     "
"Microtubule-associated protein tau","MAPT","P10636","CHEMBL1293224","Unclassified protein","0.0","0 /  1     "
"Apoptosis regulator Bcl-X","BCL2L1","Q07817","CHEMBL4625","Other ion channel","0.0","0 /  2     "
"Apoptosis regulator Bcl-2","BCL2","P10415","CHEMBL4860","Other ion channel","0.0","0 /  4     "
"Dipeptidyl peptidase II","DPP7","Q9UHL4","CHEMBL3976","Protease","0.0","10 /  0     "
"Serotonin 1d (5-HT1d) receptor","HTR1D","P28221","CHEMBL1983","Family A G protein-coupled receptor","0.0","9 /  6     "
"Serine/threonine-protein kinase Chk1","CHEK1","O14757","CHEMBL4630","Kinase","0.0","1 /  0     "
"Carbonic anhydrase II","CA2","P00918","CHEMBL205","Lyase","0.0","5 /  17     "
"Amine oxidase, copper containing","AOC3","Q16853","CHEMBL3437","Enzyme","0.0","5 /  27     "
"Histamine H4 receptor","HRH4","Q9H3N8","CHEMBL3759","Family A G protein-coupled receptor","0.0","8 /  0     "
"Dipeptidyl peptidase IV","DPP4","P27487","CHEMBL284","Protease","0.0","4 /  0     "
"GABA receptor rho-1 subunit","GABRR1","P24046","CHEMBL3561","Ligand-gated ion channel","0.0","1 /  0     "
"Serotonin 1b (5-HT1b) receptor   (by homology)","HTR1B","P28222","CHEMBL1898","Family A G protein-coupled receptor","0.0","27 /  7     "
"Histone acetyltransferase PCAF","KAT2B","Q92831","CHEMBL5500","Writer","0.0","5 /  0     "
"Serotonin 1a (5-HT1a) receptor","HTR1A","P08908","CHEMBL214","Family A G protein-coupled receptor","0.0","11 /  14     "
"Testis-specific androgen-binding protein","SHBG","P04278","CHEMBL3305","Secreted protein","0.0","0 /  7     "
"Catechol O-methyltransferase   (by homology)","COMT","P21964","CHEMBL2023","Transferase","0.0","0 /  1     "
"Neuronal acetylcholine receptor protein alpha-4 subunit","CHRNA4","P43681","CHEMBL1882","Ligand-gated ion channel","0.0","8 /  0     "
"LSD1/CoREST complex","RCOR1 KDM1A","Q9UKL0 O60341","CHEMBL3137262","Eraser","0.0","0 /  3     "
"Anti-estrogen binding site (AEBS)","EBP","Q15125","CHEMBL4931","Enzyme","0.0","0 /  5     "
"Diamine oxidase","AOC1","P19801","CHEMBL2118","Enzyme","0.0","4 /  0     "
"Dipeptidyl peptidase I","CTSC","P53634","CHEMBL2252","Protease","0.0","2 /  0     "
"Adenosine A3 receptor","ADORA3","P0DMS8","CHEMBL256","Family A G protein-coupled receptor","0.0","1 /  7     "
"GABA-A receptor; alpha-1/beta-2/gamma-2","GABRA1 GABRB2 GABRG2","P14867 P47870 P18507","CHEMBL2095172","Ligand-gated ion channel","0.0","0 /  3     "
"Tyrosinase","TYR","P14679","CHEMBL1973","Oxidoreductase","0.0","0 /  9     "
"Bile acid receptor FXR","NR1H4","Q96RI1","CHEMBL2047","Nuclear receptor","0.0","0 /  1     "
"DNA-(apurinic or apyrimidinic site) lyase","APEX1","P27695","CHEMBL5619","Enzyme","0.0","0 /  1     "
"Alpha-synuclein","SNCA","P37840","CHEMBL6152","Unclassified protein","0.0","0 /  4     "
"Sigma opioid receptor","SIGMAR1","Q99720","CHEMBL287","Membrane receptor","0.0","2 /  159     "
"Neuronal acetylcholine receptor; alpha3/beta4","CHRNA3 CHRNB4","P32297 P30926","CHEMBL1907594","Ligand-gated ion channel","0.0","6 /  1     "
"Thrombin","F2","P00734","CHEMBL204","Protease","0.0","1 /  0     "
"Quinone reductase 2","NQO2","P16083","CHEMBL3959","Enzyme","0.0","0 /  12     "
"GABA-A receptor; alpha-1/beta-3/gamma-2","GABRB3 GABRG2 GABRA1","P28472 P18507 P14867","CHEMBL2094121","Ligand-gated ion channel","0.0","0 /  1     "
"Histamine H3 receptor","HRH3","Q9Y5N1","CHEMBL264","Family A G protein-coupled receptor","0.0","11 /  35     "
"Acetylcholinesterase","ACHE","P22303","CHEMBL220","Hydrolase","0.0","0 /  24     "
"Ribonuclease H1","RNASEH1","O60930","CHEMBL5893","Enzyme","0.0","0 /  1     "
"Dihydropteridine reductase","QDPR","P09417","CHEMBL3730","Enzyme","0.0","6 /  1     "
"Acetylcholine receptor; alpha1/beta1/delta/gamma","CHRNB1 CHRNA1 CHRNG CHRND","P11230 P02708 P07510 Q07001","CHEMBL1907588","Ligand-gated ion channel","0.0","1 /  0     "
"Rho-associated protein kinase 1","ROCK1","Q13464","CHEMBL3231","Kinase","0.0","1 /  0     "
"Butyrylcholinesterase   (by homology)","BCHE","P06276","CHEMBL1914","Hydrolase","0.0","0 /  11     "
"Monoamine oxidase B","MAOB","P27338","CHEMBL2039","Oxidoreductase","0.0","10 /  21     "
"Cytochrome P450 2D6","CYP2D6","P10635","CHEMBL289","Cytochrome P450","0.0","0 /  1     "
"Cytochrome P450 2C9","CYP2C9","P11712","CHEMBL3397","Cytochrome P450","0.0","0 /  1     "
"Cytochrome P450 3A4","CYP3A4","P08684","CHEMBL340","Cytochrome P450","0.0","0 /  1     "
"Cytochrome P450 2C19","CYP2C19","P33261","CHEMBL3622","Cytochrome P450","0.0","0 /  1     "
