"Target","Common name","Uniprot ID","ChEMBL ID","Target Class","Probability*","Known actives (3D/2D)"
"Cytochrome P450 19A1","CYP19A1","P11511","CHEMBL1978","Cytochrome P450","0.0","0 /  3     "
"GABA A receptor alpha-2/beta-2/gamma-2","GABRA2 GABRB2 GABRG2","P47869 P47870 P18507","CHEMBL2111413","Ligand-gated ion channel","0.0","0 /  1     "
"Dual specificity phosphatase Cdc25A","CDC25A","P30304","CHEMBL3775","Phosphatase","0.0","0 /  2     "
"Aldo-keto reductase family 1 member B10","AKR1B10","O60218","CHEMBL5983","Enzyme","0.0","0 /  1     "
"DNA polymerase beta   (by homology)","POLB","P06746","CHEMBL2392","Enzyme","0.0","0 /  1     "
"Histone deacetylase 3","HDAC3","O15379","CHEMBL1829","Eraser","0.0","0 /  1     "
"Excitatory amino acid transporter 2","SLC1A2","P43004","CHEMBL4973","Electrochemical transporter","0.0","0 /  2     "
"Carbonic anhydrase I","CA1","P00915","CHEMBL261","Lyase","0.0","0 /  1     "
"Carbonic anhydrase IX","CA9","Q16790","CHEMBL3594","Lyase","0.0","0 /  1     "
"Aminopeptidase B","RNPEP","Q9H4A4","CHEMBL2432","Protease","0.0","0 /  1     "
"Prostaglandin E synthase","PTGES","O14684","CHEMBL5658","Enzyme","0.0","0 /  1     "
"Corticosteroid binding globulin","SERPINA6","P08185","CHEMBL2421","Secreted protein","0.0","0 /  3     "
"Testis-specific androgen-binding protein","SHBG","P04278","CHEMBL3305","Secreted protein","0.0","0 /  9     "
"Estradiol 17-beta-dehydrogenase 3","HSD17B3","P37058","CHEMBL4234","Enzyme","0.0","0 /  10     "
"GABA-B receptor   (by homology)","GABBR1","Q9UBS5","CHEMBL2064","Family C G protein-coupled receptor","0.0","0 /  1     "
