"Target","Common name","Uniprot ID","ChEMBL ID","Target Class","Probability*","Known actives (3D/2D)"
"MAP kinase ERK2","MAPK1","P28482","CHEMBL4040","Kinase","0.0","1 /  0     "
"Poly [ADP-ribose] polymerase 3","PARP3","Q9Y6F1","CHEMBL5083","Enzyme","0.0","1 /  0     "
"7,8-dihydro-8-oxoguanine triphosphatase","NUDT1","P36639","CHEMBL3708265","Enzyme","0.0","2 /  0     "
"Sodium channel protein type IX alpha subunit","SCN9A","Q15858","CHEMBL4296","Voltage-gated ion channel","0.0","1 /  0     "
"Vascular cell adhesion protein 1","VCAM1","P19320","CHEMBL3735","Adhesion","0.0","4 /  0     "
"Isocitrate dehydrogenase [NADP] cytoplasmic","IDH1","O75874","CHEMBL2007625","Enzyme","0.0","1 /  0     "
"Epidermal growth factor receptor erbB1","EGFR","P00533","CHEMBL203","Kinase","0.0","6 /  0     "
"Vascular endothelial growth factor receptor 2","KDR","P35968","CHEMBL279","Kinase","0.0","4 /  0     "
"Thymidine phosphorylase","TYMP","P19971","CHEMBL3106","Enzyme","0.0","9 /  1     "
"Indoleamine 2,3-dioxygenase","IDO1","P14902","CHEMBL4685","Enzyme","0.0","5 /  0     "
"Serine-protein kinase ATR","ATR","Q13535","CHEMBL5024","Kinase","0.0","2 /  0     "
"Protein tyrosine kinase 2 beta","PTK2B","Q14289","CHEMBL5469","Kinase","0.0","2 /  0     "
"Tyrosine-protein kinase JAK1","JAK1","P23458","CHEMBL2835","Kinase","0.0","1 /  0     "
"Tyrosine-protein kinase JAK2","JAK2","O60674","CHEMBL2971","Kinase","0.0","4 /  0     "
"Tyrosine-protein kinase TYK2","TYK2","P29597","CHEMBL3553","Kinase","0.0","4 /  0     "
"Nitric oxide synthase, inducible   (by homology)","NOS2","P35228","CHEMBL4481","Enzyme","0.0","7 /  0     "
"Lysine-specific demethylase 4D-like","KDM4E","B2RXH2","CHEMBL1293226","Eraser","0.0","1 /  0     "
"Tyrosyl-DNA phosphodiesterase 2","TDP2","O95551","CHEMBL2169736","Enzyme","0.0","1 /  0     "
"Heme oxygenase 1   (by homology)","HMOX1","P09601","CHEMBL2823","Enzyme","0.0","1 /  0     "
"Dual specificity mitogen-activated protein kinase kinase 3","MAP2K3","P46734","CHEMBL2109","Kinase","0.0","1 /  0     "
"Tyrosine-protein kinase BTK","BTK","Q06187","CHEMBL5251","Kinase","0.0","2 /  0     "
"Cytochrome P450 11B1","CYP11B1","P15538","CHEMBL1908","Cytochrome P450","0.0","2 /  0     "
"Cytochrome P450 11B2","CYP11B2","P19099","CHEMBL2722","Cytochrome P450","0.0","2 /  0     "
"Cytochrome P450 2A6","CYP2A6","P11509","CHEMBL5282","Cytochrome P450","0.0","1 /  0     "
"Receptor protein-tyrosine kinase erbB-2","ERBB2","P04626","CHEMBL1824","Kinase","0.0","2 /  0     "
"Estrogen receptor beta","ESR2","Q92731","CHEMBL242","Nuclear receptor","0.0","1 /  0     "
"Hepatocyte growth factor receptor","MET","P08581","CHEMBL3717","Kinase","0.0","1 /  0     "
