"Target","Common name","Uniprot ID","ChEMBL ID","Target Class","Probability*","Known actives (3D/2D)"
"Fatty acid binding protein intestinal","FABP2","P12104","CHEMBL4879","Fatty acid binding protein family","0.0312265582077","0 /  1     "
"Liver glycogen phosphorylase","PYGL","P06737","CHEMBL2568","Enzyme","0.0312265582077","3 /  0     "
"Bile acid receptor FXR","NR1H4","Q96RI1","CHEMBL2047","Nuclear receptor","0.0312265582077","0 /  11     "
"G-protein coupled bile acid receptor 1","GPBAR1","Q8TDU6","CHEMBL5409","Family A G protein-coupled receptor","0.0312265582077","0 /  15     "
"Androgen Receptor","AR","P10275","CHEMBL1871","Nuclear receptor","0.0","0 /  7     "
"Corticosteroid binding globulin","SERPINA6","P08185","CHEMBL2421","Secreted protein","0.0","0 /  5     "
"Testis-specific androgen-binding protein","SHBG","P04278","CHEMBL3305","Secreted protein","0.0","0 /  13     "
"HMG-CoA reductase","HMGCR","P04035","CHEMBL402","Oxidoreductase","0.0","0 /  17     "
"Estradiol 17-beta-dehydrogenase 3","HSD17B3","P37058","CHEMBL4234","Enzyme","0.0","0 /  11     "
"11-beta-hydroxysteroid dehydrogenase 1","HSD11B1","P28845","CHEMBL4235","Enzyme","0.0","0 /  13     "
"GABA-B receptor   (by homology)","GABBR1","Q9UBS5","CHEMBL2064","Family C G protein-coupled receptor","0.0","0 /  1     "
"Solute carrier family 22 member 6   (by homology)","SLC22A6","Q4U2R8","CHEMBL1641347","Electrochemical transporter","0.0","0 /  2     "
"Carnitine O-palmitoyltransferase 1, liver isoform   (by homology)","CPT1A","P50416","CHEMBL1293194","Enzyme","0.0","0 /  4     "
"Carbonic anhydrase XII","CA12","O43570","CHEMBL3242","Lyase","0.0","11 /  0     "
"Carbonic anhydrase IX","CA9","Q16790","CHEMBL3594","Lyase","0.0","11 /  0     "
"Vitamin D receptor","VDR","P11473","CHEMBL1977","Nuclear receptor","0.0","0 /  1     "
"GABA A receptor alpha-2/beta-2/gamma-2","GABRA2 GABRB2 GABRG2","P47869 P47870 P18507","CHEMBL2111413","Ligand-gated ion channel","0.0","0 /  1     "
"Dual specificity phosphatase Cdc25A","CDC25A","P30304","CHEMBL3775","Phosphatase","0.0","0 /  4     "
"Aldo-keto reductase family 1 member B10","AKR1B10","O60218","CHEMBL5983","Enzyme","0.0","0 /  3     "
"DNA polymerase beta   (by homology)","POLB","P06746","CHEMBL2392","Enzyme","0.0","0 /  2     "
"11-beta-hydroxysteroid dehydrogenase 2","HSD11B2","P80365","CHEMBL3746","Enzyme","0.0","0 /  1     "
"Maltase-glucoamylase","MGAM","O43451","CHEMBL2074","Hydrolase","0.0","5 /  0     "
"Sucrase-isomaltase","SI","P14410","CHEMBL2748","Enzyme","0.0","4 /  0     "
"Beta-glucocerebrosidase   (by homology)","GBA","P04062","CHEMBL2179","Enzyme","0.0","3 /  0     "
"Egl nine homolog 1","EGLN1","Q9GZT9","CHEMBL5697","Oxidoreductase","0.0","0 /  2     "
"NAALADase II","NAALAD2","Q9Y3Q0","CHEMBL2609","Protease","0.0","6 /  0     "
"Adenosylhomocysteinase   (by homology)","AHCY","P23526","CHEMBL2664","Enzyme","0.0","4 /  0     "
"Caspase-3","CASP3","P42574","CHEMBL2334","Protease","0.0","1 /  0     "
"Gamma-glutamyl hydrolase","GGH","Q92820","CHEMBL2223","Protease","0.0","1 /  0     "
"6-phosphogluconate dehydrogenase","PGD","P52209","CHEMBL3404","Enzyme","0.0","0 /  2     "
"Sodium channel protein type IX alpha subunit","SCN9A","Q15858","CHEMBL4296","Voltage-gated ion channel","0.0","1 /  0     "
"Metabotropic glutamate receptor 3","GRM3","Q14832","CHEMBL2888","Family C G protein-coupled receptor","0.0","0 /  8     "
"Metabotropic glutamate receptor 2","GRM2","Q14416","CHEMBL5137","Family C G protein-coupled receptor","0.0","0 /  14     "
"Prostaglandin E synthase","PTGES","O14684","CHEMBL5658","Enzyme","0.0","0 /  2     "
"Alpha-L-fucosidase I","FUCA1","P04066","CHEMBL4176","Enzyme","0.0","1 /  0     "
"Bifunctional protein NCOAT","OGA","O60502","CHEMBL5921","Enzyme","0.0","2 /  0     "
"Lysine-specific demethylase 2A","KDM2A","Q9Y2K7","CHEMBL1938210","Eraser","0.0","1 /  1     "
"Histone lysine demethylase PHF8","PHF8","Q9UPP1","CHEMBL1938212","Eraser","0.0","1 /  1     "
"Lysine-specific demethylase 5C","KDM5C","P41229","CHEMBL2163176","Eraser","0.0","1 /  1     "
"LXR-alpha","NR1H3","Q13133","CHEMBL2808","Nuclear receptor","0.0","0 /  2     "
"Trehalase","TREH","O43280","CHEMBL3087","Enzyme","0.0","1 /  0     "
"Sialidase 3","NEU3","Q9UQ49","CHEMBL3046","Enzyme","0.0","2 /  0     "
"Sialidase 2","NEU2","Q9Y3R4","CHEMBL3200","Enzyme","0.0","1 /  0     "
"Sialidase 4","NEU4","Q8WWR8","CHEMBL4174","Enzyme","0.0","1 /  0     "
"Endothelin-converting enzyme 1","ECE1","P42892","CHEMBL4791","Protease","0.0","1 /  0     "
"Lysine-specific demethylase 4D-like","KDM4E","B2RXH2","CHEMBL1293226","Eraser","0.0","1 /  0     "
"Glutamate carboxypeptidase II","FOLH1","Q04609","CHEMBL1892","Protease","0.0","8 /  7     "
"Basic fibroblast growth factor","FGF2","P09038","CHEMBL3107","Secreted protein","0.0","1 /  0     "
"Aldo-keto-reductase family 1 member C3","AKR1C3","P42330","CHEMBL4681","Enzyme","0.0","1 /  0     "
"Estrogen receptor beta","ESR2","Q92731","CHEMBL242","Nuclear receptor","0.0","1 /  0     "
"Leucine aminopeptidase","LAP3","P28838","CHEMBL3965","Protease","0.0","1 /  0     "
"Fructose-1,6-bisphosphatase","FBP1","P09467","CHEMBL3975","Enzyme","0.0","4 /  0     "
"Cytidine deaminase","CDA","P32320","CHEMBL4502","Enzyme","0.0","1 /  0     "
"Metabotropic glutamate receptor 8","GRM8","O00222","CHEMBL3228","Family C G protein-coupled receptor","0.0","0 /  2     "
"Metabotropic glutamate receptor 4","GRM4","Q14833","CHEMBL2736","Family C G protein-coupled receptor","0.0","0 /  2     "
"Metabotropic glutamate receptor 6   (by homology)","GRM6","O15303","CHEMBL4573","Family C G protein-coupled receptor","0.0","0 /  6     "
"Kynurenine 3-monooxygenase   (by homology)","KMO","O15229","CHEMBL2145","Oxidoreductase","0.0","1 /  0     "
"Adenosine deaminase","ADA","P00813","CHEMBL1910","Hydrolase","0.0","1 /  0     "
"Thiopurine S-methyltransferase","TPMT","P51580","CHEMBL2500","Enzyme","0.0","1 /  0     "
"Plasminogen","PLG","P00747","CHEMBL1801","Protease","0.0","0 /  1     "
"Glutathione S-transferase kappa 1","GSTK1","Q9Y2Q3","CHEMBL4491","Enzyme","0.0","0 /  1     "
"Leukotriene A4 hydrolase","LTA4H","P09960","CHEMBL4618","Protease","0.0","0 /  1     "
"Glutamate receptor ionotropic kainate 1","GRIK1","P39086","CHEMBL1918","Ligand-gated ion channel","0.0","0 /  3     "
"Glutamate receptor ionotropic kainate 2","GRIK2","Q13002","CHEMBL3683","Ligand-gated ion channel","0.0","0 /  2     "
"Carbonic anhydrase II","CA2","P00918","CHEMBL205","Lyase","0.0","16 /  1     "
"Carbonic anhydrase I","CA1","P00915","CHEMBL261","Lyase","0.0","11 /  1     "
"CDC45-related protein","CDC45","O75419","CHEMBL3040","Other nuclear protein","0.0","0 /  1     "
"Leukocyte common antigen","PTPRC","P08575","CHEMBL3243","Enzyme","0.0","0 /  1     "
"Excitatory amino acid transporter 2","SLC1A2","P43004","CHEMBL4973","Electrochemical transporter","0.0","0 /  3     "
"Voltage-gated calcium channel alpha2/delta subunit 1","CACNA2D1","P54289","CHEMBL1919","Calcium channel auxiliary subunit alpha2delta family","0.0","0 /  4     "
"Excitatory amino acid transporter 3","SLC1A1","P43005","CHEMBL2721","Electrochemical transporter","0.0","0 /  2     "
"Xaa-Pro dipeptidase","PEPD","P12955","CHEMBL4185","Protease","0.0","0 /  1     "
"Protein kinase C alpha","PRKCA","P17252","CHEMBL299","Kinase","0.0","0 /  7     "
"Prolyl endopeptidase","PREP","P48147","CHEMBL3202","Protease","0.0","0 /  1     "
"Metabotropic glutamate receptor 1","GRM1","Q13255","CHEMBL3772","Family C G protein-coupled receptor","0.0","0 /  3     "
"SUMO-activating enzyme","SAE1 UBA2","Q9UBE0 Q9UBT2","CHEMBL2095174","Enzyme","0.0","0 /  1     "
"Metabotropic glutamate receptor 5","GRM5","P41594","CHEMBL3227","Family C G protein-coupled receptor","0.0","0 /  2     "
"DNA polymerase alpha subunit","POLA1","P09884","CHEMBL1828","Transferase","0.0","0 /  1     "
"NAD-dependent deacetylase sirtuin 2","SIRT2","Q8IXJ6","CHEMBL4462","Eraser","0.0","0 /  1     "
"Interleukin-1 beta","IL1B","P01584","CHEMBL1909490","Secreted protein","0.0","0 /  1     "
"Kappa Opioid receptor","OPRK1","P41145","CHEMBL237","Family A G protein-coupled receptor","0.0","0 /  2     "
