"Target","Common name","Uniprot ID","ChEMBL ID","Target Class","Probability*","Known actives (3D/2D)"
"Mannose-6-phosphate isomerase","MPI","P34949","CHEMBL2758","Isomerase","0.0","1 /  0     "
"Carbonic anhydrase XII","CA12","O43570","CHEMBL3242","Lyase","0.0","16 /  0     "
"Carbonic anhydrase IX","CA9","Q16790","CHEMBL3594","Lyase","0.0","19 /  0     "
"Carbonic anhydrase II","CA2","P00918","CHEMBL205","Lyase","0.0","17 /  0     "
"Carbonic anhydrase I","CA1","P00915","CHEMBL261","Lyase","0.0","11 /  0     "
"Carbonic anhydrase XIV","CA14","Q9ULX7","CHEMBL3510","Lyase","0.0","9 /  0     "
"Carbonic anhydrase VA","CA5A","P35218","CHEMBL4789","Lyase","0.0","2 /  0     "
"Endothelial PAS domain-containing protein 1","EPAS1","Q99814","CHEMBL1744522","Unclassified protein","0.0","3 /  0     "
"Carbonic anhydrase VII","CA7","P43166","CHEMBL2326","Lyase","0.0","4 /  0     "
"Caspase-3","CASP3","P42574","CHEMBL2334","Protease","0.0","6 /  0     "
"Arachidonate 15-lipoxygenase","ALOX15","P16050","CHEMBL2903","Enzyme","0.0","14 /  0     "
"Toll-like receptor 4   (by homology)","TLR4","O00206","CHEMBL5255","Toll-like and Il-1 receptors","0.0","2 /  0     "
"Toll-like receptor (TLR7/TLR9)","TLR9","Q9NR96","CHEMBL5804","Toll-like and Il-1 receptors","0.0","6 /  0     "
"ADAMTS5","ADAMTS5","Q9UNA0","CHEMBL2285","Protease","0.0","1 /  0     "
"Dual specificity mitogen-activated protein kinase kinase 1","MAP2K1","Q02750","CHEMBL3587","Kinase","0.0","1 /  0     "
"Mitogen-activated protein kinase kinase kinase 8","MAP3K8","P41279","CHEMBL4899","Kinase","0.0","1 /  0     "
"Thymidylate synthase   (by homology)","TYMS","P04818","CHEMBL1952","Transferase","0.0","1 /  1     "
"Serine/threonine-protein kinase PIM1","PIM1","P11309","CHEMBL2147","Kinase","0.0","1 /  0     "
"Serine/threonine-protein kinase PIM3","PIM3","Q86V86","CHEMBL5407","Kinase","0.0","1 /  0     "
"Sulfonylurea receptor 1, Kir6.2","ABCC8 KCNJ11","Q09428 Q14654","CHEMBL2096972","Voltage-gated ion channel","0.0","1 /  0     "
"Serine-protein kinase ATM","ATM","Q13315","CHEMBL3797","Kinase","0.0","1 /  0     "
"Carboxylesterase 2","CES2","O00748","CHEMBL3180","Enzyme","0.0","8 /  0     "
"Thymidine kinase, cytosolic","TK1","P04183","CHEMBL2883","Transferase","0.0","0 /  1     "
"Monoamine oxidase A","MAOA","P21397","CHEMBL1951","Oxidoreductase","0.0","0 /  12     "
"Caspase-4","CASP4","P49662","CHEMBL2226","Protease","0.0","1 /  0     "
"Caspase-9","CASP9","P55211","CHEMBL2273","Protease","0.0","1 /  0     "
"c-Jun N-terminal kinase 3","MAPK10","P53779","CHEMBL2637","Kinase","0.0","1 /  0     "
"Caspase-6","CASP6","P55212","CHEMBL3308","Protease","0.0","1 /  0     "
"Caspase-7","CASP7","P55210","CHEMBL3468","Protease","0.0","1 /  0     "
"N-acylsphingosine-amidohydrolase   (by homology)","NAAA","Q02083","CHEMBL4349","Enzyme","0.0","4 /  0     "
"CCR4-NOT transcription complex subunit 7","CNOT7","Q9UIV1","CHEMBL3616361","Hydrolase","0.0","0 /  8     "
"Epoxide hydrolase 1","EPHX1","P07099","CHEMBL1968","Protease","0.0","2 /  0     "
"Alkaline phosphatase, tissue-nonspecific isozyme","ALPL","P05186","CHEMBL5979","Enzyme","0.0","2 /  0     "
"Leukocyte common antigen","PTPRC","P08575","CHEMBL3243","Enzyme","0.0","5 /  0     "
"Hypoxanthine-guanine phosphoribosyltransferase","HPRT1","P00492","CHEMBL2360","Enzyme","0.0","0 /  3     "
"Dopamine D2 receptor   (by homology)","DRD2","P14416","CHEMBL217","Family A G protein-coupled receptor","0.0","0 /  9     "
"Serotonin 7 (5-HT7) receptor","HTR7","P34969","CHEMBL3155","Family A G protein-coupled receptor","0.0","0 /  8     "
"Dual specificity mitogen-activated protein kinase kinase 3","MAP2K3","P46734","CHEMBL2109","Kinase","0.0","1 /  0     "
"Indoleamine 2,3-dioxygenase","IDO1","P14902","CHEMBL4685","Enzyme","0.0","2 /  0     "
"Tyrosine-protein kinase BTK","BTK","Q06187","CHEMBL5251","Kinase","0.0","1 /  0     "
"Cytochrome P450 19A1","CYP19A1","P11511","CHEMBL1978","Cytochrome P450","0.0","1 /  0     "
"Nischarin","NISCH","Q9Y2I1","CHEMBL3923","Other cytosolic protein","0.0","2 /  0     "
"Glutathione reductase","GSR","P00390","CHEMBL2755","Oxidoreductase","0.0","0 /  4     "
"Nicotinamide phosphoribosyltransferase","NAMPT","P43490","CHEMBL1744525","Enzyme","0.0","1 /  0     "
"Protein-arginine deiminase type-1","PADI1","Q9ULC6","CHEMBL1909486","Enzyme","0.0","2 /  0     "
"Protein-arginine deiminase type-2","PADI2","Q9Y2J8","CHEMBL1909487","Enzyme","0.0","2 /  0     "
"Protein-arginine deiminase type-3","PADI3","Q9ULW8","CHEMBL1909488","Enzyme","0.0","2 /  0     "
"Protein-arginine deiminase type-4","PADI4","Q9UM07","CHEMBL6111","Enzyme","0.0","2 /  0     "
"Sodium channel protein type IX alpha subunit","SCN9A","Q15858","CHEMBL4296","Voltage-gated ion channel","0.0","1 /  0     "
"Serine/threonine-protein kinase B-raf","BRAF","P15056","CHEMBL5145","Kinase","0.0","0 /  1     "
"CDC7/DBF4 (Cell division cycle 7-related protein kinase/Activator of S phase kinase)","CDC7","O00311","CHEMBL5443","Kinase","0.0","2 /  0     "
"Serotonin 2b (5-HT2b) receptor","HTR2B","P41595","CHEMBL1833","Family A G protein-coupled receptor","0.0","1 /  0     "
"Alpha-2a adrenergic receptor","ADRA2A","P08913","CHEMBL1867","Family A G protein-coupled receptor","0.0","1 /  0     "
"Adrenergic receptor alpha-2","ADRA2C","P18825","CHEMBL1916","Family A G protein-coupled receptor","0.0","1 /  0     "
"Alpha-2b adrenergic receptor","ADRA2B","P18089","CHEMBL1942","Family A G protein-coupled receptor","0.0","1 /  0     "
"Serotonin 2c (5-HT2c) receptor","HTR2C","P28335","CHEMBL225","Family A G protein-coupled receptor","0.0","1 /  0     "
"Monoglyceride lipase","MGLL","Q99685","CHEMBL4191","Enzyme","0.0","1 /  0     "
"Dihydrofolate reductase   (by homology)","DHFR","P00374","CHEMBL202","Oxidoreductase","0.0","2 /  0     "
"c-Jun N-terminal kinase 1","MAPK8","P45983","CHEMBL2276","Kinase","0.0","5 /  0     "
"Matrix metalloproteinase 2","MMP2","P08253","CHEMBL333","Protease","0.0","1 /  0     "
"Cyclin-dependent kinase 5/CDK5 activator 1","CDK5R1 CDK5","Q15078 Q00535","CHEMBL1907600","Kinase","0.0","1 /  0     "
"Cyclin-dependent kinase 2/cyclin A","CDK2 CCNA1 CCNA2","P24941 P78396 P20248","CHEMBL2094128","Other cytosolic protein","0.0","1 /  0     "
"CDK9/cyclin T1","CDK9 CCNT1","P50750 O60563","CHEMBL2111389","Other cytosolic protein","0.0","1 /  0     "
"Estrogen receptor beta","ESR2","Q92731","CHEMBL242","Nuclear receptor","0.0","2 /  0     "
"Dual-specificity tyrosine-phosphorylation regulated kinase 1A   (by homology)","DYRK1A","Q13627","CHEMBL2292","Kinase","0.0","2 /  0     "
"Neuronal acetylcholine receptor; alpha3/beta2","CHRNA3 CHRNB2","P32297 P17787","CHEMBL2109234","Ligand-gated ion channel","0.0","0 /  1     "
"Serotonin 1e (5-HT1e) receptor","HTR1E","P28566","CHEMBL2182","Family A G protein-coupled receptor","0.0","0 /  1     "
"Alpha-1d adrenergic receptor","ADRA1D","P25100","CHEMBL223","Family A G protein-coupled receptor","0.0","0 /  1     "
"Alpha-1b adrenergic receptor","ADRA1B","P35368","CHEMBL232","Family A G protein-coupled receptor","0.0","0 /  1     "
"Mu opioid receptor","OPRM1","P35372","CHEMBL233","Family A G protein-coupled receptor","0.0","0 /  1     "
"Kappa Opioid receptor","OPRK1","P41145","CHEMBL237","Family A G protein-coupled receptor","0.0","0 /  1     "
"Serine/threonine-protein kinase Chk2","CHEK2","O96017","CHEMBL2527","Kinase","0.0","0 /  1     "
"Urokinase plasminogen activator surface receptor","PLAUR","Q03405","CHEMBL4883","Membrane receptor","0.0","0 /  1     "
"G-protein coupled receptor 84","GPR84","Q9NQS5","CHEMBL3714079","Family A G protein-coupled receptor","0.0","1 /  0     "
"Tyrosine-protein kinase receptor FLT3","FLT3","P36888","CHEMBL1974","Kinase","0.0","1 /  0     "
"Epidermal growth factor receptor erbB1","EGFR","P00533","CHEMBL203","Kinase","0.0","4 /  0     "
"Protein-glutamine gamma-glutamyltransferase","TGM2","P21980","CHEMBL2730","Enzyme","0.0","2 /  0     "
