"Target","Common name","Uniprot ID","ChEMBL ID","Target Class","Probability*","Known actives (3D/2D)"
"Ribonuclease pancreatic","RNASE1","P07998","CHEMBL5425","Enzyme","0.0","1 /  0     "
"Galectin-9","LGALS9","O00182","CHEMBL5474","Other cytosolic protein","0.0","0 /  1     "
"Myelin-associated glycoprotein","MAG","P20916","CHEMBL5807","Unclassified protein","0.0","1 /  0     "
"Asparagine synthetase","ASNS","P08243","CHEMBL3120","Enzyme","0.0","1 /  0     "
"Transforming protein p21/H-Ras-1","HRAS","P01112","CHEMBL2167","Other cytosolic protein","0.0","1 /  0     "
"Aldose reductase   (by homology)","AKR1B1","P15121","CHEMBL1900","Enzyme","0.0","2 /  0     "
"Sialidase 4","NEU4","Q8WWR8","CHEMBL4174","Enzyme","0.0","1 /  0     "
"Insulin-like growth factor II receptor","IGF2R","P11717","CHEMBL3240","Membrane receptor","0.0","0 /  4     "
"Apoptosis regulator Bcl-X","BCL2L1","Q07817","CHEMBL4625","Other ion channel","0.0","0 /  1     "
"Sialidase 3","NEU3","Q9UQ49","CHEMBL3046","Enzyme","0.0","1 /  0     "
"Sialidase 2","NEU2","Q9Y3R4","CHEMBL3200","Enzyme","0.0","1 /  0     "
"Equilibrative nucleoside transporter 1","SLC29A1","Q99808","CHEMBL1997","Electrochemical transporter","0.0","3 /  0     "
"Epoxide hydratase","EPHX2","P34913","CHEMBL2409","Protease","0.0","2 /  0     "
"Purinergic receptor P2Y1","P2RY1","P47900","CHEMBL4315","Family A G protein-coupled receptor","0.0","2 /  0     "
"Motilin receptor","MLNR","O43193","CHEMBL2203","Family A G protein-coupled receptor","0.0","0 /  2     "
"11-beta-hydroxysteroid dehydrogenase 2","HSD11B2","P80365","CHEMBL3746","Enzyme","0.0","0 /  1     "
"11-beta-hydroxysteroid dehydrogenase 1","HSD11B1","P28845","CHEMBL4235","Enzyme","0.0","0 /  1     "
"Caspase-3","CASP3","P42574","CHEMBL2334","Protease","0.0","2 /  0     "
"Adenylate cyclase type 10","ADCY10","Q96PN6","CHEMBL5854","Enzyme","0.0","1 /  0     "
"Cytochrome P450 19A1","CYP19A1","P11511","CHEMBL1978","Cytochrome P450","0.0","1 /  0     "
"Adenosine A3 receptor","ADORA3","P0DMS8","CHEMBL256","Family A G protein-coupled receptor","0.0","2 /  0     "
"Acidic mammalian chitinase","CHIA","Q9BZP6","CHEMBL1293197","Enzyme","0.0","1 /  0     "
"Sodium/potassium-transporting ATPase alpha-1 chain","ATP1A1","P05023","CHEMBL1807","Primary active transporter","0.0","0 /  1     "
"Kappa Opioid receptor","OPRK1","P41145","CHEMBL237","Family A G protein-coupled receptor","0.0","0 /  5     "
"Adenosine A2b receptor","ADORA2B","P29275","CHEMBL255","Family A G protein-coupled receptor","0.0","1 /  0     "
"Fibronectin","FN1","P02751","CHEMBL3810","Adhesion","0.0","1 /  0     "
"Carbonic anhydrase VII","CA7","P43166","CHEMBL2326","Lyase","0.0","0 /  2     "
"Carbonic anhydrase VI","CA6","P23280","CHEMBL3025","Lyase","0.0","0 /  1     "
"Carbonic anhydrase IV","CA4","P22748","CHEMBL3729","Lyase","0.0","0 /  2     "
"Carbonic anhydrase XIII","CA13","Q8N1Q1","CHEMBL3912","Lyase","0.0","0 /  2     "
"Carbonic anhydrase VB","CA5B","Q9Y2D0","CHEMBL3969","Lyase","0.0","0 /  2     "
"Carbonic anhydrase VA","CA5A","P35218","CHEMBL4789","Lyase","0.0","0 /  2     "
"Tyrosinase","TYR","P14679","CHEMBL1973","Oxidoreductase","0.0","6 /  10     "
"HERG","KCNH2","Q12809","CHEMBL240","Voltage-gated ion channel","0.0","0 /  3     "
"Squalene synthetase   (by homology)","FDFT1","P37268","CHEMBL3338","Enzyme","0.0","49 /  20     "
"P-glycoprotein 1","ABCB1","P08183","CHEMBL4302","Primary active transporter","0.0","0 /  1     "
"Carbonic anhydrase XIV","CA14","Q9ULX7","CHEMBL3510","Lyase","0.0","10 /  2     "
"Bile salt export pump","ABCB11","O95342","CHEMBL6020","Primary active transporter","0.0","0 /  1     "
"Protein-tyrosine phosphatase 1B","PTPN1","P18031","CHEMBL335","Phosphatase","0.0","0 /  3     "
"Protein phosphatase 2C beta","PPM1B","O75688","CHEMBL2845","Phosphatase","0.0","0 /  1     "
"Serine/threonine protein phosphatase PP1-gamma catalytic subunit","PPP1CC","P36873","CHEMBL4438","Phosphatase","0.0","0 /  2     "
"Serine/threonine protein phosphatase 2A, catalytic subunit, alpha isoform","PPP2CA","P67775","CHEMBL4703","Phosphatase","0.0","0 /  2     "
"Serine/threonine protein phosphatase 2A, 56 kDa regulatory subunit, alpha isoform","PPP2R5A","Q15172","CHEMBL4763","Phosphatase","0.0","0 /  1     "
"Maltase-glucoamylase","MGAM","O43451","CHEMBL2074","Hydrolase","0.0","1 /  4     "
"Sucrase-isomaltase","SI","P14410","CHEMBL2748","Enzyme","0.0","0 /  4     "
