"Target","Common name","Uniprot ID","ChEMBL ID","Target Class","Probability*","Known actives (3D/2D)"
"Peroxisome proliferator-activated receptor alpha","PPARA","Q07869","CHEMBL239","Nuclear receptor","0.0717871625222","0 /  5     "
"Fatty acid binding protein muscle","FABP3","P05413","CHEMBL3344","Fatty acid binding protein family","0.0717871625222","0 /  2     "
"Fatty acid binding protein epidermal","FABP5","Q01469","CHEMBL3674","Fatty acid binding protein family","0.0717871625222","0 /  2     "
"Peroxisome proliferator-activated receptor delta","PPARD","Q03181","CHEMBL3979","Nuclear receptor","0.0717871625222","0 /  5     "
"Free fatty acid receptor 1","FFAR1","O14842","CHEMBL4422","Family A G protein-coupled receptor","0.0717871625222","0 /  1     "
"Fatty acid binding protein intestinal","FABP2","P12104","CHEMBL4879","Fatty acid binding protein family","0.0717871625222","0 /  1     "
"11-beta-hydroxysteroid dehydrogenase 2","HSD11B2","P80365","CHEMBL3746","Enzyme","0.0717871625222","0 /  1     "
"Hydroxyacid oxidase 1","HAO1","Q9UJM8","CHEMBL4229","Enzyme","0.0717871625222","0 /  1     "
"UDP-glucuronosyltransferase 2B7","UGT2B7","P16662","CHEMBL4370","Enzyme","0.0717871625222","0 /  8     "
"Corticosteroid binding globulin","SERPINA6","P08185","CHEMBL2421","Secreted protein","0.0717871625222","0 /  6     "
"Testis-specific androgen-binding protein","SHBG","P04278","CHEMBL3305","Secreted protein","0.0717871625222","0 /  18     "
"Estradiol 17-beta-dehydrogenase 3","HSD17B3","P37058","CHEMBL4234","Enzyme","0.0717871625222","0 /  11     "
"GABA-B receptor   (by homology)","GABBR1","Q9UBS5","CHEMBL2064","Family C G protein-coupled receptor","0.0717871625222","0 /  1     "
"Solute carrier family 22 member 6   (by homology)","SLC22A6","Q4U2R8","CHEMBL1641347","Electrochemical transporter","0.0717871625222","0 /  2     "
"GABA A receptor alpha-2/beta-2/gamma-2","GABRA2 GABRB2 GABRG2","P47869 P47870 P18507","CHEMBL2111413","Ligand-gated ion channel","0.0717871625222","0 /  1     "
"Egl nine homolog 1","EGLN1","Q9GZT9","CHEMBL5697","Oxidoreductase","0.0","0 /  2     "
"HMG-CoA reductase","HMGCR","P04035","CHEMBL402","Oxidoreductase","0.0","0 /  17     "
"Carnitine O-palmitoyltransferase 1, liver isoform   (by homology)","CPT1A","P50416","CHEMBL1293194","Enzyme","0.0","0 /  4     "
"Plasminogen","PLG","P00747","CHEMBL1801","Protease","0.0","0 /  1     "
"Protein-tyrosine phosphatase 1B","PTPN1","P18031","CHEMBL335","Phosphatase","0.0","0 /  24     "
"Glutamate carboxypeptidase II","FOLH1","Q04609","CHEMBL1892","Protease","0.0","0 /  8     "
"Prostaglandin E synthase","PTGES","O14684","CHEMBL5658","Enzyme","0.0","0 /  7     "
"CDC45-related protein","CDC45","O75419","CHEMBL3040","Other nuclear protein","0.0","0 /  1     "
"Leukocyte common antigen","PTPRC","P08575","CHEMBL3243","Enzyme","0.0","0 /  1     "
"LXR-alpha","NR1H3","Q13133","CHEMBL2808","Nuclear receptor","0.0","0 /  2     "
"Lysine-specific demethylase 2A","KDM2A","Q9Y2K7","CHEMBL1938210","Eraser","0.0","1 /  1     "
"Histone lysine demethylase PHF8","PHF8","Q9UPP1","CHEMBL1938212","Eraser","0.0","1 /  1     "
"Lysine-specific demethylase 5C","KDM5C","P41229","CHEMBL2163176","Eraser","0.0","1 /  1     "
"Voltage-gated calcium channel alpha2/delta subunit 1","CACNA2D1","P54289","CHEMBL1919","Calcium channel auxiliary subunit alpha2delta family","0.0","0 /  4     "
"Metabotropic glutamate receptor 3","GRM3","Q14832","CHEMBL2888","Family C G protein-coupled receptor","0.0","0 /  11     "
"Metabotropic glutamate receptor 6","GRM6","O15303","CHEMBL4573","Family C G protein-coupled receptor","0.0","0 /  8     "
"Metabotropic glutamate receptor 2","GRM2","Q14416","CHEMBL5137","Family C G protein-coupled receptor","0.0","0 /  18     "
"Matrix metalloproteinase 2","MMP2","P08253","CHEMBL333","Protease","0.0","4 /  0     "
"Matrix metalloproteinase 8","MMP8","P22894","CHEMBL4588","Protease","0.0","1 /  0     "
"6-phosphogluconate dehydrogenase","PGD","P52209","CHEMBL3404","Enzyme","0.0","0 /  2     "
"Metabotropic glutamate receptor 8","GRM8","O00222","CHEMBL3228","Family C G protein-coupled receptor","0.0","0 /  3     "
"Metabotropic glutamate receptor 4","GRM4","Q14833","CHEMBL2736","Family C G protein-coupled receptor","0.0","0 /  3     "
"Glutathione S-transferase kappa 1","GSTK1","Q9Y2Q3","CHEMBL4491","Enzyme","0.0","0 /  1     "
"Leukotriene A4 hydrolase","LTA4H","P09960","CHEMBL4618","Protease","0.0","0 /  1     "
"Matrix metalloproteinase 9","MMP9","P14780","CHEMBL321","Protease","0.0","2 /  0     "
"Carbonic anhydrase XII","CA12","O43570","CHEMBL3242","Lyase","0.0","2 /  0     "
"Carbonic anhydrase IX","CA9","Q16790","CHEMBL3594","Lyase","0.0","2 /  0     "
"SUMO-activating enzyme","SAE1 UBA2","Q9UBE0 Q9UBT2","CHEMBL2095174","Enzyme","0.0","0 /  1     "
"Metabotropic glutamate receptor 5","GRM5","P41594","CHEMBL3227","Family C G protein-coupled receptor","0.0","0 /  4     "
"Glutamate receptor ionotropic kainate 1","GRIK1","P39086","CHEMBL1918","Ligand-gated ion channel","0.0","0 /  5     "
"Glutamate receptor ionotropic kainate 2","GRIK2","Q13002","CHEMBL3683","Ligand-gated ion channel","0.0","0 /  4     "
"Lysosomal alpha-glucosidase","GAA","P10253","CHEMBL2608","Hydrolase","0.0","1 /  0     "
"Excitatory amino acid transporter 2","SLC1A2","P43004","CHEMBL4973","Electrochemical transporter","0.0","0 /  3     "
"Lysine-specific demethylase 4D-like","KDM4E","B2RXH2","CHEMBL1293226","Eraser","0.0","1 /  0     "
"Lysine-specific demethylase 6B","KDM6B","O15054","CHEMBL1938211","Eraser","0.0","1 /  0     "
"Metabotropic glutamate receptor 1","GRM1","Q13255","CHEMBL3772","Family C G protein-coupled receptor","0.0","0 /  4     "
"Adenosylhomocysteinase   (by homology)","AHCY","P23526","CHEMBL2664","Enzyme","0.0","1 /  0     "
"Sodium channel protein type IX alpha subunit","SCN9A","Q15858","CHEMBL4296","Voltage-gated ion channel","0.0","1 /  0     "
"Betaine transporter","SLC6A12","P48065","CHEMBL3715","Electrochemical transporter","0.0","0 /  1     "
"Xaa-Pro dipeptidase","PEPD","P12955","CHEMBL4185","Protease","0.0","0 /  1     "
"Kappa Opioid receptor","OPRK1","P41145","CHEMBL237","Family A G protein-coupled receptor","0.0","0 /  12     "
"DNA polymerase alpha subunit","POLA1","P09884","CHEMBL1828","Transferase","0.0","0 /  1     "
"Prolyl endopeptidase","PREP","P48147","CHEMBL3202","Protease","0.0","0 /  1     "
"Protein kinase C alpha","PRKCA","P17252","CHEMBL299","Kinase","0.0","0 /  8     "
"Protein-tyrosine phosphatase 1C","PTPN6","P29350","CHEMBL3166","Phosphatase","0.0","0 /  1     "
"T-cell protein-tyrosine phosphatase","PTPN2","P17706","CHEMBL3807","Phosphatase","0.0","0 /  13     "
"NAD-dependent deacetylase sirtuin 2","SIRT2","Q8IXJ6","CHEMBL4462","Eraser","0.0","0 /  1     "
"Sonic hedgehog protein   (by homology)","SHH","Q15465","CHEMBL5602","Unclassified protein","0.0","0 /  10     "
"Interleukin-1 beta","IL1B","P01584","CHEMBL1909490","Secreted protein","0.0","0 /  1     "
"Protein phosphatase 2C beta","PPM1B","O75688","CHEMBL2845","Phosphatase","0.0","0 /  3     "
"Serine/threonine protein phosphatase PP1-gamma catalytic subunit","PPP1CC","P36873","CHEMBL4438","Phosphatase","0.0","0 /  3     "
"Angiotensin-converting enzyme","ACE","P12821","CHEMBL1808","Protease","0.0","1 /  2     "
"Carboxylesterase 2","CES2","O00748","CHEMBL3180","Enzyme","0.0","0 /  3     "
"Aminopeptidase N","ANPEP","P15144","CHEMBL1907","Protease","0.0","0 /  3     "
"Cyclooxygenase-2","PTGS2","P35354","CHEMBL230","Oxidoreductase","0.0","0 /  1     "
"Aminopeptidase A","ENPEP","Q07075","CHEMBL3439","Protease","0.0","0 /  3     "
"Anandamide amidohydrolase","FAAH","O00519","CHEMBL2243","Enzyme","0.0","0 /  1     "
"Peroxisome proliferator-activated receptor gamma","PPARG","P37231","CHEMBL235","Nuclear receptor","0.0","0 /  2     "
"Telomerase reverse transcriptase","TERT","O14746","CHEMBL2916","Enzyme","0.0","0 /  1     "
"Fatty acid-binding protein, liver","FABP1","P07148","CHEMBL5421","Fatty acid binding protein family","0.0","0 /  1     "
"Excitatory amino acid transporter 3","SLC1A1","P43005","CHEMBL2721","Electrochemical transporter","0.0","0 /  3     "
"Carbonic anhydrase I","CA1","P00915","CHEMBL261","Lyase","0.0","2 /  4     "
"Transient receptor potential cation channel subfamily M member 8","TRPM8","Q7Z2W7","CHEMBL1075319","Voltage-gated ion channel","0.0","0 /  1     "
"Carbonic anhydrase IV","CA4","P22748","CHEMBL3729","Lyase","0.0","0 /  3     "
"Mu opioid receptor","OPRM1","P35372","CHEMBL233","Family A G protein-coupled receptor","0.0","0 /  2     "
"Glucocorticoid receptor","NR3C1","P04150","CHEMBL2034","Nuclear receptor","0.0","0 /  2     "
"DNA topoisomerase II alpha","TOP2A","P11388","CHEMBL1806","Isomerase","0.0","0 /  1     "
