"Target","Common name","Uniprot ID","ChEMBL ID","Target Class","Probability*","Known actives (3D/2D)"
"Cyclin-dependent kinase 1/cyclin B","CCNB3 CDK1 CCNB1 CCNB2","Q8WWL7 P06493 P14635 O95067","CHEMBL2094127","Other cytosolic protein","0.517921498424","4 /  11     "
"Arginase-1   (by homology)","ARG1","P05089","CHEMBL1075097","Enzyme","0.517921498424","2 /  2     "
"G-protein coupled receptor 35","GPR35","Q9HC97","CHEMBL1293267","Family A G protein-coupled receptor","0.50153001777","2 /  4     "
"Estrogen receptor beta","ESR2","Q92731","CHEMBL242","Nuclear receptor","0.50153001777","93 /  38     "
"Death-associated protein kinase 1","DAPK1","P53355","CHEMBL2558","Kinase","0.50153001777","2 /  2     "
"DNA-3-methyladenine glycosylase","MPG","P29372","CHEMBL3396943","Enzyme","0.50153001777","1 /  1     "
"Solute carrier family 22 member 12","SLC22A12","Q96S37","CHEMBL6120","Electrochemical transporter","0.50153001777","6 /  1     "
"Transthyretin","TTR","P02766","CHEMBL3194","Secreted protein","0.484896362689","2 /  3     "
"Aldo-keto reductase family 1 member B10","AKR1B10","O60218","CHEMBL5983","Enzyme","0.484896362689","2 /  3     "
"Tankyrase-2","TNKS2","Q9H2K2","CHEMBL6154","Enzyme","0.484896362689","4 /  12     "
"Tankyrase-1","TNKS","O95271","CHEMBL6164","Enzyme","0.484896362689","4 /  28     "
"Cyclin-dependent kinase 6","CDK6","Q00534","CHEMBL2508","Kinase","0.476835618279","3 /  4     "
"Cyclin-dependent kinase 2","CDK2","P24941","CHEMBL301","Kinase","0.476835618279","1 /  17     "
"Cytochrome P450 19A1","CYP19A1","P11511","CHEMBL1978","Cytochrome P450","0.427205274608","6 /  18     "
"Casein kinase II alpha","CSNK2A1","P68400","CHEMBL3629","Kinase","0.427205274608","3 /  2     "
"Epidermal growth factor receptor erbB1","EGFR","P00533","CHEMBL203","Kinase","0.40264337958","7 /  29     "
"Vasopressin V2 receptor","AVPR2","P30518","CHEMBL1790","Family A G protein-coupled receptor","0.40264337958","1 /  1     "
"Insulin-like growth factor I receptor","IGF1R","P08069","CHEMBL1957","Kinase","0.40264337958","3 /  3     "
"Thrombin","F2","P00734","CHEMBL204","Protease","0.40264337958","11 /  3     "
"Serine/threonine-protein kinase PIM1","PIM1","P11309","CHEMBL2147","Kinase","0.40264337958","8 /  7     "
"Serine/threonine-protein kinase Aurora-B","AURKB","Q96GD4","CHEMBL2185","Kinase","0.40264337958","3 /  4     "
"Dopamine D4 receptor","DRD4","P21917","CHEMBL219","Family A G protein-coupled receptor","0.40264337958","1 /  1     "
"Myeloperoxidase","MPO","P05164","CHEMBL2439","Enzyme","0.40264337958","1 /  1     "
"PI3-kinase p85-alpha subunit","PIK3R1","P27986","CHEMBL2506","Enzyme","0.40264337958","1 /  1     "
"Liver glycogen phosphorylase","PYGL","P06737","CHEMBL2568","Enzyme","0.40264337958","1 /  1     "
"Carbonic anhydrase I","CA1","P00915","CHEMBL261","Lyase","0.40264337958","4 /  5     "
"Tyrosine-protein kinase SRC","SRC","P12931","CHEMBL267","Kinase","0.40264337958","3 /  10     "
"Focal adhesion kinase 1","PTK2","Q05397","CHEMBL2695","Kinase","0.40264337958","1 /  2     "
"Vascular endothelial growth factor receptor 2","KDR","P35968","CHEMBL279","Kinase","0.40264337958","2 /  3     "
"Matrix metalloproteinase 13","MMP13","P45452","CHEMBL280","Protease","0.40264337958","1 /  1     "
"Matrix metalloproteinase 3","MMP3","P08254","CHEMBL283","Protease","0.40264337958","1 /  1     "
"Carbonic anhydrase III","CA3","P07451","CHEMBL2885","Lyase","0.40264337958","1 /  1     "
"Serine/threonine-protein kinase PLK1","PLK1","P53350","CHEMBL3024","Kinase","0.40264337958","2 /  3     "
"Carbonic anhydrase VI","CA6","P23280","CHEMBL3025","Lyase","0.40264337958","1 /  1     "
"Cyclin-dependent kinase 1","CDK1","P06493","CHEMBL308","Kinase","0.40264337958","3 /  13     "
"Protein kinase N1","PKN1","Q16512","CHEMBL3384","Kinase","0.40264337958","1 /  3     "
"Carbonic anhydrase XIV","CA14","Q9ULX7","CHEMBL3510","Lyase","0.40264337958","1 /  1     "
"Carbonic anhydrase IX","CA9","Q16790","CHEMBL3594","Lyase","0.40264337958","3 /  6     "
"Hepatocyte growth factor receptor","MET","P08581","CHEMBL3717","Kinase","0.40264337958","4 /  4     "
"Serine/threonine-protein kinase NEK2","NEK2","P51955","CHEMBL3835","Kinase","0.40264337958","1 /  2     "
"Interleukin-8 receptor A","CXCR1","P25024","CHEMBL4029","Family A G protein-coupled receptor","0.40264337958","1 /  1     "
"CaM kinase II beta","CAMK2B","Q13554","CHEMBL4121","Kinase","0.40264337958","1 /  2     "
"ALK tyrosine kinase receptor","ALK","Q9UM73","CHEMBL4247","Kinase","0.40264337958","2 /  4     "
"Serine/threonine-protein kinase AKT","AKT1","P31749","CHEMBL4282","Kinase","0.40264337958","1 /  4     "
"Serine/threonine-protein kinase NEK6","NEK6","Q9HC98","CHEMBL4309","Kinase","0.40264337958","1 /  2     "
"Phospholipase A2 group 1B","PLA2G1B","P04054","CHEMBL4426","Enzyme","0.40264337958","1 /  1     "
"Carbonic anhydrase VA","CA5A","P35218","CHEMBL4789","Lyase","0.40264337958","1 /  1     "
"Beta-secretase 1","BACE1","P56817","CHEMBL4822","Protease","0.40264337958","6 /  17     "
"Tyrosine-protein kinase receptor UFO","AXL","P30530","CHEMBL4895","Kinase","0.40264337958","2 /  4     "
"NUAK family SNF1-like kinase 1","NUAK1","O60285","CHEMBL5784","Kinase","0.40264337958","1 /  2     "
"Aldo-keto reductase family 1 member C2   (by homology)","AKR1C2","P52895","CHEMBL5847","Enzyme","0.40264337958","1 /  1     "
"Aldo-keto reductase family 1 member C1   (by homology)","AKR1C1","Q04828","CHEMBL5905","Enzyme","0.40264337958","1 /  1     "
"Aldo-keto-reductase family 1 member C3   (by homology)","AKR1C3","P42330","CHEMBL4681","Enzyme","0.40264337958","1 /  1     "
"Aldo-keto reductase family 1 member C4   (by homology)","AKR1C4","P17516","CHEMBL4999","Enzyme","0.40264337958","1 /  1     "
"Carbonic anhydrase XIII   (by homology)","CA13","Q8N1Q1","CHEMBL3912","Lyase","0.40264337958","1 /  1     "
"Aldehyde reductase   (by homology)","AKR1A1","P14550","CHEMBL2246","Enzyme","0.40264337958","1 /  1     "
"Beta amyloid A4 protein","APP","P05067","CHEMBL2487","Membrane receptor","0.295453304889","2 /  12     "
"Poly [ADP-ribose] polymerase-1","PARP1","P09874","CHEMBL3105","Enzyme","0.295453304889","3 /  9     "
"Matrix metalloproteinase 12","MMP12","P39900","CHEMBL4393","Protease","0.295453304889","1 /  1     "
"Lymphocyte differentiation antigen CD38","CD38","P28907","CHEMBL4660","Enzyme","0.295453304889","2 /  2     "
"DNA topoisomerase I   (by homology)","TOP1","P11387","CHEMBL1781","Isomerase","0.295453304889","1 /  1     "
"Estrogen receptor alpha","ESR1","P03372","CHEMBL206","Nuclear receptor","0.270836923428","73 /  38     "
"Cyclooxygenase-2","PTGS2","P35354","CHEMBL230","Oxidoreductase","0.270836923428","1 /  25     "
"Cystic fibrosis transmembrane conductance regulator","CFTR","P13569","CHEMBL4051","Other ion channel","0.270836923428","1 /  1     "
"6-phosphofructo-2-kinase/fructose-2,6-bisphosphatase 3","PFKFB3","Q16875","CHEMBL2331053","Enzyme","0.262581505846","2 /  2     "
"AMY1C","AMY1A","P04745","CHEMBL2478","Enzyme","0.237885167579","1 /  1     "
"G protein-coupled receptor kinase 6","GRK6","P43250","CHEMBL6144","Kinase","0.237885167579","2 /  4     "
"Telomerase reverse transcriptase","TERT","O14746","CHEMBL2916","Enzyme","0.229685699326","9 /  22     "
"Microtubule-associated protein tau","MAPT","P10636","CHEMBL1293224","Unclassified protein","0.171978589411","1 /  1     "
