"Target","Common name","Uniprot ID","ChEMBL ID","Target Class","Probability*","Known actives (3D/2D)"
"DNA excision repair protein ERCC-5","ERCC5","P28715","CHEMBL4736","Other nuclear protein","0.0","2 /  0     "
"11-beta-hydroxysteroid dehydrogenase 1","HSD11B1","P28845","CHEMBL4235","Enzyme","0.0","0 /  1     "
"Kinesin-like protein 1","KIF11","P52732","CHEMBL4581","Other cytosolic protein","0.0","0 /  1     "
"Steroid 5-alpha-reductase 2","SRD5A2","P31213","CHEMBL1856","Oxidoreductase","0.0","0 /  1     "
"Neuronal acetylcholine receptor; alpha4/beta2","CHRNA4 CHRNB2","P43681 P17787","CHEMBL1907589","Ligand-gated ion channel","0.0","0 /  3     "
"GABA A receptor alpha-3/beta-2/gamma-2","GABRA3 GABRB2 GABRG2","P34903 P47870 P18507","CHEMBL2111339","Ligand-gated ion channel","0.0","0 /  3     "
"Glutamate carboxypeptidase II","FOLH1","Q04609","CHEMBL1892","Protease","0.0","1 /  0     "
"Carbonic anhydrase XII","CA12","O43570","CHEMBL3242","Lyase","0.0","1 /  0     "
"Carbonic anhydrase IX","CA9","Q16790","CHEMBL3594","Lyase","0.0","1 /  0     "
"Tyrosine-protein kinase JAK2","JAK2","O60674","CHEMBL2971","Kinase","0.0","0 /  1     "
"Carbonic anhydrase II","CA2","P00918","CHEMBL205","Lyase","0.0","9 /  1     "
"Dihydroorotate dehydrogenase","DHODH","Q02127","CHEMBL1966","Oxidoreductase","0.0","0 /  1     "
"Aldose reductase","AKR1B1","P15121","CHEMBL1900","Enzyme","0.0","0 /  1     "
"Gamma-secretase","PSEN2 PSENEN NCSTN APH1A PSEN1 APH1B","P49810 Q9NZ42 Q92542 Q96BI3 P49768 Q8WW43","CHEMBL2094135","Protease","0.0","0 /  1     "
"Histone deacetylase 3","HDAC3","O15379","CHEMBL1829","Eraser","0.0","0 /  1     "
"Histone deacetylase 2","HDAC2","Q92769","CHEMBL1937","Eraser","0.0","0 /  1     "
"Histone deacetylase 1","HDAC1","Q13547","CHEMBL325","Eraser","0.0","0 /  2     "
"Serine/threonine-protein kinase Sgk1","SGK1","O00141","CHEMBL2343","Kinase","0.0","0 /  1     "
"Cyclooxygenase-1","PTGS1","P23219","CHEMBL221","Oxidoreductase","0.0","0 /  2     "
"Cyclooxygenase-2","PTGS2","P35354","CHEMBL230","Oxidoreductase","0.0","0 /  2     "
"Transthyretin","TTR","P02766","CHEMBL3194","Secreted protein","0.0","0 /  1     "
"Voltage-gated potassium channel subunit Kv1.5","KCNA5","P22460","CHEMBL4306","Voltage-gated ion channel","0.0","0 /  1     "
"Malate dehydrogenase, mitochondrial","MDH2","P40926","CHEMBL5917","Enzyme","0.0","0 /  1     "
"Dual-specificity tyrosine-phosphorylation regulated kinase 1A","DYRK1A","Q13627","CHEMBL2292","Kinase","0.0","0 /  1     "
"Dihydrofolate reductase   (by homology)","DHFR","P00374","CHEMBL202","Oxidoreductase","0.0","0 /  1     "
"Malonyl-CoA decarboxylase","MLYCD","O95822","CHEMBL4698","Enzyme","0.0","0 /  1     "
"Cytochrome P450 51","CYP51A1","Q16850","CHEMBL3849","Cytochrome P450","0.0","0 /  1     "
"Macrophage migration inhibitory factor","MIF","P14174","CHEMBL2085","Enzyme","0.0","0 /  1     "
"C-C chemokine receptor type 1","CCR1","P32246","CHEMBL2413","Family A G protein-coupled receptor","0.0","0 /  1     "
"Adenosine A2a receptor","ADORA2A","P29274","CHEMBL251","Family A G protein-coupled receptor","0.0","0 /  1     "
"Lysine-specific demethylase 4D-like","KDM4E","B2RXH2","CHEMBL1293226","Eraser","0.0","1 /  1     "
"Lysine-specific demethylase 4A","KDM4A","O75164","CHEMBL5896","Eraser","0.0","1 /  1     "
"Lysine-specific demethylase 4D","KDM4D","Q6B0I6","CHEMBL6138","Eraser","0.0","1 /  1     "
"Lysine-specific demethylase 4C","KDM4C","Q9H3R0","CHEMBL6175","Eraser","0.0","1 /  1     "
"Carbonic anhydrase I","CA1","P00915","CHEMBL261","Lyase","0.0","8 /  1     "
"Heat shock protein HSP 90-alpha","HSP90AA1","P07900","CHEMBL3880","Other cytosolic protein","0.0","1 /  1     "
"G-protein coupled receptor 35","GPR35","Q9HC97","CHEMBL1293267","Family A G protein-coupled receptor","0.0","1 /  1     "
