"Target","Common name","Uniprot ID","ChEMBL ID","Target Class","Probability*","Known actives (3D/2D)"
"Adenosine A1 receptor","ADORA1","P30542","CHEMBL226","Family A G protein-coupled receptor","0.0","6 /  0     "
"Matrix metalloproteinase 12","MMP12","P39900","CHEMBL4393","Protease","0.0","1 /  0     "
"Glutamate carboxypeptidase II","FOLH1","Q04609","CHEMBL1892","Protease","0.0","4 /  0     "
"Glucocorticoid receptor","NR3C1","P04150","CHEMBL2034","Nuclear receptor","0.0","0 /  3     "
"Thymidylate synthase   (by homology)","TYMS","P04818","CHEMBL1952","Transferase","0.0","12 /  0     "
"Protein-tyrosine phosphatase 1B","PTPN1","P18031","CHEMBL335","Phosphatase","0.0","0 /  5     "
"Asparagine synthetase","ASNS","P08243","CHEMBL3120","Enzyme","0.0","1 /  0     "
"Adenosine A2a receptor   (by homology)","ADORA2A","P29274","CHEMBL251","Family A G protein-coupled receptor","0.0","2 /  0     "
"Acyl coenzyme A:cholesterol acyltransferase 1","SOAT1","P35610","CHEMBL2782","Enzyme","0.0","0 /  1     "
"Mu opioid receptor","OPRM1","P35372","CHEMBL233","Family A G protein-coupled receptor","0.0","0 /  8     "
"Delta opioid receptor","OPRD1","P41143","CHEMBL236","Family A G protein-coupled receptor","0.0","0 /  7     "
"AMY1C","AMY1A","P04745","CHEMBL2478","Enzyme","0.0","2 /  2     "
"Lysosomal alpha-glucosidase","GAA","P10253","CHEMBL2608","Hydrolase","0.0","1 /  7     "
"Adenosine A3 receptor","ADORA3","P0DMS8","CHEMBL256","Family A G protein-coupled receptor","0.0","3 /  0     "
"Angiotensin-converting enzyme   (by homology)","ACE","P12821","CHEMBL1808","Protease","0.0","0 /  2     "
"Epoxide hydratase","EPHX2","P34913","CHEMBL2409","Protease","0.0","0 /  7     "
"Niemann-Pick C1-like protein 1","NPC1L1","Q9UHC9","CHEMBL2027","Other membrane protein","0.0","0 /  5     "
"Pyrimidinergic receptor P2Y6","P2RY6","Q15077","CHEMBL4714","Family A G protein-coupled receptor","0.0","6 /  0     "
"Pyrimidinergic receptor P2Y4","P2RY4","P51582","CHEMBL2123","Family A G protein-coupled receptor","0.0","5 /  0     "
"Purinergic receptor P2Y2","P2RY2","P41231","CHEMBL4398","Family A G protein-coupled receptor","0.0","5 /  0     "
"FK506-binding protein 1A","FKBP1A","P62942","CHEMBL1902","Isomerase","0.0","0 /  64     "
"Thrombin and coagulation factor X","F10","P00742","CHEMBL244","Protease","0.0","2 /  0     "
"Troponin, cardiac muscle","TNNC1 TNNT2 TNNI3","P63316 P45379 P19429","CHEMBL2095202","Unclassified protein","0.0","1 /  0     "
"Neurokinin 2 receptor","TACR2","P21452","CHEMBL2327","Family A G protein-coupled receptor","0.0","1 /  0     "
"Cyclin-dependent kinase 1","CDK1","P06493","CHEMBL308","Kinase","0.0","0 /  1     "
"Butyrylcholinesterase","BCHE","P06276","CHEMBL1914","Hydrolase","0.0","0 /  3     "
"Carbonic anhydrase VII","CA7","P43166","CHEMBL2326","Lyase","0.0","0 /  6     "
"Cathepsin K","CTSK","P43235","CHEMBL268","Protease","0.0","0 /  2     "
"Kappa Opioid receptor","OPRK1","P41145","CHEMBL237","Family A G protein-coupled receptor","0.0","0 /  2     "
"T-cell protein-tyrosine phosphatase","PTPN2","P17706","CHEMBL3807","Phosphatase","0.0","0 /  1     "
"Carbonic anhydrase VB","CA5B","Q9Y2D0","CHEMBL3969","Lyase","0.0","0 /  1     "
"Carbonic anhydrase VA","CA5A","P35218","CHEMBL4789","Lyase","0.0","0 /  4     "
"Carbonic anhydrase XIII   (by homology)","CA13","Q8N1Q1","CHEMBL3912","Lyase","0.0","0 /  1     "
"FK506 binding protein 4","FKBP4","Q02790","CHEMBL4050","Enzyme","0.0","0 /  1     "
"Gonadotropin-releasing hormone receptor","GNRHR","P30968","CHEMBL1855","Family A G protein-coupled receptor","0.0","0 /  32     "
"Acetylcholinesterase","ACHE","P22303","CHEMBL220","Hydrolase","0.0","0 /  2     "
"Proteasome Macropain subunit MB1","PSMB5","P28074","CHEMBL4662","Protease","0.0","0 /  5     "
"Alpha-1a adrenergic receptor   (by homology)","ADRA1A","P35348","CHEMBL229","Family A G protein-coupled receptor","0.0","0 /  3     "
"Vitamin D receptor","VDR","P11473","CHEMBL1977","Nuclear receptor","0.0","0 /  1     "
"Splicing factor 3B subunit 3","SF3B3","Q15393","CHEMBL1250378","Unclassified protein","0.0","0 /  1     "
"Peptidyl-prolyl cis-trans isomerase FKBP5","FKBP5","Q13451","CHEMBL2052031","Enzyme","0.0","0 /  1     "
"FK506-binding protein 1B","FKBP1B","P68106","CHEMBL2430","Enzyme","0.0","0 /  1     "
"Serine/threonine-protein kinase mTOR","MTOR","P42345","CHEMBL2842","Kinase","0.0","0 /  2     "
"Cytochrome P450 3A4","CYP3A4","P08684","CHEMBL340","Cytochrome P450","0.0","0 /  1     "
"Serine/threonine protein phosphatase 2B catalytic subunit, alpha isoform","PPP3CA","Q08209","CHEMBL4445","Phosphatase","0.0","0 /  9     "
"Histone deacetylase 8","HDAC8","Q9BY41","CHEMBL3192","Eraser","0.0","0 /  1     "
"Histone deacetylase 1","HDAC1","Q13547","CHEMBL325","Eraser","0.0","0 /  1     "
"Cannabinoid receptor 1","CNR1","P21554","CHEMBL218","Family A G protein-coupled receptor","0.0","0 /  6     "
"Sn1-specific diacylglycerol lipase alpha","DAGLA","Q9Y4D2","CHEMBL5545","Enzyme","0.0","0 /  7     "
"Cannabinoid receptor 2","CNR2","P34972","CHEMBL253","Family A G protein-coupled receptor","0.0","0 /  1     "
"Serotonin 1a (5-HT1a) receptor","HTR1A","P08908","CHEMBL214","Family A G protein-coupled receptor","0.0","0 /  2     "
"Bifunctional protein NCOAT","OGA","O60502","CHEMBL5921","Enzyme","0.0","0 /  1     "
"Renin","REN","P00797","CHEMBL286","Protease","0.0","0 /  31     "
"Hexokinase type II","HK2","P52789","CHEMBL2640","Enzyme","0.0","1 /  5     "
"Hexokinase type I","HK1","P19367","CHEMBL2688","Enzyme","0.0","1 /  5     "
"Gamma-secretase","PSEN2 PSENEN NCSTN APH1A PSEN1 APH1B","P49810 Q9NZ42 Q92542 Q96BI3 P49768 Q8WW43","CHEMBL2094135","Protease","0.0","0 /  8     "
"Carbonic anhydrase II","CA2","P00918","CHEMBL205","Lyase","0.0","26 /  11     "
"Sialidase 3","NEU3","Q9UQ49","CHEMBL3046","Enzyme","0.0","0 /  2     "
"Carbonic anhydrase IX","CA9","Q16790","CHEMBL3594","Lyase","0.0","15 /  10     "
"Glycine receptor subunit alpha-1","GLRA1","P23415","CHEMBL5845","Ligand-gated ion channel","0.0","0 /  2     "
"C-C chemokine receptor type 2","CCR2","P41597","CHEMBL4015","Family A G protein-coupled receptor","0.0","0 /  4     "
"Carnitine palmitoyltransferase 2","CPT2","P23786","CHEMBL3238","Enzyme","0.0","0 /  1     "
"Carnitine O-palmitoyltransferase 1, muscle isoform   (by homology)","CPT1B","Q92523","CHEMBL2216739","Group translocator","0.0","0 /  1     "
"Carnitine O-palmitoyltransferase 1, liver isoform   (by homology)","CPT1A","P50416","CHEMBL1293194","Enzyme","0.0","0 /  1     "
"Kallikrein 7","KLK7","P49862","CHEMBL2443","Protease","0.0","0 /  2     "
