"Target","Common name","Uniprot ID","ChEMBL ID","Target Class","Probability*","Known actives (3D/2D)"
"Carbonic anhydrase XII","CA12","O43570","CHEMBL3242","Lyase","0.105608279572","129 /  6     "
"Adenosine A1 receptor   (by homology)","ADORA1","P30542","CHEMBL226","Family A G protein-coupled receptor","0.0972399887602","64 /  3     "
"Retinoid X receptor alpha","RXRA","P19793","CHEMBL2061","Nuclear receptor","0.0972399887602","2 /  14     "
"Multidrug resistance-associated protein 1","ABCC1","P33527","CHEMBL3004","Primary active transporter","0.0972399887602","11 /  2     "
"Carbonic anhydrase IV","CA4","P22748","CHEMBL3729","Lyase","0.0972399887602","21 /  7     "
"Carbonyl reductase [NADPH] 1","CBR1","P16152","CHEMBL5586","Enzyme","0.0972399887602","3 /  1     "
"Protein-tyrosine phosphatase 1B","PTPN1","P18031","CHEMBL335","Phosphatase","0.0972399887602","34 /  28     "
"Taste receptor type 2 member 31","TAS2R31","P59538","CHEMBL2034804","Taste family G protein-coupled receptor","0.0972399887602","2 /  3     "
"Adenosine A3 receptor","ADORA3","P0DMS8","CHEMBL256","Family A G protein-coupled receptor","0.0972399887602","28 /  2     "
"Cathepsin L","CTSL","P07711","CHEMBL3837","Protease","0.0972399887602","21 /  2     "
"Plasminogen activator inhibitor-1","SERPINE1","P05121","CHEMBL3475","Secreted protein","0.0972399887602","7 /  3     "
"Matrix metalloproteinase 12","MMP12","P39900","CHEMBL4393","Protease","0.0972399887602","32 /  3     "
"Matrix metalloproteinase 13","MMP13","P45452","CHEMBL280","Protease","0.0972399887602","326 /  1     "
"DNA polymerase beta   (by homology)","POLB","P06746","CHEMBL2392","Enzyme","0.0972399887602","0 /  3     "
"Phospholipase A2 group V","PLA2G5","P39877","CHEMBL4323","Enzyme","0.0972399887602","0 /  3     "
"Group X secretory phospholipase A2","PLA2G10","O15496","CHEMBL4342","Enzyme","0.0972399887602","0 /  1     "
"Ornithine decarboxylase","ODC1","P11926","CHEMBL1869","Lyase","0.0972399887602","0 /  6     "
"Aldo-keto reductase family 1 member B10","AKR1B10","O60218","CHEMBL5983","Enzyme","0.0972399887602","26 /  0     "
"Serine/threonine-protein kinase mTOR","MTOR","P42345","CHEMBL2842","Kinase","0.0972399887602","203 /  0     "
"Serine/threonine-protein kinase RAF","RAF1","P04049","CHEMBL1906","Kinase","0.0972399887602","107 /  0     "
"Serine/threonine-protein kinase B-raf","BRAF","P15056","CHEMBL5145","Kinase","0.0972399887602","172 /  0     "
"Estradiol 17-beta-dehydrogenase 2","HSD17B2","P37059","CHEMBL2789","Enzyme","0.0972399887602","161 /  0     "
"Transitional endoplasmic reticulum ATPase","VCP","P55072","CHEMBL1075145","Primary active transporter","0.0972399887602","19 /  0     "
"Glucagon receptor","GCGR","P47871","CHEMBL1985","Family B G protein-coupled receptor","0.0972399887602","15 /  0     "
"Tyrosine-protein kinase FYN","FYN","P06241","CHEMBL1841","Kinase","0.0972399887602","9 /  0     "
"Ephrin type-A receptor 2","EPHA2","P29317","CHEMBL2068","Kinase","0.0972399887602","3 /  0     "
"Tyrosine-protein kinase YES","YES1","P07947","CHEMBL2073","Kinase","0.0972399887602","5 /  0     "
"Tyrosine-protein kinase BLK","BLK","P51451","CHEMBL2250","Kinase","0.0972399887602","5 /  0     "
"Tyrosine-protein kinase LCK","LCK","P06239","CHEMBL258","Kinase","0.0972399887602","64 /  0     "
"Tyrosine-protein kinase SYK","SYK","P43405","CHEMBL2599","Kinase","0.0972399887602","61 /  0     "
"Tyrosine-protein kinase CSK","CSK","P41240","CHEMBL2634","Kinase","0.0972399887602","3 /  0     "
"Ephrin type-B receptor 2","EPHB2","P29323","CHEMBL3290","Kinase","0.0972399887602","3 /  0     "
"Tyrosine-protein kinase BMX","BMX","P51813","CHEMBL3834","Kinase","0.0972399887602","2 /  0     "
"Tyrosine-protein kinase Lyn","LYN","P07948","CHEMBL3905","Kinase","0.0972399887602","11 /  0     "
"Ephrin type-A receptor 5","EPHA5","P54756","CHEMBL3987","Kinase","0.0972399887602","4 /  0     "
"Ephrin type-A receptor 4","EPHA4","P54764","CHEMBL3988","Kinase","0.0972399887602","4 /  0     "
"Tyrosine-protein kinase TXK","TXK","P42681","CHEMBL4367","Kinase","0.0972399887602","4 /  0     "
"Tyrosine-protein kinase FGR","FGR","P09769","CHEMBL4454","Kinase","0.0972399887602","4 /  0     "
"Ephrin type-A receptor 6","EPHA6","Q9UF33","CHEMBL4526","Kinase","0.0972399887602","4 /  0     "
"Tyrosine-protein kinase BRK","PTK6","Q13882","CHEMBL4601","Kinase","0.0972399887602","12 /  0     "
"Ephrin type-B receptor 3","EPHB3","P54753","CHEMBL4901","Kinase","0.0972399887602","2 /  0     "
"Ephrin type-A receptor 3","EPHA3","P29320","CHEMBL4954","Kinase","0.0972399887602","5 /  0     "
"Tyrosine-protein kinase BTK","BTK","Q06187","CHEMBL5251","Kinase","0.0972399887602","13 /  0     "
"Tyrosine-protein kinase receptor TYRO3","TYRO3","Q06418","CHEMBL5314","Kinase","0.0972399887602","8 /  0     "
"Uncharacterized aarF domain-containing protein kinase 4","COQ8B","Q96D53","CHEMBL5753","Kinase","0.0972399887602","4 /  0     "
"Ephrin type-A receptor 1","EPHA1","P21709","CHEMBL5810","Kinase","0.0972399887602","4 /  0     "
"Kallikrein 2","KLK2","P20151","CHEMBL2442","Protease","0.0972399887602","0 /  1     "
"Ribosomal protein S6 kinase 1","RPS6KB1","P23443","CHEMBL4501","Kinase","0.0972399887602","105 /  0     "
"Serine/threonine-protein kinase Aurora-A","AURKA","O14965","CHEMBL4722","Kinase","0.0972399887602","229 /  0     "
"Cathepsin K","CTSK","P43235","CHEMBL268","Protease","0.0972399887602","24 /  2     "
"Ephrin receptor","EPHB4","P54760","CHEMBL5147","Kinase","0.0972399887602","58 /  0     "
"Androgen Receptor   (by homology)","AR","P10275","CHEMBL1871","Nuclear receptor","0.0972399887602","49 /  0     "
"Aldose reductase","AKR1B1","P15121","CHEMBL1900","Enzyme","0.0972399887602","88 /  40     "
"Cyclin-dependent kinase 2/cyclin E1","CCNE1 CDK2","P24864 P24941","CHEMBL1907605","Kinase","0.0972399887602","32 /  0     "
"CDK3/Cyclin E","CCNE1 CDK3","P24864 Q00526","CHEMBL3038471","Kinase","0.0972399887602","17 /  0     "
"Insulin-like growth factor I receptor","IGF1R","P08069","CHEMBL1957","Kinase","0.0972399887602","37 /  0     "
"Insulin receptor","INSR","P06213","CHEMBL1981","Kinase","0.0972399887602","24 /  0     "
"Phospholipase A2 group IIA","PLA2G2A","P14555","CHEMBL3474","Enzyme","0.0972399887602","9 /  8     "
"Cyclin-dependent kinase 1/cyclin B1","CDK1 CCNB1","P06493 P14635","CHEMBL1907602","Other cytosolic protein","0.0972399887602","15 /  0     "
"G-protein coupled receptor kinase 2","GRK2","P25098","CHEMBL4079","Kinase","0.0972399887602","14 /  0     "
"Pyruvate dehydrogenase kinase isoform 1","PDK1","Q15118","CHEMBL4766","Kinase","0.0972399887602","176 /  0     "
"NADPH oxidase 4","NOX4","Q9NPH5","CHEMBL1250375","Enzyme","0.0972399887602","12 /  0     "
"Serine/threonine-protein kinase WEE1","WEE1","P30291","CHEMBL5491","Kinase","0.0972399887602","117 /  0     "
"Arachidonate 5-lipoxygenase","ALOX5","P09917","CHEMBL215","Oxidoreductase","0.0972399887602","151 /  35     "
"Phosphodiesterase 7A","PDE7A","Q13946","CHEMBL3012","Phosphodiesterase","0.0972399887602","12 /  0     "
"Coagulation factor VII/tissue factor","F3","P13726","CHEMBL4081","Surface antigen","0.0972399887602","17 /  0     "
"Tyrosine-protein kinase SRC","SRC","P12931","CHEMBL267","Kinase","0.0972399887602","105 /  3     "
"Dual specificity protein phosphatase 3","DUSP3","P51452","CHEMBL2635","Phosphatase","0.0972399887602","7 /  0     "
"Dual specificty protein kinase CLK1","CLK1","P49759","CHEMBL4224","Kinase","0.0972399887602","37 /  0     "
"Dual specificity tyrosine-phosphorylation-regulated kinase 1B","DYRK1B","Q9Y463","CHEMBL5543","Kinase","0.0972399887602","29 /  0     "
"Adenosine A2b receptor","ADORA2B","P29275","CHEMBL255","Family A G protein-coupled receptor","0.0972399887602","24 /  0     "
"Matrix metalloproteinase 1","MMP1","P03956","CHEMBL332","Protease","0.0972399887602","600 /  0     "
"17-beta-hydroxysteroid dehydrogenase 14","HSD17B14","Q9BPX1","CHEMBL3712868","Enzyme","0.0972399887602","1 /  0     "
"Poly [ADP-ribose] polymerase-1","PARP1","P09874","CHEMBL3105","Enzyme","0.0972399887602","188 /  0     "
"Estrogen-related receptor alpha","ESRRA","P11474","CHEMBL3429","Nuclear receptor","0.0972399887602","18 /  0     "
"Estrogen-related receptor beta","ESRRB","O95718","CHEMBL3751","Nuclear receptor","0.0972399887602","18 /  0     "
"Tyrosine-protein kinase ABL","ABL1","P00519","CHEMBL1862","Kinase","0.0972399887602","78 /  0     "
"Ephrin type-A receptor 8","EPHA8","P29322","CHEMBL4134","Kinase","0.0972399887602","3 /  0     "
"Ephrin type-A receptor 7","EPHA7","Q15375","CHEMBL4602","Kinase","0.0972399887602","2 /  0     "
"Serine/threonine-protein kinase Chk1","CHEK1","O14757","CHEMBL4630","Kinase","0.0972399887602","163 /  0     "
"Ephrin type-B receptor 1","EPHB1","P54762","CHEMBL5072","Kinase","0.0972399887602","3 /  0     "
"Histone deacetylase 7","HDAC7","Q8WUI4","CHEMBL2716","Eraser","0.0972399887602","47 /  0     "
