"Target","Common name","Uniprot ID","ChEMBL ID","Target Class","Probability*","Known actives (3D/2D)"
"Phosphodiesterase 10A","PDE10A","Q9Y233","CHEMBL4409","Phosphodiesterase","0.0","3 /  0     "
"Protein-tyrosine phosphatase 1B","PTPN1","P18031","CHEMBL335","Phosphatase","0.0","6 /  16     "
"Carbonic anhydrase III","CA3","P07451","CHEMBL2885","Lyase","0.0","1 /  6     "
"Carbonic anhydrase VI","CA6","P23280","CHEMBL3025","Lyase","0.0","3 /  5     "
"Carbonic anhydrase XIV","CA14","Q9ULX7","CHEMBL3510","Lyase","0.0","1 /  9     "
"Carbonic anhydrase XIII","CA13","Q8N1Q1","CHEMBL3912","Lyase","0.0","1 /  14     "
"Carbonic anhydrase VA","CA5A","P35218","CHEMBL4789","Lyase","0.0","1 /  5     "
"Heat shock 70 kDa protein 1","HSPA1A","P0DMV8","CHEMBL5460","Other cytosolic protein","0.0","3 /  0     "
"Tissue-type plasminogen activator","PLAT","P00750","CHEMBL1873","Protease","0.0","8 /  0     "
"Protein kinase C alpha","PRKCA","P17252","CHEMBL299","Kinase","0.0","1 /  0     "
"Protein kinase C beta","PRKCB","P05771","CHEMBL3045","Kinase","0.0","1 /  0     "
"Protein kinase C epsilon","PRKCE","Q02156","CHEMBL3582","Kinase","0.0","1 /  0     "
"Glucagon receptor","GCGR","P47871","CHEMBL1985","Family B G protein-coupled receptor","0.0","8 /  0     "
"Heat shock cognate 71 kDa protein","HSPA8","P11142","CHEMBL1275223","Other cytosolic protein","0.0","2 /  0     "
"Egl nine homolog 1","EGLN1","Q9GZT9","CHEMBL5697","Oxidoreductase","0.0","4 /  0     "
"Cyclooxygenase-2","PTGS2","P35354","CHEMBL230","Oxidoreductase","0.0","2 /  8     "
"Protein farnesyltransferase","FNTA FNTB","P49354 P49356","CHEMBL2094108","Enzyme","0.0","1 /  0     "
"AMY1C","AMY1A","P04745","CHEMBL2478","Enzyme","0.0","1 /  1     "
"Stem cell growth factor receptor","KIT","P10721","CHEMBL1936","Kinase","0.0","1 /  2     "
"Delta opioid receptor","OPRD1","P41143","CHEMBL236","Family A G protein-coupled receptor","0.0","2 /  5     "
"Cytochrome P450 1B1","CYP1B1","Q16678","CHEMBL4878","Cytochrome P450","0.0","12 /  35     "
"Catechol O-methyltransferase   (by homology)","COMT","P21964","CHEMBL2023","Transferase","0.0","14 /  0     "
"Lysine-specific demethylase 4C","KDM4C","Q9H3R0","CHEMBL6175","Eraser","0.0","1 /  0     "
"Dual specificity protein phosphatase 3","DUSP3","P51452","CHEMBL2635","Phosphatase","0.0","2 /  0     "
"Dual specificity phosphatase Cdc25B","CDC25B","P30305","CHEMBL4804","Phosphatase","0.0","2 /  0     "
"Alkaline phosphatase, tissue-nonspecific isozyme","ALPL","P05186","CHEMBL5979","Enzyme","0.0","1 /  0     "
