"Target","Common name","Uniprot ID","ChEMBL ID","Target Class","Probability*","Known actives (3D/2D)"
"Insulin-like growth factor I receptor","IGF1R","P08069","CHEMBL1957","Kinase","0.116739032206","0 /  12     "
"Epidermal growth factor receptor erbB1","EGFR","P00533","CHEMBL203","Kinase","0.116739032206","0 /  8     "
"Vascular endothelial growth factor receptor 2","KDR","P35968","CHEMBL279","Kinase","0.116739032206","0 /  10     "
"Leukotriene A4 hydrolase","LTA4H","P09960","CHEMBL4618","Protease","0.116739032206","0 /  11     "
"Alpha-2b adrenergic receptor","ADRA2B","P18089","CHEMBL1942","Family A G protein-coupled receptor","0.116739032206","8 /  10     "
"Alpha-1b adrenergic receptor","ADRA1B","P35368","CHEMBL232","Family A G protein-coupled receptor","0.116739032206","2 /  8     "
"Kappa Opioid receptor","OPRK1","P41145","CHEMBL237","Family A G protein-coupled receptor","0.116739032206","2 /  35     "
"Quinone reductase 2","NQO2","P16083","CHEMBL3959","Enzyme","0.0","0 /  13     "
"Serotonin 3a (5-HT3a) receptor","HTR3A","P46098","CHEMBL1899","Ligand-gated ion channel","0.0","12 /  5     "
"Monoamine oxidase B","MAOB","P27338","CHEMBL2039","Oxidoreductase","0.0","44 /  5     "
"Sodium channel protein type IV alpha subunit","SCN4A","P35499","CHEMBL2072","Voltage-gated ion channel","0.0","4 /  0     "
"Melanocortin receptor 4","MC4R","P32245","CHEMBL259","Family A G protein-coupled receptor","0.0","0 /  26     "
"Matrix metalloproteinase 9","MMP9","P14780","CHEMBL321","Protease","0.0","0 /  6     "
"Melanocortin receptor 1   (by homology)","MC1R","Q01726","CHEMBL3795","Family A G protein-coupled receptor","0.0","0 /  38     "
"Indoleamine 2,3-dioxygenase","IDO1","P14902","CHEMBL4685","Enzyme","0.0","0 /  1     "
"LSD1/CoREST complex","RCOR1 KDM1A","Q9UKL0 O60341","CHEMBL3137262","Eraser","0.0","21 /  0     "
"Cyclin-dependent kinase 4/cyclin D1","CCND1 CDK4","P24385 P11802","CHEMBL1907601","Kinase","0.0","0 /  22     "
"Cyclin-dependent kinase 4","CDK4","P11802","CHEMBL331","Kinase","0.0","0 /  2     "
"Androgen Receptor","AR","P10275","CHEMBL1871","Nuclear receptor","0.0","0 /  1     "
"Mineralocorticoid receptor","NR3C2","P08235","CHEMBL1994","Nuclear receptor","0.0","0 /  13     "
"Glucocorticoid receptor","NR3C1","P04150","CHEMBL2034","Nuclear receptor","0.0","0 /  33     "
"Progesterone receptor","PGR","P06401","CHEMBL208","Nuclear receptor","0.0","0 /  9     "
"Aminopeptidase N","ANPEP","P15144","CHEMBL1907","Protease","0.0","5 /  0     "
"Anandamide amidohydrolase","FAAH","O00519","CHEMBL2243","Enzyme","0.0","0 /  1     "
"Muscarinic acetylcholine receptor M2","CHRM2","P08172","CHEMBL211","Family A G protein-coupled receptor","0.0","8 /  0     "
"Muscarinic acetylcholine receptor M3","CHRM3","P20309","CHEMBL245","Family A G protein-coupled receptor","0.0","6 /  0     "
"Poly [ADP-ribose] polymerase-1","PARP1","P09874","CHEMBL3105","Enzyme","0.0","0 /  26     "
"Neurokinin 1 receptor","TACR1","P25103","CHEMBL249","Family A G protein-coupled receptor","0.0","0 /  31     "
"Phospholipase A2 group IIA","PLA2G2A","P14555","CHEMBL3474","Enzyme","0.0","0 /  17     "
"Melanocortin receptor 3","MC3R","P41968","CHEMBL4644","Family A G protein-coupled receptor","0.0","0 /  10     "
"Nociceptin receptor","OPRL1","P41146","CHEMBL2014","Family A G protein-coupled receptor","0.0","2 /  20     "
"Phenylethanolamine N-methyltransferase","PNMT","P11086","CHEMBL4617","Enzyme","0.0","22 /  0     "
"Glutamate [NMDA] receptor subunit epsilon 2","GRIN2B","Q13224","CHEMBL1904","Ligand-gated ion channel","0.0","0 /  1     "
"Beta-3 adrenergic receptor","ADRB3","P13945","CHEMBL246","Family A G protein-coupled receptor","0.0","0 /  3     "
"11-beta-hydroxysteroid dehydrogenase 1","HSD11B1","P28845","CHEMBL4235","Enzyme","0.0","0 /  13     "
"GABA receptor alpha-5 subunit   (by homology)","GABRA5","P31644","CHEMBL5112","Ligand-gated ion channel","0.0","0 /  7     "
"GABA receptor alpha-1 subunit   (by homology)","GABRA1","P14867","CHEMBL1962","Ligand-gated ion channel","0.0","0 /  8     "
"Polyamine oxidase","PAOX","Q6QHF9","CHEMBL2105","Enzyme","0.0","3 /  0     "
"Histamine H4 receptor","HRH4","Q9H3N8","CHEMBL3759","Family A G protein-coupled receptor","0.0","7 /  0     "
"Cannabinoid receptor 1   (by homology)","CNR1","P21554","CHEMBL218","Family A G protein-coupled receptor","0.0","0 /  115     "
"Cannabinoid receptor 2","CNR2","P34972","CHEMBL253","Family A G protein-coupled receptor","0.0","0 /  127     "
"DNA topoisomerase II alpha","TOP2A","P11388","CHEMBL1806","Isomerase","0.0","0 /  2     "
"Serotonin 1f (5-HT1f) receptor","HTR1F","P30939","CHEMBL1805","Family A G protein-coupled receptor","0.0","0 /  11     "
"Cathepsin L","CTSL","P07711","CHEMBL3837","Protease","0.0","0 /  6     "
"Cytochrome P450 2A6","CYP2A6","P11509","CHEMBL5282","Cytochrome P450","0.0","2 /  7     "
"Cytochrome P450 51","CYP51A1","Q16850","CHEMBL3849","Cytochrome P450","0.0","0 /  3     "
"3-phosphoinositide dependent protein kinase-1","PDPK1","O15530","CHEMBL2534","Kinase","0.0","1 /  0     "
"Adenosine A2a receptor","ADORA2A","P29274","CHEMBL251","Family A G protein-coupled receptor","0.0","0 /  3     "
"Neurokinin 3 receptor","TACR3","P29371","CHEMBL4429","Family A G protein-coupled receptor","0.0","0 /  3     "
"Endothelin-converting enzyme 1","ECE1","P42892","CHEMBL4791","Protease","0.0","0 /  16     "
"Aryl hydrocarbon receptor","AHR","P35869","CHEMBL3201","Transcription factor","0.0","0 /  4     "
"Carbonic anhydrase IV","CA4","P22748","CHEMBL3729","Lyase","0.0","1 /  1     "
"Serine/threonine-protein kinase PIM3","PIM3","Q86V86","CHEMBL5407","Kinase","0.0","0 /  6     "
"Histamine H3 receptor","HRH3","Q9Y5N1","CHEMBL264","Family A G protein-coupled receptor","0.0","14 /  13     "
"Tyrosinase","TYR","P14679","CHEMBL1973","Oxidoreductase","0.0","0 /  1     "
"Monoamine oxidase A","MAOA","P21397","CHEMBL1951","Oxidoreductase","0.0","49 /  4     "
"Cytochrome P450 19A1","CYP19A1","P11511","CHEMBL1978","Cytochrome P450","0.0","0 /  12     "
"Thromboxane-A synthase","TBXAS1","P24557","CHEMBL1835","Cytochrome P450","0.0","0 /  6     "
"Carbonic anhydrase VII","CA7","P43166","CHEMBL2326","Lyase","0.0","2 /  1     "
"Carbonic anhydrase XII","CA12","O43570","CHEMBL3242","Lyase","0.0","2 /  2     "
