"Target","Common name","Uniprot ID","ChEMBL ID","Target Class","Probability*","Known actives (3D/2D)"
"Insulin-like growth factor binding protein 3","IGFBP3","P17936","CHEMBL3997","Secreted protein","0.100578902067","1 /  0     "
"Matrix metalloproteinase 2","MMP2","P08253","CHEMBL333","Protease","0.100578902067","75 /  7     "
"14-3-3 protein gamma","YWHAG","P61981","CHEMBL1293296","Unclassified protein","0.100578902067","1 /  0     "
"NAD-dependent deacetylase sirtuin 2","SIRT2","Q8IXJ6","CHEMBL4462","Eraser","0.100578902067","0 /  27     "
"Coagulation factor VII/tissue factor","F3","P13726","CHEMBL4081","Surface antigen","0.100578902067","8 /  0     "
"Prostanoid EP1 receptor","PTGER1","P34995","CHEMBL1811","Family A G protein-coupled receptor","0.100578902067","0 /  15     "
"Prostanoid EP2 receptor","PTGER2","P43116","CHEMBL1881","Family A G protein-coupled receptor","0.100578902067","0 /  16     "
"Prostanoid EP3 receptor","PTGER3","P43115","CHEMBL3710","Family A G protein-coupled receptor","0.100578902067","0 /  12     "
"Apoptosis regulator Bcl-X","BCL2L1","Q07817","CHEMBL4625","Other ion channel","0.100578902067","1 /  0     "
"PI3-kinase p110-beta subunit","PIK3CB","P42338","CHEMBL3145","Enzyme","0.100578902067","3 /  0     "
"Cytochrome P450 2C9","CYP2C9","P11712","CHEMBL3397","Cytochrome P450","0.100578902067","2 /  0     "
"Cytochrome P450 3A4","CYP3A4","P08684","CHEMBL340","Cytochrome P450","0.100578902067","2 /  0     "
"PI3-kinase p110-alpha subunit","PIK3CA","P42336","CHEMBL4005","Enzyme","0.100578902067","16 /  0     "
"Transitional endoplasmic reticulum ATPase","VCP","P55072","CHEMBL1075145","Primary active transporter","0.100578902067","4 /  0     "
"Placenta growth factor","PGF","P49763","CHEMBL1697671","Unclassified protein","0.100578902067","0 /  3     "
"Vascular endothelial growth factor A","VEGFA","P15692","CHEMBL1783","Secreted protein","0.100578902067","0 /  3     "
"Endothelin receptor ET-A","EDNRA","P25101","CHEMBL252","Family A G protein-coupled receptor","0.100578902067","3 /  28     "
"Serine/threonine-protein kinase/endoribonuclease IRE1","ERN1","O75460","CHEMBL1163101","Enzyme","0.100578902067","21 /  0     "
"Matrix metalloproteinase 3","MMP3","P08254","CHEMBL283","Protease","0.100578902067","24 /  0     "
"Beta amyloid A4 protein","APP","P05067","CHEMBL2487","Membrane receptor","0.100578902067","13 /  2     "
"Glycogen synthase kinase-3 beta","GSK3B","P49841","CHEMBL262","Kinase","0.100578902067","18 /  0     "
"Apoptosis regulator Bcl-2","BCL2","P10415","CHEMBL4860","Other ion channel","0.100578902067","7 /  8     "
"Matrix metalloproteinase 9","MMP9","P14780","CHEMBL321","Protease","0.100578902067","78 /  2     "
"Serine/threonine-protein kinase WEE1","WEE1","P30291","CHEMBL5491","Kinase","0.100578902067","59 /  0     "
"Tyrosine-protein kinase LCK","LCK","P06239","CHEMBL258","Kinase","0.100578902067","16 /  0     "
"Tyrosine-protein kinase SYK","SYK","P43405","CHEMBL2599","Kinase","0.100578902067","8 /  0     "
"Cyclin-dependent kinase 2/cyclin E1","CCNE1 CDK2","P24864 P24941","CHEMBL1907605","Kinase","0.100578902067","2 /  0     "
"CDK3/Cyclin E","CCNE1 CDK3","P24864 Q00526","CHEMBL3038471","Kinase","0.100578902067","2 /  0     "
"Cyclin-dependent kinase 4","CDK4","P11802","CHEMBL331","Kinase","0.100578902067","6 /  0     "
"Serine/threonine-protein kinase Aurora-A","AURKA","O14965","CHEMBL4722","Kinase","0.100578902067","20 /  0     "
"Alpha-synuclein","SNCA","P37840","CHEMBL6152","Unclassified protein","0.100578902067","11 /  0     "
"Arachidonate 12-lipoxygenase","ALOX12","P18054","CHEMBL3687","Enzyme","0.100578902067","8 /  4     "
"Hepatocyte nuclear factor 4-alpha","HNF4A","P41235","CHEMBL5398","Unclassified protein","0.100578902067","0 /  5     "
"Cyclin-dependent kinase 1/cyclin B1","CDK1 CCNB1","P06493 P14635","CHEMBL1907602","Other cytosolic protein","0.0","1 /  0     "
"G-protein coupled receptor kinase 2","GRK2","P25098","CHEMBL4079","Kinase","0.0","2 /  0     "
"Dual specificity protein phosphatase 3","DUSP3","P51452","CHEMBL2635","Phosphatase","0.0","1 /  0     "
