"Target","Common name","Uniprot ID","ChEMBL ID","Target Class","Probability*","Known actives (3D/2D)"
"Dynamin-1","DNM1","Q05193","CHEMBL4958","Enzyme","0.0978745343258","3 /  0     "
"Stem cell growth factor receptor","KIT","P10721","CHEMBL1936","Kinase","0.0978745343258","10 /  3     "
"Ezrin","EZR","P15311","CHEMBL1932896","Unclassified protein","0.0978745343258","3 /  0     "
"Taste receptor type 2 member 31","TAS2R31","P59538","CHEMBL2034804","Taste family G protein-coupled receptor","0.0978745343258","1 /  3     "
"Metabotropic glutamate receptor 5","GRM5","P41594","CHEMBL3227","Family C G protein-coupled receptor","0.0","0 /  10     "
"Estrogen-related receptor alpha","ESRRA","P11474","CHEMBL3429","Nuclear receptor","0.0","4 /  0     "
"Estrogen-related receptor beta","ESRRB","O95718","CHEMBL3751","Nuclear receptor","0.0","4 /  0     "
"Transient receptor potential cation channel subfamily M member 8   (by homology)","TRPM8","Q7Z2W7","CHEMBL1075319","Voltage-gated ion channel","0.0","5 /  0     "
"Tyrosine-protein kinase SYK","SYK","P43405","CHEMBL2599","Kinase","0.0","33 /  0     "
"Beta-glucuronidase","GUSB","P08236","CHEMBL2728","Enzyme","0.0","8 /  0     "
"Aldo-keto reductase family 1 member B10","AKR1B10","O60218","CHEMBL5983","Enzyme","0.0","9 /  0     "
"Estradiol 17-beta-dehydrogenase 1","HSD17B1","P14061","CHEMBL3181","Enzyme","0.0","48 /  1     "
"Serine/threonine-protein kinase Aurora-A","AURKA","O14965","CHEMBL4722","Kinase","0.0","63 /  0     "
"Matrix metalloproteinase 13","MMP13","P45452","CHEMBL280","Protease","0.0","239 /  1     "
"Matrix metalloproteinase 12","MMP12","P39900","CHEMBL4393","Protease","0.0","22 /  2     "
"Bone morphogenetic protein 1","BMP1","P13497","CHEMBL3898","Protease","0.0","67 /  0     "
"PI3-kinase p110-alpha subunit","PIK3CA","P42336","CHEMBL4005","Enzyme","0.0","135 /  0     "
"HMG-CoA reductase","HMGCR","P04035","CHEMBL402","Oxidoreductase","0.0","0 /  5     "
"Serine/threonine-protein kinase TBK1","TBK1","Q9UHD2","CHEMBL5408","Kinase","0.0","2 /  0     "
"Tankyrase-2","TNKS2","Q9H2K2","CHEMBL6154","Enzyme","0.0","6 /  0     "
"Tankyrase-1","TNKS","O95271","CHEMBL6164","Enzyme","0.0","6 /  0     "
"Ribosomal protein S6 kinase 1","RPS6KB1","P23443","CHEMBL4501","Kinase","0.0","24 /  0     "
"DNA topoisomerase I","TOP1","P11387","CHEMBL1781","Isomerase","0.0","1 /  0     "
"Signal transducer and activator of transcription 6","STAT6","P42226","CHEMBL5401","Transcription factor","0.0","6 /  0     "
"Tyrosine-protein kinase LCK","LCK","P06239","CHEMBL258","Kinase","0.0","33 /  0     "
"Mitogen-activated protein kinase kinase kinase 8","MAP3K8","P41279","CHEMBL4899","Kinase","0.0","1 /  0     "
"Phosphodiesterase 5A","PDE5A","O76074","CHEMBL1827","Phosphodiesterase","0.0","38 /  0     "
"Thymidylate synthase   (by homology)","TYMS","P04818","CHEMBL1952","Transferase","0.0","12 /  0     "
"Phosphodiesterase 4B","PDE4B","Q07343","CHEMBL275","Phosphodiesterase","0.0","12 /  0     "
"Phosphodiesterase 4C","PDE4C","Q08493","CHEMBL291","Phosphodiesterase","0.0","6 /  0     "
"MAP kinase-activated protein kinase 2","MAPKAPK2","P49137","CHEMBL2208","Kinase","0.0","9 /  0     "
"Protein-glutamine gamma-glutamyltransferase","TGM2","P21980","CHEMBL2730","Enzyme","0.0","3 /  0     "
"MAP kinase signal-integrating kinase 2","MKNK2","Q9HBH9","CHEMBL4204","Kinase","0.0","10 /  0     "
"Ribosomal protein S6 kinase alpha 5","RPS6KA5","O75582","CHEMBL4237","Kinase","0.0","3 /  0     "
"Cytochrome c oxidase subunit 2","MT-CO2","P00403","CHEMBL6174","Primary active transporter","0.0","1 /  0     "
"Cyclin-dependent kinase 2/cyclin E","CCNE2 CDK2 CCNE1","O96020 P24941 P24864","CHEMBL2094126","Other cytosolic protein","0.0","13 /  0     "
"Serine/threonine-protein kinase Sgk1","SGK1","O00141","CHEMBL2343","Kinase","0.0","2 /  0     "
"Aminopeptidase N","ANPEP","P15144","CHEMBL1907","Protease","0.0","18 /  0     "
"Matrix metalloproteinase 7","MMP7","P09237","CHEMBL4073","Protease","0.0","81 /  0     "
"Monoamine oxidase A","MAOA","P21397","CHEMBL1951","Oxidoreductase","0.0","23 /  11     "
"Endothelin receptor ET-B","EDNRB","P24530","CHEMBL1785","Family A G protein-coupled receptor","0.0","24 /  0     "
"Adenosine A2a receptor","ADORA2A","P29274","CHEMBL251","Family A G protein-coupled receptor","0.0","27 /  0     "
"Histone chaperone ASF1A","ASF1A","Q9Y294","CHEMBL3392950","Unclassified protein","0.0","1 /  0     "
"Estradiol 17-beta-dehydrogenase 3","HSD17B3","P37058","CHEMBL4234","Enzyme","0.0","16 /  0     "
"CDC7/DBF4 (Cell division cycle 7-related protein kinase/Activator of S phase kinase)","CDC7","O00311","CHEMBL5443","Kinase","0.0","7 /  0     "
"ATP-binding cassette sub-family G member 2","ABCG2","Q9UNQ0","CHEMBL5393","Primary active transporter","0.0","22 /  6     "
"Palmitoleoyl-protein carboxylesterase NOTUM","NOTUM","Q6P988","CHEMBL3714531","Hydrolase","0.0","1 /  0     "
"N-acylsphingosine-amidohydrolase","NAAA","Q02083","CHEMBL4349","Enzyme","0.0","1 /  0     "
"Pyruvate dehydrogenase kinase isoform 1","PDK1","Q15118","CHEMBL4766","Kinase","0.0","76 /  0     "
"Fibroblast growth factor receptor 1","FGFR1","P11362","CHEMBL3650","Kinase","0.0","8 /  3     "
"Sodium/hydrogen exchanger 1   (by homology)","SLC9A1","P19634","CHEMBL2781","Electrochemical transporter","0.0","11 /  0     "
"Serine/threonine-protein kinase RAF","RAF1","P04049","CHEMBL1906","Kinase","0.0","29 /  0     "
"Metabotropic glutamate receptor 2   (by homology)","GRM2","Q14416","CHEMBL5137","Family C G protein-coupled receptor","0.0","0 /  65     "
"Cytochrome P450 1B1","CYP1B1","Q16678","CHEMBL4878","Cytochrome P450","0.0","13 /  6     "
"Eukaryotic translation initiation factor 4H","EIF4H","Q15056","CHEMBL1293274","Other nuclear protein","0.0","1 /  0     "
"Polyadenylate-binding protein 1","PABPC1","P11940","CHEMBL1293286","Unclassified protein","0.0","1 /  0     "
"Immunoglobulin epsilon Fc receptor","FCER2","P06734","CHEMBL2940","Membrane receptor","0.0","7 /  0     "
