"Target","Common name","Uniprot ID","ChEMBL ID","Target Class","Probability*","Known actives (3D/2D)"
"Metabotropic glutamate receptor 2   (by homology)","GRM2","Q14416","CHEMBL5137","Family C G protein-coupled receptor","0.104671941128","32 /  0     "
"Muscle glycogen synthase","GYS1","P13807","CHEMBL4000","Enzyme","0.104671941128","19 /  0     "
"Monocarboxylate transporter 1   (by homology)","SLC16A1","P53985","CHEMBL4360","Electrochemical transporter","0.104671941128","12 /  0     "
"Monoacylglycerol lipase ABHD6","ABHD6","Q9BV23","CHEMBL2189127","Enzyme","0.104671941128","2 /  0     "
"Matrix metalloproteinase 13","MMP13","P45452","CHEMBL280","Protease","0.104671941128","308 /  0     "
"Phosphodiesterase 4D","PDE4D","Q08499","CHEMBL288","Phosphodiesterase","0.104671941128","107 /  1     "
"Endothelin receptor ET-A","EDNRA","P25101","CHEMBL252","Family A G protein-coupled receptor","0.104671941128","240 /  0     "
"Sphingosine 1-phosphate receptor Edg-1","S1PR1","P21453","CHEMBL4333","Family A G protein-coupled receptor","0.104671941128","18 /  0     "
"Endothelin receptor ET-B","EDNRB","P24530","CHEMBL1785","Family A G protein-coupled receptor","0.104671941128","84 /  0     "
"Plasma retinol-binding protein","RBP4","P02753","CHEMBL3100","Secreted protein","0.104671941128","18 /  0     "
"Matrix metalloproteinase 1","MMP1","P03956","CHEMBL332","Protease","0.104671941128","127 /  0     "
"Matrix metalloproteinase 12","MMP12","P39900","CHEMBL4393","Protease","0.104671941128","99 /  0     "
"Fatty acid binding protein intestinal","FABP2","P12104","CHEMBL4879","Fatty acid binding protein family","0.104671941128","1 /  0     "
"Transitional endoplasmic reticulum ATPase","VCP","P55072","CHEMBL1075145","Primary active transporter","0.104671941128","33 /  0     "
"Kelch-like ECH-associated protein 1","KEAP1","Q14145","CHEMBL2069156","Unclassified protein","0.104671941128","13 /  0     "
"Glucagon","GCG","P01275","CHEMBL5736","Unclassified protein","0.104671941128","61 /  0     "
"Steroid 5-alpha-reductase 1","SRD5A1","P18405","CHEMBL1787","Oxidoreductase","0.104671941128","9 /  0     "
"Aldose reductase","AKR1B1","P15121","CHEMBL1900","Enzyme","0.104671941128","116 /  0     "
"AMPK alpha2/beta1/gamma1","PRKAG1 PRKAB1 PRKAA2","P54619 Q9Y478 P54646","CHEMBL3038455","Kinase","0.104671941128","10 /  0     "
"Progesterone receptor","PGR","P06401","CHEMBL208","Nuclear receptor","0.104671941128","24 /  0     "
"ADAMTS5","ADAMTS5","Q9UNA0","CHEMBL2285","Protease","0.104671941128","73 /  0     "
"Integrin alpha-4/beta-1","ITGB1 ITGA4","P05556 P13612","CHEMBL1907599","Membrane receptor","0.104671941128","629 /  0     "
"Oxytocin receptor   (by homology)","OXTR","P30559","CHEMBL2049","Family A G protein-coupled receptor","0.104671941128","12 /  0     "
"Free fatty acid receptor 2","FFAR2","O15552","CHEMBL5493","Family A G protein-coupled receptor","0.104671941128","1 /  0     "
"Intercellular adhesion molecule (ICAM-1), Integrin alpha-L/beta-2","ITGAL ICAM1 ITGB2","P20701 P05362 P05107","CHEMBL2096661","Membrane receptor","0.104671941128","40 /  0     "
"Translocator protein   (by homology)","TSPO","P30536","CHEMBL5742","Membrane receptor","0.104671941128","8 /  0     "
"Carnitine O-palmitoyltransferase 1, liver isoform   (by homology)","CPT1A","P50416","CHEMBL1293194","Enzyme","0.104671941128","188 /  0     "
"Carnitine O-palmitoyltransferase 1, muscle isoform   (by homology)","CPT1B","Q92523","CHEMBL2216739","Group translocator","0.104671941128","127 /  0     "
"Cathepsin S","CTSS","P25774","CHEMBL2954","Protease","0.104671941128","17 /  0     "
"Ileal bile acid transporter","SLC10A2","Q12908","CHEMBL2778","Electrochemical transporter","0.104671941128","18 /  0     "
"Neprilysin","MME","P08473","CHEMBL1944","Protease","0.104671941128","220 /  0     "
"Dual specificity phosphatase Cdc25C","CDC25C","P30307","CHEMBL2378","Phosphatase","0.104671941128","6 /  0     "
"Glucagon receptor","GCGR","P47871","CHEMBL1985","Family B G protein-coupled receptor","0.104671941128","227 /  0     "
"Purinergic receptor P2Y12","P2RY12","Q9H244","CHEMBL2001","Family A G protein-coupled receptor","0.104671941128","88 /  0     "
"Chymase","CMA1","P23946","CHEMBL4068","Protease","0.104671941128","115 /  0     "
"Induced myeloid leukemia cell differentiation protein Mcl-1","MCL1","Q07820","CHEMBL4361","Other cytosolic protein","0.104671941128","76 /  0     "
"Epoxide hydrolase 1","EPHX1","P07099","CHEMBL1968","Protease","0.104671941128","12 /  0     "
"Integrin alpha-4/beta-7","ITGB7 ITGA4","P26010 P13612","CHEMBL2095184","Membrane receptor","0.104671941128","222 /  0     "
"Interleukin-8 receptor B","CXCR2","P25025","CHEMBL2434","Family A G protein-coupled receptor","0.104671941128","13 /  0     "
"Cholecystokinin B receptor   (by homology)","CCKBR","P32239","CHEMBL298","Family A G protein-coupled receptor","0.104671941128","399 /  0     "
"Gastric inhibitory polypeptide receptor","GIPR","P48546","CHEMBL4383","Family B G protein-coupled receptor","0.104671941128","20 /  0     "
"Bone morphogenetic protein 1","BMP1","P13497","CHEMBL3898","Protease","0.104671941128","10 /  0     "
"Neurotensin receptor 1","NTSR1","P30989","CHEMBL4123","Family A G protein-coupled receptor","0.104671941128","29 /  0     "
"G-protein coupled receptor 120","FFAR4","Q5NUL3","CHEMBL5339","Family A G protein-coupled receptor","0.104671941128","16 /  0     "
"Integrin alpha-V/beta-3","ITGAV ITGB3","P06756 P05106","CHEMBL1907598","Membrane receptor","0.104671941128","293 /  0     "
"Lysine-specific demethylase 2A","KDM2A","Q9Y2K7","CHEMBL1938210","Eraser","0.104671941128","18 /  0     "
