"Target","Common name","Uniprot ID","ChEMBL ID","Target Class","Probability*","Known actives (3D/2D)"
"Solute carrier family 22 member 6   (by homology)","SLC22A6","Q4U2R8","CHEMBL1641347","Electrochemical transporter","0.11573667475","1 /  2     "
"Histone lysine demethylase PHF8","PHF8","Q9UPP1","CHEMBL1938212","Eraser","0.11573667475","0 /  1     "
"Lysine-specific demethylase 5C","KDM5C","P41229","CHEMBL2163176","Eraser","0.11573667475","0 /  1     "
"CDC45-related protein","CDC45","O75419","CHEMBL3040","Other nuclear protein","0.11573667475","0 /  1     "
"Hydroxyacid oxidase 1","HAO1","Q9UJM8","CHEMBL4229","Enzyme","0.11573667475","0 /  1     "
"Thromboxane A2 receptor","TBXA2R","P21731","CHEMBL2069","Family A G protein-coupled receptor","0.11573667475","152 /  0     "
"Prostanoid DP receptor","PTGDR","Q13258","CHEMBL4427","Family A G protein-coupled receptor","0.11573667475","75 /  0     "
"SUMO-activating enzyme","SAE1 UBA2","Q9UBE0 Q9UBT2","CHEMBL2095174","Enzyme","0.11573667475","2 /  1     "
"Type-1 angiotensin II receptor   (by homology)","AGTR1","P30556","CHEMBL227","Family A G protein-coupled receptor","0.11573667475","77 /  0     "
"Lysine-specific demethylase 2A","KDM2A","Q9Y2K7","CHEMBL1938210","Eraser","0.11573667475","1 /  1     "
"Lysosomal protective protein","CTSA","P10619","CHEMBL6115","Protease","0.11573667475","16 /  0     "
"Prostaglandin E synthase","PTGES","O14684","CHEMBL5658","Enzyme","0.11573667475","30 /  8     "
"Prostanoid EP4 receptor   (by homology)","PTGER4","P35408","CHEMBL1836","Family A G protein-coupled receptor","0.11573667475","230 /  0     "
"Estrogen receptor alpha","ESR1","P03372","CHEMBL206","Nuclear receptor","0.11573667475","120 /  1     "
"Prostanoid EP3 receptor","PTGER3","P43115","CHEMBL3710","Family A G protein-coupled receptor","0.11573667475","38 /  0     "
"Cytosolic phospholipase A2","PLA2G4A","P47712","CHEMBL3816","Enzyme","0.11573667475","34 /  0     "
"AMP deaminase 2","AMPD2","Q01433","CHEMBL2997","Enzyme","0.11573667475","12 /  0     "
"Thyroid hormone receptor alpha","THRA","P10827","CHEMBL1860","Nuclear receptor","0.11573667475","90 /  0     "
"Thyroid hormone receptor beta-1","THRB","P10828","CHEMBL1947","Nuclear receptor","0.11573667475","99 /  0     "
"Voltage-gated calcium channel alpha2/delta subunit 1","CACNA2D1","P54289","CHEMBL1919","Calcium channel auxiliary subunit alpha2delta family","0.11573667475","0 /  4     "
"HMG-CoA reductase","HMGCR","P04035","CHEMBL402","Oxidoreductase","0.11573667475","208 /  21     "
"Carbonic anhydrase II","CA2","P00918","CHEMBL205","Lyase","0.11573667475","17 /  4     "
"p53-binding protein Mdm-2","MDM2","Q00987","CHEMBL5023","Other nuclear protein","0.11573667475","37 /  0     "
"Leukocyte common antigen","PTPRC","P08575","CHEMBL3243","Enzyme","0.11573667475","4 /  1     "
"5-lipoxygenase activating protein","ALOX5AP","P20292","CHEMBL4550","Other cytosolic protein","0.11573667475","38 /  0     "
"Toll-like receptor (TLR7/TLR9)","TLR9","Q9NR96","CHEMBL5804","Toll-like and Il-1 receptors","0.11573667475","1 /  0     "
"Endothelin-converting enzyme 1","ECE1","P42892","CHEMBL4791","Protease","0.11573667475","24 /  0     "
"Integrin alpha-4/beta-1","ITGB1 ITGA4","P05556 P13612","CHEMBL1907599","Membrane receptor","0.11573667475","160 /  0     "
"Betaine transporter","SLC6A12","P48065","CHEMBL3715","Electrochemical transporter","0.11573667475","0 /  3     "
"Integrin alpha-IIb/beta-3","ITGA2B ITGB3","P08514 P05106","CHEMBL2093869","Membrane receptor","0.11573667475","243 /  0     "
"Glutathione S-transferase kappa 1","GSTK1","Q9Y2Q3","CHEMBL4491","Enzyme","0.11573667475","0 /  1     "
"Neuronal acetylcholine receptor protein alpha-7 subunit   (by homology)","CHRNA7","P36544","CHEMBL2492","Ligand-gated ion channel","0.11573667475","0 /  2     "
"LXR-alpha","NR1H3","Q13133","CHEMBL2808","Nuclear receptor","0.11573667475","8 /  6     "
"Cholecystokinin B receptor   (by homology)","CCKBR","P32239","CHEMBL298","Family A G protein-coupled receptor","0.11573667475","64 /  0     "
"Steryl-sulfatase","STS","P08842","CHEMBL3559","Enzyme","0.11573667475","3 /  0     "
"TNF-alpha","TNF","P01375","CHEMBL1825","Secreted protein","0.11573667475","7 /  0     "
"Mu opioid receptor   (by homology)","OPRM1","P35372","CHEMBL233","Family A G protein-coupled receptor","0.11573667475","101 /  0     "
"Delta opioid receptor   (by homology)","OPRD1","P41143","CHEMBL236","Family A G protein-coupled receptor","0.11573667475","119 /  0     "
"Matrix metalloproteinase 3","MMP3","P08254","CHEMBL283","Protease","0.11573667475","45 /  0     "
"Matrix metalloproteinase 1","MMP1","P03956","CHEMBL332","Protease","0.11573667475","33 /  0     "
"Matrix metalloproteinase 2","MMP2","P08253","CHEMBL333","Protease","0.11573667475","76 /  0     "
"ADAMTS5","ADAMTS5","Q9UNA0","CHEMBL2285","Protease","0.0","4 /  0     "
"Matrix metalloproteinase 14","MMP14","P50281","CHEMBL3869","Protease","0.0","13 /  0     "
"Retinoic acid receptor gamma","RARG","P13631","CHEMBL2003","Nuclear receptor","0.0","22 /  0     "
"Retinoic acid receptor beta","RARB","P10826","CHEMBL2008","Nuclear receptor","0.0","32 /  0     "
"Retinoic acid receptor alpha","RARA","P10276","CHEMBL2055","Nuclear receptor","0.0","23 /  0     "
"G protein-coupled receptor 44","PTGDR2","Q9Y5Y4","CHEMBL5071","Family A G protein-coupled receptor","0.0","211 /  0     "
"Metabotropic glutamate receptor 5","GRM5","P41594","CHEMBL3227","Family C G protein-coupled receptor","0.0","0 /  4     "
"Thrombin and coagulation factor X","F10","P00742","CHEMBL244","Protease","0.0","24 /  0     "
"Tyrosine-protein kinase JAK3","JAK3","P52333","CHEMBL2148","Kinase","0.0","5 /  0     "
"Hydroxycarboxylic acid receptor 2","HCAR2","Q8TDS4","CHEMBL3785","Family A G protein-coupled receptor","0.0","65 /  0     "
"Bile acid transporter","SLC10A1","Q14973","CHEMBL5287","Electrochemical transporter","0.0","2 /  0     "
"Nuclear receptor subfamily 1 group I member 3","NR1I3","Q14994","CHEMBL5503","Nuclear receptor","0.0","0 /  2     "
"Plasminogen","PLG","P00747","CHEMBL1801","Protease","0.0","5 /  1     "
"Angiotensin-converting enzyme   (by homology)","ACE","P12821","CHEMBL1808","Protease","0.0","112 /  2     "
"Phosphodiesterase 5A","PDE5A","O76074","CHEMBL1827","Phosphodiesterase","0.0","14 /  0     "
"Estrogen receptor beta","ESR2","Q92731","CHEMBL242","Nuclear receptor","0.0","33 /  6     "
"Fibroblast growth factor receptor 1","FGFR1","P11362","CHEMBL3650","Kinase","0.0","9 /  0     "
"Aldose reductase   (by homology)","AKR1B1","P15121","CHEMBL1900","Enzyme","0.0","10 /  0     "
"Integrin alpha-V/beta-3","ITGAV ITGB3","P06756 P05106","CHEMBL1907598","Membrane receptor","0.0","217 /  0     "
"Kappa Opioid receptor","OPRK1","P41145","CHEMBL237","Family A G protein-coupled receptor","0.0","37 /  0     "
"Ileal bile acid transporter","SLC10A2","Q12908","CHEMBL2778","Electrochemical transporter","0.0","11 /  0     "
"Ubiquitin-like domain-containing CTD phosphatase 1","UBLCP1","Q8WVY7","CHEMBL3317333","Enzyme","0.0","3 /  0     "
"Aldo-keto-reductase family 1 member C3","AKR1C3","P42330","CHEMBL4681","Enzyme","0.0","31 /  0     "
"Dual specificity phosphatase Cdc25B","CDC25B","P30305","CHEMBL4804","Phosphatase","0.0","3 /  6     "
"Endothelin receptor ET-B","EDNRB","P24530","CHEMBL1785","Family A G protein-coupled receptor","0.0","48 /  0     "
"Endothelin receptor ET-A","EDNRA","P25101","CHEMBL252","Family A G protein-coupled receptor","0.0","96 /  0     "
"ADAMTS4","ADAMTS4","O75173","CHEMBL2318","Protease","0.0","10 /  0     "
"Thrombin","F2","P00734","CHEMBL204","Protease","0.0","59 /  0     "
"Phosphodiesterase 2A","PDE2A","O00408","CHEMBL2652","Phosphodiesterase","0.0","2 /  0     "
"Matrix metalloproteinase 13","MMP13","P45452","CHEMBL280","Protease","0.0","46 /  0     "
