"Target","Common name","Uniprot ID","ChEMBL ID","Target Class","Probability*","Known actives (3D/2D)"
"Metabotropic glutamate receptor 5","GRM5","P41594","CHEMBL3227","Family C G protein-coupled receptor","0.0","0 /  3     "
"Glutamate receptor ionotropic kainate 3","GRIK3","Q13003","CHEMBL3684","Ligand-gated ion channel","0.0","0 /  1     "
"Metabotropic glutamate receptor 1","GRM1","Q13255","CHEMBL3772","Family C G protein-coupled receptor","0.0","0 /  2     "
"Metabotropic glutamate receptor 7","GRM7","Q14831","CHEMBL3777","Family C G protein-coupled receptor","0.0","0 /  1     "
"Glutamate receptor ionotropic, AMPA 2","GRIA2","P42262","CHEMBL4016","Ligand-gated ion channel","0.0","0 /  1     "
"Egl nine homolog 1","EGLN1","Q9GZT9","CHEMBL5697","Oxidoreductase","0.0","1 /  1     "
"Aminopeptidase A","ENPEP","Q07075","CHEMBL3439","Protease","0.0","2 /  0     "
"GABA-B receptor   (by homology)","GABBR1","Q9UBS5","CHEMBL2064","Family C G protein-coupled receptor","0.0","1 /  0     "
"Leukotriene A4 hydrolase","LTA4H","P09960","CHEMBL4618","Protease","0.0","0 /  1     "
"Glucosamine--fructose-6-phosphate aminotransferase [isomerizing] 1","GFPT1","Q06210","CHEMBL1909481","Enzyme","0.0","1 /  0     "
"Carnitine palmitoyltransferase 2","CPT2","P23786","CHEMBL3238","Enzyme","0.0","0 /  1     "
"Xaa-Pro dipeptidase","PEPD","P12955","CHEMBL4185","Protease","0.0","0 /  1     "
"Lysosomal alpha-glucosidase","GAA","P10253","CHEMBL2608","Hydrolase","0.0","1 /  0     "
"Lysine-specific demethylase 4D-like","KDM4E","B2RXH2","CHEMBL1293226","Eraser","0.0","0 /  2     "
"Lysine-specific demethylase 2A","KDM2A","Q9Y2K7","CHEMBL1938210","Eraser","0.0","0 /  2     "
"Lysine-specific demethylase 6B","KDM6B","O15054","CHEMBL1938211","Eraser","0.0","0 /  1     "
"Histone lysine demethylase PHF8","PHF8","Q9UPP1","CHEMBL1938212","Eraser","0.0","0 /  2     "
"Lysine-specific demethylase 5C","KDM5C","P41229","CHEMBL2163176","Eraser","0.0","0 /  2     "
"Plasminogen","PLG","P00747","CHEMBL1801","Protease","0.0","0 /  1     "
"Beta-glucocerebrosidase","GBA","P04062","CHEMBL2179","Enzyme","0.0","1 /  0     "
"Leucine aminopeptidase","LAP3","P28838","CHEMBL3965","Protease","0.0","0 /  1     "
"Gamma-butyrobetaine dioxygenase","BBOX1","O75936","CHEMBL2163175","Enzyme","0.0","0 /  3     "
"CDC45-related protein","CDC45","O75419","CHEMBL3040","Other nuclear protein","0.0","0 /  1     "
"Leukocyte common antigen","PTPRC","P08575","CHEMBL3243","Enzyme","0.0","0 /  1     "
"Dual specificity phosphatase Cdc25A","CDC25A","P30304","CHEMBL3775","Phosphatase","0.0","0 /  1     "
"Solute carrier family 22 member 6   (by homology)","SLC22A6","Q4U2R8","CHEMBL1641347","Electrochemical transporter","0.0","0 /  2     "
"Voltage-gated calcium channel alpha2/delta subunit 1   (by homology)","CACNA2D1","P54289","CHEMBL1919","Calcium channel auxiliary subunit alpha2delta family","0.0","1 /  4     "
"Metabotropic glutamate receptor 3","GRM3","Q14832","CHEMBL2888","Family C G protein-coupled receptor","0.0","7 /  4     "
"Metabotropic glutamate receptor 6","GRM6","O15303","CHEMBL4573","Family C G protein-coupled receptor","0.0","3 /  3     "
"Metabotropic glutamate receptor 2","GRM2","Q14416","CHEMBL5137","Family C G protein-coupled receptor","0.0","9 /  10     "
"11-beta-hydroxysteroid dehydrogenase 1","HSD11B1","P28845","CHEMBL4235","Enzyme","0.0","0 /  1     "
"ATP-citrate synthase","ACLY","P53396","CHEMBL3720","Enzyme","0.0","0 /  1     "
"Betaine transporter","SLC6A12","P48065","CHEMBL3715","Electrochemical transporter","0.0","2 /  2     "
"Glutamate receptor ionotropic kainate 1","GRIK1","P39086","CHEMBL1918","Ligand-gated ion channel","0.0","2 /  5     "
"Glutamate receptor ionotropic kainate 2","GRIK2","Q13002","CHEMBL3683","Ligand-gated ion channel","0.0","2 /  4     "
"Excitatory amino acid transporter 2","SLC1A2","P43004","CHEMBL4973","Electrochemical transporter","0.0","1 /  3     "
"Metabotropic glutamate receptor 8","GRM8","O00222","CHEMBL3228","Family C G protein-coupled receptor","0.0","2 /  2     "
"Carboxypeptidase A1","CPA1","P15085","CHEMBL2088","Protease","0.0","0 /  1     "
"Ornithine decarboxylase","ODC1","P11926","CHEMBL1869","Lyase","0.0","1 /  1     "
