Pathway identifier,Pathway name,#Entities found,#Entities total,Entities ratio,Entities pValue,Entities FDR,#Reactions found,#Reactions total,Reactions ratio,Species identifier,Species name,Submitted entities found,Mapped entities,Found reaction identifiers
R-HSA-168179,"Toll Like Receptor TLR1:TLR2 Cascade",1,118,0.009743208653290397,0.05705366402521317,0.05705366402521317,16,78,0.0050384342096763774,9606,Homo sapiens,"TLR4","O00206","R-HSA-166082;R-HSA-2201316;R-HSA-166119;R-HSA-166091;R-HSA-2201322;R-HSA-166286;R-HSA-937059;R-HSA-166284;R-HSA-937022;R-HSA-2559414;R-HSA-2262775;R-HSA-166362;R-HSA-937079;R-HSA-166363;R-HSA-166072;R-HSA-2262777"
R-HSA-181438,"Toll Like Receptor 2 (TLR2) Cascade",1,118,0.009743208653290397,0.05705366402521317,0.05705366402521317,16,80,0.00516762483043731,9606,Homo sapiens,"TLR4","O00206","R-HSA-166082;R-HSA-2201316;R-HSA-166119;R-HSA-166091;R-HSA-2201322;R-HSA-166286;R-HSA-937059;R-HSA-166284;R-HSA-937022;R-HSA-2559414;R-HSA-2262775;R-HSA-166362;R-HSA-937079;R-HSA-166363;R-HSA-166072;R-HSA-2262777"
R-HSA-9007101,"Rab regulation of trafficking",1,123,0.010156056477582363,0.05940994870725047,0.05940994870725047,1,35,0.002260835863316323,9606,Homo sapiens,"rich","Q4ADV7","R-HSA-8876193"
R-HSA-9820952,"Respiratory Syncytial Virus Infection Pathway",1,133,0.010981752126166295,0.06410780009589023,0.06410780009589023,1,99,0.006394935727666171,9606,Homo sapiens,"TLR4","O00206","R-HSA-9836227"
R-HSA-166016,"Toll Like Receptor 4 (TLR4) Cascade",1,148,0.012220295599042193,0.07111790485073399,0.07111790485073399,46,113,0.0072992700729927005,9606,Homo sapiens,"TLR4","O00206","R-HSA-166082;R-HSA-2201316;R-HSA-2569057;R-HSA-166091;R-HSA-2562541;R-HSA-2201322;R-HSA-937029;R-HSA-166286;R-HSA-166284;R-HSA-2559414;R-HSA-168915;R-HSA-2262775;R-HSA-5362500;R-HSA-9823939;R-HSA-936985;R-HSA-166362;R-HSA-166363;R-HSA-166168;R-HSA-166041;R-HSA-2262777;R-HSA-2201338;R-HSA-168921;R-HSA-166175;R-HSA-2562564;R-HSA-166119;R-HSA-5362486;R-HSA-9824882;R-HSA-166245;R-HSA-9823932;R-HSA-9823934;R-HSA-2201293;R-HSA-937059;R-HSA-937022;R-HSA-450358;R-HSA-9823910;R-HSA-9823904;R-HSA-936952;R-HSA-2559568;R-HSA-9823906;R-HSA-2213017;R-HSA-937079;R-HSA-936951;R-HSA-166072;R-HSA-166271;R-HSA-937075;R-HSA-936947"
R-HSA-109581,"Apoptosis",1,169,0.01395425646106845,0.08085849789900623,0.08085849789900623,1,142,0.009172534074026226,9606,Homo sapiens,"TLR4","O00206","R-HSA-2562564"
R-HSA-168898,"Toll-like Receptor Cascades",1,174,0.014367104285360416,0.0831650963327526,0.0831650963327526,52,217,0.014017182352561204,9606,Homo sapiens,"TLR4","O00206","R-HSA-166286;R-HSA-166284;R-HSA-2559414;R-HSA-8870678;R-HSA-5362500;R-HSA-936985;R-HSA-166168;R-HSA-166041;R-HSA-166175;R-HSA-2562564;R-HSA-8869667;R-HSA-9823932;R-HSA-5432825;R-HSA-9823934;R-HSA-937022;R-HSA-450358;R-HSA-9823910;R-HSA-9823904;R-HSA-9823906;R-HSA-2213017;R-HSA-166072;R-HSA-166082;R-HSA-5432849;R-HSA-2201316;R-HSA-5432852;R-HSA-2569057;R-HSA-166091;R-HSA-2562541;R-HSA-2201322;R-HSA-937029;R-HSA-6805943;R-HSA-168915;R-HSA-2262775;R-HSA-9823939;R-HSA-166362;R-HSA-166363;R-HSA-2262777;R-HSA-2201338;R-HSA-168921;R-HSA-166119;R-HSA-5362486;R-HSA-9824882;R-HSA-166245;R-HSA-2201293;R-HSA-937059;R-HSA-936952;R-HSA-2559568;R-HSA-937079;R-HSA-936951;R-HSA-166271;R-HSA-937075;R-HSA-936947"
R-HSA-5357801,"Programmed Cell Death",1,203,0.01676162166625382,0.0964484586999077,0.0964484586999077,1,194,0.012531490213810477,9606,Homo sapiens,"TLR4","O00206","R-HSA-2562564"
R-HSA-6811442,"Intra-Golgi and retrograde Golgi-to-ER traffic",1,206,0.017009330360828998,0.09781339720304638,0.09781339720304638,5,48,0.003100574898262386,9606,Homo sapiens,"rich","Q4ADV7","R-HSA-6811431;R-HSA-6811429;R-HSA-6811428;R-HSA-8847887;R-HSA-6814682"
R-HSA-9918481,"Dengue Virus-Host Interactions",1,261,0.021550656428040625,0.12253444480066511,0.12253444480066511,1,59,0.0038111233124475162,9606,Homo sapiens,"TLR4","O00206","R-HSA-9921458"
R-HSA-9839923,"Dengue Virus Infection",1,372,0.03071587812732227,0.17070968975841805,0.17070968975841805,1,141,0.009107938763645759,9606,Homo sapiens,"TLR4","O00206","R-HSA-9921458"
R-HSA-983169,"Class I MHC mediated antigen processing & presentation",1,378,0.03121129551647263,0.17324962751954698,0.17324962751954698,1,51,0.0032943608294037853,9606,Homo sapiens,"TLR4","O00206","R-HSA-8863895"
R-HSA-199991,"Membrane Trafficking",1,637,0.052596812814796466,0.2768822059923697,0.2768822059923697,6,219,0.014146372973322137,9606,Homo sapiens,"rich","Q4ADV7","R-HSA-6811431;R-HSA-6811429;R-HSA-6811428;R-HSA-8876193;R-HSA-8847887;R-HSA-6814682"
R-HSA-5653656,"Vesicle-mediated transport",1,767,0.06333085624638758,0.32466807247501983,0.32466807247501983,6,254,0.01640720883663846,9606,Homo sapiens,"rich","Q4ADV7","R-HSA-6811431;R-HSA-6811429;R-HSA-6811428;R-HSA-8876193;R-HSA-8847887;R-HSA-6814682"
R-HSA-2262752,"Cellular responses to stress",1,777,0.06415655189497152,0.3282321347474434,0.3282321347474434,1,513,0.03313739422517925,9606,Homo sapiens,"TLR4","O00206","R-HSA-9707659"
R-HSA-8953897,"Cellular responses to stimuli",1,888,0.07332177359425315,0.3667521080404105,0.3667521080404105,1,605,0.03908016278018216,9606,Homo sapiens,"TLR4","O00206","R-HSA-9707659"
R-HSA-1280218,"Adaptive Immune System",1,991,0.08182643877466765,0.40083187870098846,0.40083187870098846,1,324,0.020928880563271107,9606,Homo sapiens,"TLR4","O00206","R-HSA-8863895"
R-HSA-168249,"Innate Immune System",1,1201,0.09916604739493023,0.4655975029588121,0.4655975029588121,52,727,0.046960790646599054,9606,Homo sapiens,"TLR4","O00206","R-HSA-166286;R-HSA-166284;R-HSA-2559414;R-HSA-8870678;R-HSA-5362500;R-HSA-936985;R-HSA-166168;R-HSA-166041;R-HSA-166175;R-HSA-2562564;R-HSA-8869667;R-HSA-9823932;R-HSA-5432825;R-HSA-9823934;R-HSA-937022;R-HSA-450358;R-HSA-9823910;R-HSA-9823904;R-HSA-9823906;R-HSA-2213017;R-HSA-166072;R-HSA-166082;R-HSA-5432849;R-HSA-2201316;R-HSA-5432852;R-HSA-2569057;R-HSA-166091;R-HSA-2562541;R-HSA-2201322;R-HSA-937029;R-HSA-6805943;R-HSA-168915;R-HSA-2262775;R-HSA-9823939;R-HSA-166362;R-HSA-166363;R-HSA-2262777;R-HSA-2201338;R-HSA-168921;R-HSA-166119;R-HSA-5362486;R-HSA-9824882;R-HSA-166245;R-HSA-2201293;R-HSA-937059;R-HSA-936952;R-HSA-2559568;R-HSA-937079;R-HSA-936951;R-HSA-166271;R-HSA-937075;R-HSA-936947"
R-HSA-9824446,"Viral Infection Pathways",1,1282,0.10585418214846008,0.488965644610317,0.488965644610317,2,887,0.05729604030747368,9606,Homo sapiens,"TLR4","O00206","R-HSA-9836227;R-HSA-9921458"
R-HSA-5663205,"Infectious disease",1,1729,0.14276277764016185,0.6031685147469148,0.6031685147469148,2,1201,0.07757896776694012,9606,Homo sapiens,"TLR4","O00206","R-HSA-9836227;R-HSA-9921458"
R-HSA-168256,"Immune System",1,2330,0.19238708612005614,0.7225277673662563,0.7225277673662563,53,1786,0.11536722433951295,9606,Homo sapiens,"TLR4","O00206","R-HSA-166286;R-HSA-166284;R-HSA-8863895;R-HSA-2559414;R-HSA-8870678;R-HSA-5362500;R-HSA-936985;R-HSA-166168;R-HSA-166041;R-HSA-166175;R-HSA-2562564;R-HSA-8869667;R-HSA-9823932;R-HSA-5432825;R-HSA-9823934;R-HSA-937022;R-HSA-450358;R-HSA-9823910;R-HSA-9823904;R-HSA-9823906;R-HSA-2213017;R-HSA-166072;R-HSA-166082;R-HSA-5432849;R-HSA-2201316;R-HSA-5432852;R-HSA-2569057;R-HSA-166091;R-HSA-2562541;R-HSA-2201322;R-HSA-937029;R-HSA-6805943;R-HSA-168915;R-HSA-2262775;R-HSA-9823939;R-HSA-166362;R-HSA-166363;R-HSA-2262777;R-HSA-2201338;R-HSA-168921;R-HSA-166119;R-HSA-5362486;R-HSA-9824882;R-HSA-166245;R-HSA-2201293;R-HSA-937059;R-HSA-936952;R-HSA-2559568;R-HSA-937079;R-HSA-936951;R-HSA-166271;R-HSA-937075;R-HSA-936947"
R-HSA-1643685,"Disease",1,2575,0.21261662951036248,0.7617036284278035,0.7617036284278035,5,2137,0.13804017828305665,9606,Homo sapiens,"TLR4","O00206","R-HSA-5602353;R-HSA-9836227;R-HSA-9921458;R-HSA-5602383;R-HSA-5602606"
