"Target","Common name","Uniprot ID","ChEMBL ID","Target Class","Probability*","Known actives (3D/2D)"
"Liver glycogen phosphorylase","PYGL","P06737","CHEMBL2568","Enzyme","0.0","3 /  0     "
"Alpha-L-fucosidase I","FUCA1","P04066","CHEMBL4176","Enzyme","0.0","6 /  0     "
"Histone deacetylase 6","HDAC6","Q9UBN7","CHEMBL1865","Eraser","0.0","1 /  0     "
"Gamma-glutamyl hydrolase","GGH","Q92820","CHEMBL2223","Protease","0.0","1 /  0     "
"Sialidase 3","NEU3","Q9UQ49","CHEMBL3046","Enzyme","0.0","1 /  0     "
"Histone deacetylase 8","HDAC8","Q9BY41","CHEMBL3192","Eraser","0.0","1 /  0     "
"Sialidase 2","NEU2","Q9Y3R4","CHEMBL3200","Enzyme","0.0","1 /  0     "
"Sialidase 4","NEU4","Q8WWR8","CHEMBL4174","Enzyme","0.0","1 /  0     "
"Carboxypeptidase A1","CPA1","P15085","CHEMBL2088","Protease","0.0","2 /  0     "
"Aldo-keto-reductase family 1 member C3","AKR1C3","P42330","CHEMBL4681","Enzyme","0.0","1 /  0     "
"Angiotensin-converting enzyme","ACE","P12821","CHEMBL1808","Protease","0.0","1 /  0     "
"Muscle glycogen phosphorylase","PYGM","P11217","CHEMBL3526","Enzyme","0.0","6 /  0     "
"Brain glycogen phosphorylase","PYGB","P11216","CHEMBL3856","Enzyme","0.0","3 /  0     "
"Carbonic anhydrase VB","CA5B","Q9Y2D0","CHEMBL3969","Lyase","0.0","2 /  0     "
"Carbonic anhydrase XIII   (by homology)","CA13","Q8N1Q1","CHEMBL3912","Lyase","0.0","2 /  0     "
"Aldo-keto reductase family 1 member C2","AKR1C2","P52895","CHEMBL5847","Enzyme","0.0","2 /  0     "
"Aldo-keto reductase family 1 member C1","AKR1C1","Q04828","CHEMBL5905","Enzyme","0.0","2 /  0     "
"Uracil nucleotide/cysteinyl leukotriene receptor","GPR17","Q13304","CHEMBL1075162","Family A G protein-coupled receptor","0.0","2 /  0     "
"Intercellular adhesion molecule (ICAM-1), Integrin alpha-L/beta-2","ITGAL ICAM1 ITGB2","P20701 P05362 P05107","CHEMBL2096661","Membrane receptor","0.0","1 /  0     "
"Dipeptidyl peptidase IV","DPP4","P27487","CHEMBL284","Protease","0.0","1 /  0     "
"Low affinity neurotrophin receptor p75NTR","NGFR","P08138","CHEMBL4762","Membrane receptor","0.0","1 /  0     "
"Neprilysin","MME","P08473","CHEMBL1944","Protease","0.0","2 /  0     "
"DNA ligase 1","LIG1","P18858","CHEMBL5694","Enzyme","0.0","1 /  0     "
"Adenosine deaminase","ADA","P00813","CHEMBL1910","Hydrolase","0.0","2 /  0     "
"Prolyl 4-hydroxylase subunit alpha-1","P4HA1","P13674","CHEMBL1250350","Enzyme","0.0","0 /  3     "
"AMP deaminase 3","AMPD3","Q01432","CHEMBL2912","Enzyme","0.0","1 /  0     "
"Estrogen receptor beta","ESR2","Q92731","CHEMBL242","Nuclear receptor","0.0","1 /  0     "
"Probable JmjC domain-containing histone demethylation protein 2C","JMJD1C","Q15652","CHEMBL3792271","Eraser","0.0","1 /  0     "
"Hypoxia-inducible factor prolyl hydroxylase 1","EGLN2","Q96KS0","CHEMBL3028","Enzyme","0.0","0 /  1     "
"Lysine-specific demethylase 5B","KDM5B","Q9UGL1","CHEMBL3774295","Eraser","0.0","0 /  2     "
"Egl nine homolog 1","EGLN1","Q9GZT9","CHEMBL5697","Oxidoreductase","0.0","0 /  1     "
"Egl nine homolog 3","EGLN3","Q9H6Z9","CHEMBL5705","Enzyme","0.0","0 /  1     "
"Hypoxia-inducible factor 1-alpha inhibitor","HIF1AN","Q9NWT6","CHEMBL5909","Enzyme","0.0","0 /  1     "
"Lysine-specific demethylase 4D","KDM4D","Q6B0I6","CHEMBL6138","Eraser","0.0","0 /  1     "
"Peptidyl-prolyl cis-trans isomerase NIMA-interacting 1","PIN1","Q13526","CHEMBL2288","Enzyme","0.0","1 /  0     "
"Vascular endothelial growth factor receptor 2","KDR","P35968","CHEMBL279","Kinase","0.0","1 /  0     "
"Adenosine A2a receptor   (by homology)","ADORA2A","P29274","CHEMBL251","Family A G protein-coupled receptor","0.0","1 /  0     "
"Trehalase","TREH","O43280","CHEMBL3087","Enzyme","0.0","1 /  0     "
"C-terminal-binding protein 2","CTBP2","P56545","CHEMBL3797016","Unclassified protein","0.0","1 /  0     "
"Caspase-6","CASP6","P55212","CHEMBL3308","Protease","0.0","1 /  0     "
"Caspase-7","CASP7","P55210","CHEMBL3468","Protease","0.0","1 /  0     "
"Caspase-8","CASP8","Q14790","CHEMBL3776","Protease","0.0","1 /  0     "
"Caspase-2","CASP2","P42575","CHEMBL4884","Protease","0.0","1 /  0     "
"Tyrosine-protein kinase FYN","FYN","P06241","CHEMBL1841","Kinase","0.0","1 /  0     "
"Tyrosine-protein kinase LCK","LCK","P06239","CHEMBL258","Kinase","0.0","1 /  0     "
"Hypoxia-inducible factor prolyl 4-hydroxylase","P4HTM","Q9NXG6","CHEMBL3047","Enzyme","0.0","0 /  2     "
"Serine/threonine-protein kinase PIM1","PIM1","P11309","CHEMBL2147","Kinase","0.0","0 /  21     "
"Mannose-6-phosphate isomerase","MPI","P34949","CHEMBL2758","Isomerase","0.0","0 /  1     "
"Cytochrome P450 19A1","CYP19A1","P11511","CHEMBL1978","Cytochrome P450","0.0","0 /  1     "
"Phospholipase A2 group IIA","PLA2G2A","P14555","CHEMBL3474","Enzyme","0.0","0 /  4     "
"Heat shock protein HSP 90-alpha","HSP90AA1","P07900","CHEMBL3880","Other cytosolic protein","0.0","0 /  1     "
"Phosphodiesterase 10A","PDE10A","Q9Y233","CHEMBL4409","Phosphodiesterase","0.0","0 /  6     "
"Dual specificity protein phosphatase 3","DUSP3","P51452","CHEMBL2635","Phosphatase","0.0","0 /  1     "
"Dual-specificity tyrosine-phosphorylation regulated kinase 1A","DYRK1A","Q13627","CHEMBL2292","Kinase","0.0","0 /  7     "
"Cyclin-dependent kinase 9","CDK9","P50750","CHEMBL3116","Kinase","0.0","0 /  3     "
"Dual specificty protein kinase CLK1   (by homology)","CLK1","P49759","CHEMBL4224","Kinase","0.0","0 /  6     "
"Serine/threonine-protein kinase/endoribonuclease IRE1","ERN1","O75460","CHEMBL1163101","Enzyme","0.0","0 /  2     "
"Insulin-like growth factor binding protein 5","IGFBP5","P24593","CHEMBL2665","Secreted protein","0.0","0 /  1     "
"Hydroxycarboxylic acid receptor 2","HCAR2","Q8TDS4","CHEMBL3785","Family A G protein-coupled receptor","0.0","0 /  1     "
"Lysine-specific demethylase 4D-like","KDM4E","B2RXH2","CHEMBL1293226","Eraser","0.0","4 /  4     "
"Lysine-specific demethylase 4A","KDM4A","O75164","CHEMBL5896","Eraser","0.0","3 /  6     "
"Dual-specificity tyrosine-phosphorylation regulated kinase 2","DYRK2","Q92630","CHEMBL4376","Kinase","0.0","0 /  3     "
"Lysine-specific demethylase 3A","KDM3A","Q9Y4C1","CHEMBL1938209","Eraser","0.0","1 /  3     "
