"Target","Common name","Uniprot ID","ChEMBL ID","Target Class","Probability*","Known actives (3D/2D)"
"Adenosine A1 receptor   (by homology)","ADORA1","P30542","CHEMBL226","Family A G protein-coupled receptor","0.0","5 /  0     "
"Sialidase 3","NEU3","Q9UQ49","CHEMBL3046","Enzyme","0.0","4 /  0     "
"Folylpoly-gamma-glutamate synthetase","FPGS","Q05932","CHEMBL3171","Enzyme","0.0","2 /  0     "
"Carbonic anhydrase VII","CA7","P43166","CHEMBL2326","Lyase","0.0","0 /  2     "
"Protein phosphatase 2C alpha","PPM1A","P35813","CHEMBL2437","Phosphatase","0.0","0 /  1     "
"Carbonic anhydrase VI","CA6","P23280","CHEMBL3025","Lyase","0.0","0 /  1     "
"Carbonic anhydrase IV","CA4","P22748","CHEMBL3729","Lyase","0.0","0 /  2     "
"Carbonic anhydrase XIII","CA13","Q8N1Q1","CHEMBL3912","Lyase","0.0","0 /  2     "
"Carbonic anhydrase VB","CA5B","Q9Y2D0","CHEMBL3969","Lyase","0.0","0 /  2     "
"Carbonic anhydrase VA","CA5A","P35218","CHEMBL4789","Lyase","0.0","0 /  2     "
"Asparagine synthetase","ASNS","P08243","CHEMBL3120","Enzyme","0.0","1 /  0     "
"Platelet activating factor receptor","PTAFR","P25105","CHEMBL250","Family A G protein-coupled receptor","0.0","0 /  9     "
"Hypoxanthine-guanine phosphoribosyltransferase","HPRT1","P00492","CHEMBL2360","Enzyme","0.0","1 /  0     "
"Adenosylhomocysteinase","AHCY","P23526","CHEMBL2664","Enzyme","0.0","4 /  0     "
"Sialidase 2","NEU2","Q9Y3R4","CHEMBL3200","Enzyme","0.0","3 /  0     "
"Sialidase 4","NEU4","Q8WWR8","CHEMBL4174","Enzyme","0.0","5 /  0     "
"Tyrosyl-tRNA synthetase","YARS","P54577","CHEMBL3179","Enzyme","0.0","7 /  0     "
"Interleukin-2","IL2","P60568","CHEMBL5880","Secreted protein","0.0","0 /  1     "
"Cytochrome P450 19A1","CYP19A1","P11511","CHEMBL1978","Cytochrome P450","0.0","1 /  0     "
"Motilin receptor","MLNR","O43193","CHEMBL2203","Family A G protein-coupled receptor","0.0","0 /  2     "
"Norepinephrine transporter","SLC6A2","P23975","CHEMBL222","Electrochemical transporter","0.0","1 /  1     "
"Purinergic receptor P2Y1","P2RY1","P47900","CHEMBL4315","Family A G protein-coupled receptor","0.0","6 /  0     "
"Purinergic receptor P2Y11","P2RY11","Q96G91","CHEMBL4867","Family A G protein-coupled receptor","0.0","1 /  0     "
"Caspase-3","CASP3","P42574","CHEMBL2334","Protease","0.0","3 /  0     "
"Liver glycogen phosphorylase","PYGL","P06737","CHEMBL2568","Enzyme","0.0","1 /  0     "
"Muscle glycogen phosphorylase","PYGM","P11217","CHEMBL3526","Enzyme","0.0","1 /  0     "
"Purine nucleoside phosphorylase","PNP","P00491","CHEMBL4338","Enzyme","0.0","1 /  0     "
"Hexokinase type II","HK2","P52789","CHEMBL2640","Enzyme","0.0","1 /  0     "
"Hexokinase type I","HK1","P19367","CHEMBL2688","Enzyme","0.0","1 /  0     "
"Carbonic anhydrase II","CA2","P00918","CHEMBL205","Lyase","0.0","19 /  24     "
"Carbonic anhydrase I","CA1","P00915","CHEMBL261","Lyase","0.0","18 /  16     "
"Carbonic anhydrase IX","CA9","Q16790","CHEMBL3594","Lyase","0.0","15 /  15     "
"Maltase-glucoamylase","MGAM","O43451","CHEMBL2074","Hydrolase","0.0","6 /  4     "
"6-phosphogluconate dehydrogenase","PGD","P52209","CHEMBL3404","Enzyme","0.0","1 /  0     "
"Endo-beta-N-acetylglucosaminidase","ENGASE","Q8NFI3","CHEMBL5172","Enzyme","0.0","1 /  0     "
"Telomerase reverse transcriptase","TERT","O14746","CHEMBL2916","Enzyme","0.0","1 /  0     "
"Inosine-5'-monophosphate dehydrogenase 1","IMPDH1","P20839","CHEMBL1822","Oxidoreductase","0.0","1 /  0     "
"DNA polymerase alpha subunit","POLA1","P09884","CHEMBL1828","Transferase","0.0","2 /  0     "
"Glutamate receptor ionotropic kainate 1","GRIK1","P39086","CHEMBL1918","Ligand-gated ion channel","0.0","1 /  0     "
"Inosine-5'-monophosphate dehydrogenase 2","IMPDH2","P12268","CHEMBL2002","Oxidoreductase","0.0","2 /  0     "
"DNA polymerase beta","POLB","P06746","CHEMBL2392","Enzyme","0.0","2 /  0     "
"DNA polymerase gamma subunit 1","POLG","P54098","CHEMBL2732","Enzyme","0.0","2 /  0     "
"Glutamate receptor ionotropic kainate 2","GRIK2","Q13002","CHEMBL3683","Ligand-gated ion channel","0.0","1 /  0     "
"Glutamate receptor ionotropic kainate 3","GRIK3","Q13003","CHEMBL3684","Ligand-gated ion channel","0.0","1 /  0     "
"Eukaryotic translation initation factor","EIF4E","P06730","CHEMBL4848","Other nuclear protein","0.0","1 /  0     "
"Adenylate cyclase type 10","ADCY10","Q96PN6","CHEMBL5854","Enzyme","0.0","1 /  0     "
"DNA polymerase delta subunit 1","POLD1","P28340","CHEMBL2735","Transferase","0.0","1 /  0     "
"Sodium channel protein type IX alpha subunit","SCN9A","Q15858","CHEMBL4296","Voltage-gated ion channel","0.0","1 /  0     "
"Adenosine A3 receptor","ADORA3","P0DMS8","CHEMBL256","Family A G protein-coupled receptor","0.0","2 /  0     "
"Glutaminyl-tRNA synthetase","QARS","P47897","CHEMBL3054","Enzyme","0.0","1 /  0     "
"Acyl-CoA:dihydroxyacetonephosphateacyltransferase","GNPAT","O15228","CHEMBL4494","Enzyme","0.0","1 /  0     "
"Epoxide hydratase","EPHX2","P34913","CHEMBL2409","Protease","0.0","1 /  0     "
"Aminopeptidase A","ENPEP","Q07075","CHEMBL3439","Protease","0.0","1 /  0     "
"Angiotensin-converting enzyme   (by homology)","ACE","P12821","CHEMBL1808","Protease","0.0","1 /  0     "
"Leukocyte adhesion molecule-1","SELL","P14151","CHEMBL3161","Adhesion","0.0","1 /  0     "
"Galectin-9","LGALS9","O00182","CHEMBL5474","Other cytosolic protein","0.0","0 /  1     "
"Carbonic anhydrase XII","CA12","O43570","CHEMBL3242","Lyase","0.0","15 /  13     "
"Beta-glucocerebrosidase","GBA","P04062","CHEMBL2179","Enzyme","0.0","0 /  5     "
"Vitamin D receptor","VDR","P11473","CHEMBL1977","Nuclear receptor","0.0","0 /  1     "
"Apoptosis regulator Bcl-X","BCL2L1","Q07817","CHEMBL4625","Other ion channel","0.0","0 /  1     "
