"Target","Common name","Uniprot ID","ChEMBL ID","Target Class","Probability*","Known actives (3D/2D)"
"Estrogen receptor alpha","ESR1","P03372","CHEMBL206","Nuclear receptor","0.0","0 /  3     "
"Serine/threonine-protein kinase/endoribonuclease IRE1","ERN1","O75460","CHEMBL1163101","Enzyme","0.0","0 /  41     "
"Poly [ADP-ribose] polymerase-1","PARP1","P09874","CHEMBL3105","Enzyme","0.0","0 /  1     "
"Serine/threonine-protein kinase Aurora-B","AURKB","Q96GD4","CHEMBL2185","Kinase","0.0","0 /  1     "
"Tyrosine-protein kinase SRC","SRC","P12931","CHEMBL267","Kinase","0.0","0 /  1     "
"Focal adhesion kinase 1","PTK2","Q05397","CHEMBL2695","Kinase","0.0","0 /  1     "
"Vascular endothelial growth factor receptor 2","KDR","P35968","CHEMBL279","Kinase","0.0","0 /  1     "
"Hepatocyte growth factor receptor","MET","P08581","CHEMBL3717","Kinase","0.0","0 /  2     "
"Serine/threonine-protein kinase NEK2","NEK2","P51955","CHEMBL3835","Kinase","0.0","0 /  1     "
"Tyrosine-protein kinase receptor UFO","AXL","P30530","CHEMBL4895","Kinase","0.0","0 /  2     "
"Thymidylate synthase","TYMS","P04818","CHEMBL1952","Transferase","0.0","0 /  7     "
"Thiopurine S-methyltransferase","TPMT","P51580","CHEMBL2500","Enzyme","0.0","4 /  5     "
"Receptor-type tyrosine-protein phosphatase beta","PTPRB","P23467","CHEMBL2706","Phosphatase","0.0","2 /  0     "
"Monoamine oxidase B","MAOB","P27338","CHEMBL2039","Oxidoreductase","0.0","0 /  41     "
"DNA polymerase alpha subunit","POLA1","P09884","CHEMBL1828","Transferase","0.0","0 /  1     "
"DNA polymerase beta","POLB","P06746","CHEMBL2392","Enzyme","0.0","0 /  2     "
"Leucine aminopeptidase","LAP3","P28838","CHEMBL3965","Protease","0.0","1 /  0     "
"Leukocyte elastase","ELANE","P08246","CHEMBL248","Protease","0.0","0 /  1     "
"Cannabinoid receptor 2","CNR2","P34972","CHEMBL253","Family A G protein-coupled receptor","0.0","0 /  4     "
"Beta-glucocerebrosidase","GBA","P04062","CHEMBL2179","Enzyme","0.0","1 /  0     "
"Alpha-2a adrenergic receptor","ADRA2A","P08913","CHEMBL1867","Family A G protein-coupled receptor","0.0","0 /  2     "
"Adrenergic receptor alpha-2","ADRA2C","P18825","CHEMBL1916","Family A G protein-coupled receptor","0.0","0 /  2     "
"Alpha-2b adrenergic receptor   (by homology)","ADRA2B","P18089","CHEMBL1942","Family A G protein-coupled receptor","0.0","0 /  2     "
"Adrenergic receptor beta","ADRB2","P07550","CHEMBL210","Family A G protein-coupled receptor","0.0","0 /  4     "
"Beta-1 adrenergic receptor   (by homology)","ADRB1","P08588","CHEMBL213","Family A G protein-coupled receptor","0.0","0 /  4     "
"Dopamine D2 receptor","DRD2","P14416","CHEMBL217","Family A G protein-coupled receptor","0.0","0 /  2     "
"Alpha-1a adrenergic receptor","ADRA1A","P35348","CHEMBL229","Family A G protein-coupled receptor","0.0","0 /  3     "
"Monoamine oxidase A","MAOA","P21397","CHEMBL1951","Oxidoreductase","0.0","0 /  16     "
"Retinoic acid receptor gamma","RARG","P13631","CHEMBL2003","Nuclear receptor","0.0","0 /  3     "
"Retinoic acid receptor beta","RARB","P10826","CHEMBL2008","Nuclear receptor","0.0","0 /  3     "
"Induced myeloid leukemia cell differentiation protein Mcl-1","MCL1","Q07820","CHEMBL4361","Other cytosolic protein","0.0","0 /  7     "
"Dual-specificity tyrosine-phosphorylation regulated kinase 1A","DYRK1A","Q13627","CHEMBL2292","Kinase","0.0","0 /  1     "
"Dual specificty protein kinase CLK1","CLK1","P49759","CHEMBL4224","Kinase","0.0","0 /  1     "
"Dual specificity tyrosine-phosphorylation-regulated kinase 1B","DYRK1B","Q9Y463","CHEMBL5543","Kinase","0.0","0 /  1     "
"Aldose reductase","AKR1B1","P15121","CHEMBL1900","Enzyme","0.0","1 /  0     "
"Bifunctional protein NCOAT","OGA","O60502","CHEMBL5921","Enzyme","0.0","1 /  0     "
"Tubulin beta-1 chain","TUBB1","Q9H4B7","CHEMBL1915","Structural protein","0.0","0 /  2     "
"Cyclin-dependent kinase 2","CDK2","P24941","CHEMBL301","Kinase","0.0","0 /  1     "
"Acetylcholinesterase","ACHE","P22303","CHEMBL220","Hydrolase","0.0","0 /  5     "
"C-terminal-binding protein 2","CTBP2","P56545","CHEMBL3797016","Unclassified protein","0.0","2 /  0     "
"Aldo-keto reductase family 1 member C2","AKR1C2","P52895","CHEMBL5847","Enzyme","0.0","2 /  5     "
"Aldo-keto reductase family 1 member C1","AKR1C1","Q04828","CHEMBL5905","Enzyme","0.0","2 /  5     "
"Fatty acid synthase","FASN","P49327","CHEMBL4158","Transferase","0.0","0 /  1     "
"Phospholipase A2 group 1VB","PLA2G4B","P0C869","CHEMBL4136","Enzyme","0.0","0 /  9     "
"Succinate semialdehyde dehydrogenase","ALDH5A1","P51649","CHEMBL1911","Oxidoreductase","0.0","0 /  1     "
"Gamma-amino-N-butyrate transaminase","ABAT","P80404","CHEMBL2044","Transferase","0.0","0 /  2     "
"Steryl-sulfatase","STS","P08842","CHEMBL3559","Enzyme","0.0","0 /  5     "
"Epidermal growth factor receptor erbB1","EGFR","P00533","CHEMBL203","Kinase","0.0","0 /  2     "
"Toll-like receptor 4   (by homology)","TLR4","O00206","CHEMBL5255","Toll-like and Il-1 receptors","0.0","1 /  0     "
"D-amino-acid oxidase","DAO","P14920","CHEMBL5485","Enzyme","0.0","1 /  1     "
"Alpha-1d adrenergic receptor","ADRA1D","P25100","CHEMBL223","Family A G protein-coupled receptor","0.0","0 /  1     "
"Estradiol 17-beta-dehydrogenase 1","HSD17B1","P14061","CHEMBL3181","Enzyme","0.0","0 /  6     "
"Indoleamine 2,3-dioxygenase","IDO1","P14902","CHEMBL4685","Enzyme","0.0","0 /  1     "
"Apoptosis regulator Bcl-2","BCL2","P10415","CHEMBL4860","Other ion channel","0.0","0 /  2     "
"Mu opioid receptor   (by homology)","OPRM1","P35372","CHEMBL233","Family A G protein-coupled receptor","0.0","0 /  1     "
"Peptidyl-prolyl cis-trans isomerase NIMA-interacting 1","PIN1","Q13526","CHEMBL2288","Enzyme","0.0","2 /  0     "
"Aminopeptidase A","ENPEP","Q07075","CHEMBL3439","Protease","0.0","1 /  0     "
"Cytochrome P450 19A1","CYP19A1","P11511","CHEMBL1978","Cytochrome P450","0.0","0 /  1     "
"Cytidine deaminase","CDA","P32320","CHEMBL4502","Enzyme","0.0","2 /  0     "
"Cyclooxygenase-1","PTGS1","P23219","CHEMBL221","Oxidoreductase","0.0","0 /  2     "
"Cyclooxygenase-2","PTGS2","P35354","CHEMBL230","Oxidoreductase","0.0","0 /  2     "
"Serotonin 3a (5-HT3a) receptor","HTR3A","P46098","CHEMBL1899","Ligand-gated ion channel","0.0","0 /  1     "
"Retinoid X receptor beta","RXRB","P28702","CHEMBL1870","Nuclear receptor","0.0","0 /  1     "
"Retinoid X receptor gamma","RXRG","P48443","CHEMBL2004","Nuclear receptor","0.0","0 /  1     "
"Retinoid X receptor alpha","RXRA","P19793","CHEMBL2061","Nuclear receptor","0.0","0 /  1     "
"Lysine-specific demethylase 2A","KDM2A","Q9Y2K7","CHEMBL1938210","Eraser","0.0","1 /  0     "
"Histone lysine demethylase PHF8","PHF8","Q9UPP1","CHEMBL1938212","Eraser","0.0","1 /  0     "
"Lysine-specific demethylase 5C","KDM5C","P41229","CHEMBL2163176","Eraser","0.0","1 /  0     "
"Retinoic acid receptor alpha","RARA","P10276","CHEMBL2055","Nuclear receptor","0.0","0 /  2     "
