"Target","Common name","Uniprot ID","ChEMBL ID","Target Class","Probability*","Known actives (3D/2D)"
"GABA-B receptor   (by homology)","GABBR1","Q9UBS5","CHEMBL2064","Family C G protein-coupled receptor","0.0","1 /  0     "
"Beta-glucocerebrosidase","GBA","P04062","CHEMBL2179","Enzyme","0.0","1 /  0     "
"Excitatory amino acid transporter 3","SLC1A1","P43005","CHEMBL2721","Electrochemical transporter","0.0","1 /  3     "
"Metabotropic glutamate receptor 3","GRM3","Q14832","CHEMBL2888","Family C G protein-coupled receptor","0.0","7 /  2     "
"Metabotropic glutamate receptor 6","GRM6","O15303","CHEMBL4573","Family C G protein-coupled receptor","0.0","2 /  1     "
"Metabotropic glutamate receptor 2","GRM2","Q14416","CHEMBL5137","Family C G protein-coupled receptor","0.0","10 /  8     "
"Plasminogen","PLG","P00747","CHEMBL1801","Protease","0.0","0 /  1     "
"Leucine aminopeptidase","LAP3","P28838","CHEMBL3965","Protease","0.0","0 /  1     "
"Glucosamine--fructose-6-phosphate aminotransferase [isomerizing] 1","GFPT1","Q06210","CHEMBL1909481","Enzyme","0.0","1 /  0     "
"Ornithine decarboxylase","ODC1","P11926","CHEMBL1869","Lyase","0.0","0 /  2     "
"Gamma-butyrobetaine dioxygenase","BBOX1","O75936","CHEMBL2163175","Enzyme","0.0","0 /  6     "
"CDC45-related protein","CDC45","O75419","CHEMBL3040","Other nuclear protein","0.0","0 /  1     "
"Leukocyte common antigen","PTPRC","P08575","CHEMBL3243","Enzyme","0.0","0 /  1     "
"Dual specificity phosphatase Cdc25A","CDC25A","P30304","CHEMBL3775","Phosphatase","0.0","0 /  1     "
"UDP-glucuronosyltransferase 2B7","UGT2B7","P16662","CHEMBL4370","Enzyme","0.0","0 /  2     "
"Solute carrier family 22 member 6   (by homology)","SLC22A6","Q4U2R8","CHEMBL1641347","Electrochemical transporter","0.0","0 /  2     "
"Voltage-gated calcium channel alpha2/delta subunit 1   (by homology)","CACNA2D1","P54289","CHEMBL1919","Calcium channel auxiliary subunit alpha2delta family","0.0","1 /  5     "
"Egl nine homolog 1","EGLN1","Q9GZT9","CHEMBL5697","Oxidoreductase","0.0","1 /  1     "
"Metabotropic glutamate receptor 8","GRM8","O00222","CHEMBL3228","Family C G protein-coupled receptor","0.0","2 /  2     "
"Glutamate receptor ionotropic kainate 1","GRIK1","P39086","CHEMBL1918","Ligand-gated ion channel","0.0","3 /  6     "
"Glutamate receptor ionotropic kainate 2","GRIK2","Q13002","CHEMBL3683","Ligand-gated ion channel","0.0","3 /  5     "
"Xaa-Pro dipeptidase","PEPD","P12955","CHEMBL4185","Protease","0.0","0 /  1     "
"Carnitine palmitoyltransferase 2","CPT2","P23786","CHEMBL3238","Enzyme","0.0","0 /  1     "
"11-beta-hydroxysteroid dehydrogenase 1","HSD11B1","P28845","CHEMBL4235","Enzyme","0.0","0 /  1     "
"ATP-citrate synthase","ACLY","P53396","CHEMBL3720","Enzyme","0.0","0 /  1     "
"Fatty acid binding protein adipocyte","FABP4","P15090","CHEMBL2083","Fatty acid binding protein family","0.0","0 /  1     "
"Peroxisome proliferator-activated receptor alpha","PPARA","Q07869","CHEMBL239","Nuclear receptor","0.0","0 /  3     "
"Fatty acid binding protein muscle","FABP3","P05413","CHEMBL3344","Fatty acid binding protein family","0.0","0 /  1     "
"Fatty acid binding protein epidermal","FABP5","Q01469","CHEMBL3674","Fatty acid binding protein family","0.0","0 /  1     "
"Peroxisome proliferator-activated receptor delta","PPARD","Q03181","CHEMBL3979","Nuclear receptor","0.0","0 /  2     "
"Free fatty acid receptor 1","FFAR1","O14842","CHEMBL4422","Family A G protein-coupled receptor","0.0","0 /  1     "
"Fatty acid binding protein intestinal","FABP2","P12104","CHEMBL4879","Fatty acid binding protein family","0.0","0 /  1     "
"Lysine-specific demethylase 4D-like","KDM4E","B2RXH2","CHEMBL1293226","Eraser","0.0","0 /  2     "
"Lysine-specific demethylase 2A","KDM2A","Q9Y2K7","CHEMBL1938210","Eraser","0.0","0 /  2     "
"Lysine-specific demethylase 6B","KDM6B","O15054","CHEMBL1938211","Eraser","0.0","0 /  1     "
"Histone lysine demethylase PHF8","PHF8","Q9UPP1","CHEMBL1938212","Eraser","0.0","0 /  2     "
"Lysine-specific demethylase 5C","KDM5C","P41229","CHEMBL2163176","Eraser","0.0","0 /  2     "
"Testis-specific androgen-binding protein","SHBG","P04278","CHEMBL3305","Secreted protein","0.0","0 /  1     "
"Neuronal acetylcholine receptor protein alpha-7 subunit   (by homology)","CHRNA7","P36544","CHEMBL2492","Ligand-gated ion channel","0.0","0 /  2     "
"Metabotropic glutamate receptor 1","GRM1","Q13255","CHEMBL3772","Family C G protein-coupled receptor","0.0","1 /  2     "
"Betaine transporter","SLC6A12","P48065","CHEMBL3715","Electrochemical transporter","0.0","2 /  2     "
"Excitatory amino acid transporter 2","SLC1A2","P43004","CHEMBL4973","Electrochemical transporter","0.0","1 /  3     "
"Aminopeptidase A","ENPEP","Q07075","CHEMBL3439","Protease","0.0","2 /  1     "
