"Target","Common name","Uniprot ID","ChEMBL ID","Target Class","Probability*","Known actives (3D/2D)"
"Aminopeptidase N","ANPEP","P15144","CHEMBL1907","Protease","0.0","1 /  0     "
"Purine nucleoside phosphorylase","PNP","P00491","CHEMBL4338","Enzyme","0.0","1 /  0     "
"Glutamate receptor ionotropic, AMPA 2","GRIA2","P42262","CHEMBL4016","Ligand-gated ion channel","0.0","7 /  0     "
"Metabotropic glutamate receptor 1","GRM1","Q13255","CHEMBL3772","Family C G protein-coupled receptor","0.0","1 /  0     "
"Excitatory amino acid transporter 3","SLC1A1","P43005","CHEMBL2721","Electrochemical transporter","0.0","4 /  0     "
"Glucosamine--fructose-6-phosphate aminotransferase [isomerizing] 1","GFPT1","Q06210","CHEMBL1909481","Enzyme","0.0","1 /  0     "
"Xaa-Pro dipeptidase","PEPD","P12955","CHEMBL4185","Protease","0.0","1 /  0     "
"Gamma-amino-N-butyrate transaminase","ABAT","P80404","CHEMBL2044","Transferase","0.0","1 /  0     "
"Metabotropic glutamate receptor 5","GRM5","P41594","CHEMBL3227","Family C G protein-coupled receptor","0.0","1 /  0     "
"Carboxypeptidase B2 isoform A","CPB2","Q96IY4","CHEMBL3419","Protease","0.0","2 /  0     "
"Excitatory amino acid transporter 2","SLC1A2","P43004","CHEMBL4973","Electrochemical transporter","0.0","3 /  0     "
"GABA-B receptor","GABBR2 GABBR1","O75899 Q9UBS5","CHEMBL2111463","Family C G protein-coupled receptor","0.0","4 /  0     "
"GABA-B receptor   (by homology)","GABBR1","Q9UBS5","CHEMBL2064","Family C G protein-coupled receptor","0.0","1 /  0     "
"Angiotensin-converting enzyme","ACE","P12821","CHEMBL1808","Protease","0.0","2 /  0     "
"Fructose-1,6-bisphosphatase","FBP1","P09467","CHEMBL3975","Enzyme","0.0","9 /  0     "
"Leucine aminopeptidase","LAP3","P28838","CHEMBL3965","Protease","0.0","1 /  0     "
"Purinergic receptor P2Y1","P2RY1","P47900","CHEMBL4315","Family A G protein-coupled receptor","0.0","3 /  0     "
"Betaine transporter","SLC6A12","P48065","CHEMBL3715","Electrochemical transporter","0.0","2 /  0     "
"Aminopeptidase B","RNPEP","Q9H4A4","CHEMBL2432","Protease","0.0","1 /  0     "
"Carbonic anhydrase XIV","CA14","Q9ULX7","CHEMBL3510","Lyase","0.0","2 /  0     "
"Arginase-1   (by homology)","ARG1","P05089","CHEMBL1075097","Enzyme","0.0","1 /  0     "
"Carboxypeptidase B","CPB1","P15086","CHEMBL2552","Protease","0.0","1 /  0     "
"Matrix metalloproteinase 9","MMP9","P14780","CHEMBL321","Protease","0.0","1 /  0     "
"Matrix metalloproteinase 2","MMP2","P08253","CHEMBL333","Protease","0.0","1 /  0     "
"Excitatory amino acid transporter 1","SLC1A3","P43003","CHEMBL3085","Electrochemical transporter","0.0","1 /  0     "
"Voltage-gated calcium channel alpha2/delta subunit 1   (by homology)","CACNA2D1","P54289","CHEMBL1919","Calcium channel auxiliary subunit alpha2delta family","0.0","1 /  0     "
"GABA transporter 1   (by homology)","SLC6A1","P30531","CHEMBL1903","Electrochemical transporter","0.0","1 /  0     "
"Nitric-oxide synthase, brain","NOS1","P29475","CHEMBL3568","Enzyme","0.0","0 /  1     "
"Nitric oxide synthase, inducible","NOS2","P35228","CHEMBL4481","Enzyme","0.0","0 /  1     "
"Nitric-oxide synthase, endothelial","NOS3","P29474","CHEMBL4803","Enzyme","0.0","0 /  1     "
