"Target","Common name","Uniprot ID","ChEMBL ID","Target Class","Probability*","Known actives (3D/2D)"
"p53-binding protein Mdm-2","MDM2","Q00987","CHEMBL5023","Other nuclear protein","0.100634432184","102 /  0     "
"Smoothened homolog","SMO","Q99835","CHEMBL5971","Frizzled family G protein-coupled receptor","0.100634432184","46 /  0     "
"Calcitonin gene-related peptide type 1 receptor","CALCRL","Q16602","CHEMBL3798","Family B G protein-coupled receptor","0.0","24 /  0     "
"Nociceptin receptor","OPRL1","P41146","CHEMBL2014","Family A G protein-coupled receptor","0.0","31 /  0     "
"Gamma-secretase","PSEN2 PSENEN NCSTN APH1A PSEN1 APH1B","P49810 Q9NZ42 Q92542 Q96BI3 P49768 Q8WW43","CHEMBL2094135","Protease","0.0","54 /  0     "
"Mu opioid receptor","OPRM1","P35372","CHEMBL233","Family A G protein-coupled receptor","0.0","117 /  0     "
"Kappa Opioid receptor","OPRK1","P41145","CHEMBL237","Family A G protein-coupled receptor","0.0","90 /  0     "
"CDK8/Cyclin C","CCNC CDK8","P24863 P49336","CHEMBL3038474","Kinase","0.0","7 /  0     "
"Tubulin--tyrosine ligase","TTL","Q8NG68","CHEMBL5549","Enzyme","0.0","6 /  0     "
"Cell division protein kinase 8","CDK8","P49336","CHEMBL5719","Kinase","0.0","10 /  0     "
"Phosphodiesterase 3","PDE3A","Q14432","CHEMBL241","Phosphodiesterase","0.0","6 /  0     "
"Phosphodiesterase 3B","PDE3B","Q13370","CHEMBL290","Phosphodiesterase","0.0","6 /  0     "
"Orexin receptor 2   (by homology)","HCRTR2","O43614","CHEMBL4792","Family A G protein-coupled receptor","0.0","11 /  0     "
"Orexin receptor 1   (by homology)","HCRTR1","O43613","CHEMBL5113","Family A G protein-coupled receptor","0.0","12 /  0     "
"Squalene monooxygenase","SQLE","Q14534","CHEMBL3592","Enzyme","0.0","0 /  4     "
"Serine/threonine-protein kinase mTOR","MTOR","P42345","CHEMBL2842","Kinase","0.0","336 /  0     "
"Phosphodiesterase 5A","PDE5A","O76074","CHEMBL1827","Phosphodiesterase","0.0","88 /  0     "
"Cytochrome P450 2D6","CYP2D6","P10635","CHEMBL289","Cytochrome P450","0.0","1 /  0     "
"Stem cell growth factor receptor","KIT","P10721","CHEMBL1936","Kinase","0.0","35 /  0     "
"3-beta-hydroxysteroid dehydrogenase/delta 5-->4-isomerase type II","HSD3B2","P26439","CHEMBL3670","Oxidoreductase","0.0","1 /  0     "
"Heat shock protein HSP 90-alpha","HSP90AA1","P07900","CHEMBL3880","Other cytosolic protein","0.0","62 /  0     "
"Estrogen receptor beta","ESR2","Q92731","CHEMBL242","Nuclear receptor","0.0","8 /  46     "
"Protein farnesyltransferase","FNTA FNTB","P49354 P49356","CHEMBL2094108","Enzyme","0.0","3 /  5     "
"DNA polymerase beta","POLB","P06746","CHEMBL2392","Enzyme","0.0","0 /  5     "
"Receptor-type tyrosine-protein phosphatase F (LAR)","PTPRF","P10586","CHEMBL3521","Membrane receptor","0.0","0 /  1     "
"Phospholipase A2 group 1B","PLA2G1B","P04054","CHEMBL4426","Enzyme","0.0","0 /  1     "
"Low molecular weight phosphotyrosine protein phosphatase","ACP1","P24666","CHEMBL4903","Phosphatase","0.0","0 /  1     "
"Aldo-keto reductase family 1 member B10","AKR1B10","O60218","CHEMBL5983","Enzyme","0.0","0 /  6     "
"Prostaglandin E synthase","PTGES","O14684","CHEMBL5658","Enzyme","0.0","31 /  10     "
"11-beta-hydroxysteroid dehydrogenase 2","HSD11B2","P80365","CHEMBL3746","Enzyme","0.0","8 /  5     "
"Oxytocin receptor","OXTR","P30559","CHEMBL2049","Family A G protein-coupled receptor","0.0","29 /  0     "
"Cyclin-dependent kinase 2/cyclin A","CDK2 CCNA1 CCNA2","P24941 P78396 P20248","CHEMBL2094128","Other cytosolic protein","0.0","11 /  0     "
"c-Jun N-terminal kinase 3","MAPK10","P53779","CHEMBL2637","Kinase","0.0","46 /  0     "
"Melanin-concentrating hormone receptor 1","MCHR1","Q99705","CHEMBL344","Family A G protein-coupled receptor","0.0","104 /  0     "
"c-Jun N-terminal kinase 2","MAPK9","P45984","CHEMBL4179","Kinase","0.0","47 /  0     "
"Thrombin","F2","P00734","CHEMBL204","Protease","0.0","59 /  0     "
"Neurokinin 2 receptor","TACR2","P21452","CHEMBL2327","Family A G protein-coupled receptor","0.0","115 /  0     "
"Renin","REN","P00797","CHEMBL286","Protease","0.0","362 /  0     "
"Aldo-keto-reductase family 1 member C3","AKR1C3","P42330","CHEMBL4681","Enzyme","0.0","6 /  0     "
"Protein kinase C beta","PRKCB","P05771","CHEMBL3045","Kinase","0.0","26 /  0     "
"Hepatocyte growth factor receptor","MET","P08581","CHEMBL3717","Kinase","0.0","98 /  0     "
"Mitogen-activated protein kinase kinase kinase 14","MAP3K14","Q99558","CHEMBL5888","Kinase","0.0","51 /  0     "
"Corticotropin releasing factor receptor 1","CRHR1","P34998","CHEMBL1800","Family B G protein-coupled receptor","0.0","45 /  0     "
"GABA-A receptor; alpha-3/beta-3/gamma-2","GABRB3 GABRA3 GABRG2","P28472 P34903 P18507","CHEMBL2094120","Ligand-gated ion channel","0.0","2 /  0     "
"GABA-A receptor; alpha-1/beta-3/gamma-2","GABRB3 GABRG2 GABRA1","P28472 P18507 P14867","CHEMBL2094121","Ligand-gated ion channel","0.0","2 /  0     "
