"Target","Common name","Uniprot ID","ChEMBL ID","Target Class","Probability*","Known actives (3D/2D)"
"Neuronal acetylcholine receptor protein alpha-4 subunit","CHRNA4","P43681","CHEMBL1882","Ligand-gated ion channel","0.0","31 /  0     "
"Alpha-2a adrenergic receptor","ADRA2A","P08913","CHEMBL1867","Family A G protein-coupled receptor","0.0","6 /  0     "
"Serotonin 4 (5-HT4) receptor","HTR4","Q13639","CHEMBL1875","Family A G protein-coupled receptor","0.0","4 /  0     "
"Adrenergic receptor alpha-2","ADRA2C","P18825","CHEMBL1916","Family A G protein-coupled receptor","0.0","4 /  0     "
"Polyamine oxidase","PAOX","Q6QHF9","CHEMBL2105","Enzyme","0.0","1 /  3     "
"Rho-associated protein kinase 2","ROCK2","O75116","CHEMBL2973","Kinase","0.0","39 /  0     "
"Carbonic anhydrase I","CA1","P00915","CHEMBL261","Lyase","0.0","9 /  2     "
"Carbonic anhydrase IX","CA9","Q16790","CHEMBL3594","Lyase","0.0","6 /  2     "
"Dipeptidyl peptidase I","CTSC","P53634","CHEMBL2252","Protease","0.0","6 /  0     "
"Nitric-oxide synthase, brain","NOS1","P29475","CHEMBL3568","Enzyme","0.0","7 /  0     "
"Nitric oxide synthase, inducible","NOS2","P35228","CHEMBL4481","Enzyme","0.0","5 /  0     "
"Nitric-oxide synthase, endothelial","NOS3","P29474","CHEMBL4803","Enzyme","0.0","2 /  0     "
"Dopamine transporter   (by homology)","SLC6A3","Q01959","CHEMBL238","Electrochemical transporter","0.0","40 /  0     "
"Serine/threonine-protein kinase Nek1","NEK1","Q96PY6","CHEMBL5855","Kinase","0.0","16 /  0     "
"Dopamine D1 receptor","DRD1","P21728","CHEMBL2056","Family A G protein-coupled receptor","0.0","24 /  0     "
"Serotonin 1e (5-HT1e) receptor","HTR1E","P28566","CHEMBL2182","Family A G protein-coupled receptor","0.0","1 /  0     "
"Dopamine D3 receptor","DRD3","P35462","CHEMBL234","Family A G protein-coupled receptor","0.0","24 /  0     "
"Adenosine A3 receptor","ADORA3","P0DMS8","CHEMBL256","Family A G protein-coupled receptor","0.0","1 /  0     "
"Norepinephrine transporter","SLC6A2","P23975","CHEMBL222","Electrochemical transporter","0.0","32 /  0     "
"NAD-dependent deacetylase sirtuin 2","SIRT2","Q8IXJ6","CHEMBL4462","Eraser","0.0","1 /  0     "
"NAD-dependent deacetylase sirtuin 1","SIRT1","Q96EB6","CHEMBL4506","Eraser","0.0","1 /  0     "
"Histamine H4 receptor","HRH4","Q9H3N8","CHEMBL3759","Family A G protein-coupled receptor","0.0","17 /  0     "
"Dual specificity mitogen-activated protein kinase kinase 1","MAP2K1","Q02750","CHEMBL3587","Kinase","0.0","1 /  0     "
"Phenylethanolamine N-methyltransferase","PNMT","P11086","CHEMBL4617","Enzyme","0.0","14 /  0     "
"Delta opioid receptor","OPRD1","P41143","CHEMBL236","Family A G protein-coupled receptor","0.0","9 /  0     "
"Neurokinin 1 receptor   (by homology)","TACR1","P25103","CHEMBL249","Family A G protein-coupled receptor","0.0","2 /  0     "
"Epoxide hydrolase 1","EPHX1","P07099","CHEMBL1968","Protease","0.0","0 /  17     "
"Serine/threonine-protein kinase AKT","AKT1","P31749","CHEMBL4282","Kinase","0.0","7 /  0     "
"Epoxide hydratase","EPHX2","P34913","CHEMBL2409","Protease","0.0","0 /  24     "
"11-beta-hydroxysteroid dehydrogenase 1","HSD11B1","P28845","CHEMBL4235","Enzyme","0.0","0 /  17     "
"N-acylsphingosine-amidohydrolase","NAAA","Q02083","CHEMBL4349","Enzyme","0.0","0 /  1     "
"Aminopeptidase N","ANPEP","P15144","CHEMBL1907","Protease","0.0","4 /  0     "
"Lysine-specific demethylase 4D-like","KDM4E","B2RXH2","CHEMBL1293226","Eraser","0.0","2 /  0     "
"Dopamine D5 receptor","DRD5","P21918","CHEMBL1850","Family A G protein-coupled receptor","0.0","7 /  0     "
"Melatonin receptor 1A","MTNR1A","P48039","CHEMBL1945","Family A G protein-coupled receptor","0.0","1 /  0     "
"Melatonin receptor 1B","MTNR1B","P49286","CHEMBL1946","Family A G protein-coupled receptor","0.0","1 /  0     "
"Dopamine D4 receptor","DRD4","P21917","CHEMBL219","Family A G protein-coupled receptor","0.0","13 /  0     "
"Mu opioid receptor","OPRM1","P35372","CHEMBL233","Family A G protein-coupled receptor","0.0","16 /  0     "
"Myeloperoxidase","MPO","P05164","CHEMBL2439","Enzyme","0.0","2 /  0     "
"Diamine oxidase","AOC1","P19801","CHEMBL2118","Enzyme","0.0","7 /  0     "
"Histamine H1 receptor","HRH1","P35367","CHEMBL231","Family A G protein-coupled receptor","0.0","5 /  0     "
"Caspase-2","CASP2","P42575","CHEMBL4884","Protease","0.0","0 /  1     "
"Kynurenine/alpha-aminoadipate aminotransferase, mitochondrial","AADAT","Q8N5Z0","CHEMBL2046259","Enzyme","0.0","24 /  0     "
"Serine/threonine-protein kinase PIM1","PIM1","P11309","CHEMBL2147","Kinase","0.0","8 /  0     "
"Serine/threonine-protein kinase PIM2","PIM2","Q9P1W9","CHEMBL4523","Kinase","0.0","9 /  0     "
"Serine/threonine-protein kinase PIM3","PIM3","Q86V86","CHEMBL5407","Kinase","0.0","8 /  0     "
"Alcohol dehydrogenase class IV","ADH7","P40394","CHEMBL3867","Enzyme","0.0","0 /  1     "
"Metabotropic glutamate receptor 5","GRM5","P41594","CHEMBL3227","Family C G protein-coupled receptor","0.0","0 /  1     "
"GABA receptor rho-1 subunit","GABRR1","P24046","CHEMBL3561","Ligand-gated ion channel","0.0","1 /  0     "
"Nischarin","NISCH","Q9Y2I1","CHEMBL3923","Other cytosolic protein","0.0","1 /  0     "
"Histone deacetylase 3","HDAC3","O15379","CHEMBL1829","Eraser","0.0","0 /  1     "
"Histone deacetylase 2","HDAC2","Q92769","CHEMBL1937","Eraser","0.0","0 /  2     "
"Histone deacetylase 8","HDAC8","Q9BY41","CHEMBL3192","Eraser","0.0","0 /  2     "
"Histone deacetylase 1","HDAC1","Q13547","CHEMBL325","Eraser","0.0","0 /  2     "
"Histone deacetylase 11","HDAC11","Q96DB2","CHEMBL3310","Eraser","0.0","0 /  2     "
"Histone deacetylase 10","HDAC10","Q969S8","CHEMBL5103","Eraser","0.0","0 /  2     "
"Tyrosine-protein kinase JAK3","JAK3","P52333","CHEMBL2148","Kinase","0.0","13 /  0     "
"Tyrosine-protein kinase JAK1","JAK1","P23458","CHEMBL2835","Kinase","0.0","13 /  0     "
"Tyrosine-protein kinase JAK2","JAK2","O60674","CHEMBL2971","Kinase","0.0","14 /  0     "
"Protein kinase C delta","PRKCD","Q05655","CHEMBL2996","Kinase","0.0","2 /  0     "
"Tyrosine-protein kinase TYK2","TYK2","P29597","CHEMBL3553","Kinase","0.0","14 /  0     "
"Protein kinase C epsilon","PRKCE","Q02156","CHEMBL3582","Kinase","0.0","3 /  0     "
"Protein kinase C mu","PRKD1","Q15139","CHEMBL3863","Kinase","0.0","2 /  0     "
"Serine/threonine-protein kinase PRKX","PRKX","P51817","CHEMBL5818","Kinase","0.0","1 /  0     "
"Alcohol dehydrogenase class II","ADH4","P08319","CHEMBL2990","Enzyme","0.0","0 /  1     "
